TRANSTEXT 7.0.998.2
PRIMARY_LANGID 19
English Text	Translated Text	Item Type
"Stop Tracking"	""	"text"
"Stylesheet not found"	""	"label.1483"
"Tags:\t\t\t"	""	"text"
"Task:\t\t"	""	"text"
"The clipboard text contained no tasks which could be imported."	""	"text"
"The clipboard text does not have a recognised format."	""	"text"
"The file '%s' contained no tasks which could be imported."	""	"text"
"The file '%s' does not have a recognised format."	""	"text"
"Time Est:\t"	""	"text"
"Time Estimate : Spent"	""	"label"
"Time Spent:\t"	""	"text"
"Time Tracker"	""	"dialog"
"ToDoList was unable to install the '.tdl' extension handler.\n\nYou may need to run ToDoList with administrator privileges to install the handler.\n\nOnce installed you can then revert to your original security settings."	""	"text"
"ToDoList was unable to install the 'tdl://' protocol handler.\n\nYou may need to run ToDoList with administrator privileges to install the handler.\n\nOnce installed you can then revert to your original security settings."	""	"text"
"Treat tasks without a due date as being due 'Today' or on the 'Start' date whichever is later"	""	"checkbox.1317"
"Unable to process Startup Options|When more than one instance of ToDoList is running you must specify a filepath as well."	""	"text"
"Use Microsoft Word to convert content to HTML for printing"	""	"checkbox.16013"
"Use the following fixed columns only"	""	"radiobutton.16032"
"Version:\t\t"	""	"text"
"W\t(weeks)"	""	"text"
"When time-tracking, remind me every"	""	"checkbox.1467"
"When"	""	"label"
"Y\t(years)"	""	"text"
"Yesterday"	""	"text"
"\n-cs <cost>\tSets the 'Cost' for the currently selected task\n-md <date>\tSets the 'Creation Date' of the newly created task\n-sd <date>\tSets the 'Start Date' for the currently selected task\n-dd <date>\tSets the 'Due Date' for the currently selected task\n-cd <date>\tSets the 'Completion Date' for the currently selected task\n"	""	"text"
"\n\n(ATTENTION: One or more of these tasks has subtasks which will also be deleted)"	""	"text"
"before due date"	""	"combobox.1471"
"before start date"	""	"combobox.1471"
"d"	""	"text"
"d\t(weekdays)"	""	"text"
"m\t(minutes)"	""	"text"
"occurrences"	""	"label.1446"
"week(s)"	""	"label"
"weekday(s)"	""	"label"
"year(s)"	""	"label"
TRANSLATED
"% Complete"	"% Afgewerkt"	"text"
  "% Complete"	"% Afgewerkt"	"label.122"
  "% Complete"	"% Afgewerkt:\t"	"text"
"%0.1f Kb downloaded so far (%0.1f Kb remaining)"	"%0.1f Kb reeds binnengehaald (%0.1f Kb resterend)"	"text"
"%d / %d tasks"	"%d / %d taken"	"text"
"%d task(s) selected"	"%d geselecteerde taken"	"text"
"%d"	"%d"	"text"
"%s (Custom)"	"%s (Aangepast)"	"text"
"%s (Custom, Relative)"	"%s (aangepast, relatief)"	"text"
"%s [%s]"	"%s [%s]"	"text"
"'%s' could not be checked out.\n\nPlease check that it has not been moved or deleted and that you have the required access rights."	"'%s' kan niet worden uitgecheckt.\n\nControleer dat hij niet is verplaatst of verwijderd en dat je voldoende toegangsrechten hebt."	"text"
"'%s' could not be checked out\nbecause it is currently checked out to '%s'"	"'%s' kan niet worden uitgecheckt\nwant momenteel uitgecheckt voor '%s'"	"text"
"'%s' could not be found."	"'%s' kan niet gevonden worden."	"text"
"'%s' could not be opened (%d).\n\nPlease check that the file exists and that you have the appropriate access rights before trying again."	"'%s' kan niet worden geopend (%d).\n\nControleer dat het bestand bestaat en dat je voldoende toegangsrechten hebt vooraleer je opnieuw probeert."	"text"
"'%s' could not be opened because access to the file was denied. \n\nPlease check that you have the required permissions and try again."	"'%s' kan niet worden geopend want toegang tot het bestand is niet mogelijk.\n\nControleer dat je voldoende toegangsrechten hebt vooraleer je opnieuw probeert."	"text"
"'%s' could not be opened because access to the file was denied.\n\nPlease check that you have the required permissions and try again."	"'%s' kan niet worden geopend want toegang tot het bestand is niet mogelijk.\n\nControleer dat je voldoende toegangsrechten hebt vooraleer je opnieuw probeert."	"text"
"'%s' could not be opened because another user\n(or application) is currently accessing the file.\n\nPlease try again in a moment."	"'%s' kan niet worden geopend want een andere gebruiker\n(of toepassing) is momenteel bezig met het bestand.\nProbeer later opnieuw."	"text"
"'%s' could not be opened because it contains \nmalformed XML that the MSXML component could not interpret."	"'%s' kan niet worden geopend want het bevat \nmisvormde XML die de MSXML component niet kan interpreteren."	"text"
"'%s' could not be opened because it is encrypted and you do not have the encryption component installed.\n\nPlease contact AbstractSpoon Software for more information."	"'%s' kan niet worden geopend want het is versleuteld en de versleutelingscomponent is niet geïnstalleerd"	"text"
"'%s' could not be opened because the method of encryption could not be determined."	"'%s' kan niet worden geopend want de versleutelingsmethode kan niet worden vastgesteld."	"text"
"'%s' could not be opened due to an unexpected error (%d)."	"'%s' kan niet worden geopend door een onvoorziene fout (%d)."	"text"
"'%s' could not be saved because access to the file was denied.\n\nPlease select another filename."	"'%s' kan niet opgeslagen worden want toegang tot het bestand is niet mogelijk.\n\nSelecteer een andere bestandsnaam. text"	"text"
"'%s' could not be saved because another user\n(or application) is currently accessing the file.\n\nPlease try again in a moment."	"'%s' kan niet worden opgeslaan want een andere gebruiker\n(of toepassing) is momenteel bezig met het bestand.\n\nProbeer later opnieuw."	"text"
"'%s' could not be saved because the file is read-only.\n\nPlease select another filename."	"'%s' kan niet opgeslagen worden want het bestand is alleen-lezen.\n\nSelecteer een andere bestandsnaam."	"text"
"'%s' could not be saved due to an unexpected error (%d)."	"'%s' kan niet worden opgeslaan door een  onvoorziene fout (%d)."	"text"
"'%s' could not be saved due to insufficient disk space.\n\nPlease select another filename."	"'%s' kan niet opgeslagen worden door onvoldoende schijfruimte.\n\nSelecteer een andere bestandsnaam."	"text"
"'%s' does not appear to be a valid tasklist."	"'%s' blijkt geen geldige taaklijst te zijn."	"text"
"'%s' has no tasks due by the end of next month"	"'%s' heeft geen taken die vervallen aan het einde van de volgende maand"	"text"
"'%s' has no tasks due by the end of next week"	"'%s' heeft geen taken die vervallen aan het einde van de volgende week"	"text"
"'%s' has no tasks due by the end of this month"	"'%s' heeft geen taken die vervallen aan het einde van deze maand"	"text"
"'%s' has no tasks due by the end of this week"	"'%s' heeft geen taken die vervallen aan het einde van deze week"	"text"
"'%s' has no tasks due by today"	"'%s' heeft geen taken die vandaag vervallen"	"text"
"'%s' has no tasks due by tomorrow"	"'%s' heeft geen taken die morgen vervallen"	"text"
"'%s' must be checked out before it can be saved."	"'%s' moet gecontroleerd worden voordat opslaan mogelijk is."	"text"
"'Due Today' task colour"	"'Vandaag vervallen' taakkleur"	"checkbox.1104"
"'Due' task colour"	"'Vervallen' taakkleur"	"checkbox.1103"
"'New Subtask' button places subtask"	"'Nieuwe deeltaak' knop plaatst deeltaak:"	"label"
"'New Task' button places task"	"'Nieuwe taak' knop plaatst taak:"	"label"
"'Stack' edit fields and comments when they occupy the same position (left, right or below)"	"'Stapel' werkvelden en notities als ze dezelfde positie hebben (links, rechts of onderaan)"	"checkbox.1453"
"'Started Today' task colour"	"'Vandaag begonnen' taakkleur"	"checkbox.1107"
"'Started' task colour"	"'Begonnen' taakkleur"	"checkbox.1106"
"'Today' colour"	"'Vandaag' kleur"	"checkbox.16005"
"'Weekend' colour"	"'Weekeinde' kleur"	"checkbox.16004"
"(Relative)"	"(Relatief)"	"text"
"(completed: %s)"	"(afgewerkt: %s)"	"text"
"(untitled)"	"(naamloos)"	"text"
"- unnamed -"	"- onbenoemd -"	"text"
"...maps to Column Name in File"	"...verwijst naar kolomnaam in bestand"	"text"
  "...maps to Column Name in File"	"...verwijst naar kolomnaam in bestand"	"sysheader32"
"...maps to Task Attribute"	"...verwijst naar taakeigenschap"	"text"
"0 (Lowest)"	"0 (Laagste)"	"combobox.1183"
  "0 (Lowest)"	"0 (Laagste)"	"menu.32882"
  "0 (Lowest)"	"0 (Laagste)"	"combobox.1025"
  "0 (Lowest)"	"0 (Laagste)"	"menu.32839"
  "0 (Lowest)"	"0 (Laagste)"	"combobox.113"
  "0 (Lowest)"	"0 (Laagste)"	"combobox.1024"
  "0 (Lowest)"	"0 (Laagste)"	"combobox.1032"
  "0 (Lowest)"	"0 (Laagste)"	"combobox.136"
  "0 (Lowest)"	"0 (Laagste)"	"combobox.1191"
"0 (zero) is not a valid task ID"	"0 (nul) is geen geldig taakID"	"text"
"0 minutes"	"0 minuten"	"combobox.1105"
"1 (Low)"	"1 (Laag)"	"combobox.1032"
  "1 (Low)"	"1 (Laag)"	"menu.32840"
  "1 (Low)"	"1 (Laag)"	"menu.32883"
"1 (Very Low)"	"1 (Heel laag)"	"combobox.1183"
  "1 (Very Low)"	"1 (Heel laag)"	"menu.32883"
  "1 (Very Low)"	"1 (Heel laag)"	"combobox.1025"
  "1 (Very Low)"	"1 (Heel laag)"	"combobox.1024"
  "1 (Very Low)"	"1 (Heel laag)"	"combobox.1191"
  "1 (Very Low)"	"1 (Heel laag)"	"menu.32840"
  "1 (Very Low)"	"1 (Heel laag)"	"combobox.136"
  "1 (Very Low)"	"1 (Heel laag)"	"combobox.113"
"1 Week"	"1 Week"	"menu.32781"
"1 minute"	"1 minuut"	"combobox.1174"
  "1 minute"	"1 minuut"	"combobox.1092"
"1 month"	"1 maand"	"combobox.1105"
"1 space"	"1 spatie"	"combobox.1029"
"1 task selected (%d)"	"1 geselecteerde taak (%d)"	"text"
"1. Where do you want ToDoList to store your program settings ?"	"1. Waar wil je dat ToDoList je programma-instellingen bewaart?"	"label"
"10 (Highest)"	"10 (Hoogste)"	"menu.32892"
  "10 (Highest)"	"10 (Hoogste)"	"combobox.113"
  "10 (Highest)"	"10 (Hoogste)"	"combobox.1025"
  "10 (Highest)"	"10 (Hoogste)"	"combobox.1024"
  "10 (Highest)"	"10 (Hoogste)"	"combobox.136"
  "10 (Highest)"	"10 (Hoogste)"	"combobox.1032"
  "10 (Highest)"	"10 (Hoogste)"	"combobox.1183"
  "10 (Highest)"	"10 (Hoogste)"	"combobox.1191"
  "10 (Highest)"	"10 (Hoogste)"	"menu.32850"
"10 minutes"	"10 minuten"	"combobox.1174"
  "10 minutes"	"10 minuten"	"combobox.1092"
  "10 minutes"	"10 minuten"	"combobox.1105"
"10 pt"	"10 pt"	"combobox.1029"
  "10 pt"	"10 pt"	"combobox.1030"
"10 seconds"	"10 seconden"	"combobox.1164"
"11 pt"	"11 pt"	"combobox.1029"
  "11 pt"	"11 pt"	"combobox.1030"
"12 hours"	"12 uren"	"combobox.1105"
"12 months / 1 year"	"12 maanden / 1 jaar"	"combobox.1105"
"12 pt"	"12 pt"	"combobox.1029"
  "12 pt"	"12 pt"	"combobox.1030"
"120 seconds"	"120 seconden"	"combobox.1164"
"14 pt"	"14 pt"	"combobox.1029"
  "14 pt"	"14 pt"	"combobox.1030"
"15 minutes"	"15 minuten"	"combobox.1174"
  "15 minutes"	"15 minuten"	"combobox.1105"
  "15 minutes"	"15 minuten"	"combobox.1092"
"16 pt"	"16 pt"	"combobox.1029"
  "16 pt"	"16 pt"	"combobox.1030"
"18 pt"	"18 pt"	"combobox.1029"
  "18 pt"	"18 pt"	"combobox.1030"
"2 (Low)"	"2 (Laag)"	"combobox.1183"
  "2 (Low)"	"2 (Laag)"	"menu.32842"
  "2 (Low)"	"2 (Laag)"	"combobox.1025"
  "2 (Low)"	"2 (Laag)"	"combobox.1024"
  "2 (Low)"	"2 (Laag)"	"combobox.136"
  "2 (Low)"	"2 (Laag)"	"combobox.113"
  "2 (Low)"	"2 (Laag)"	"combobox.1032"
  "2 (Low)"	"2 (Laag)"	"combobox.1191"
  "2 (Low)"	"2 (Laag)"	"menu.32884"
"2 Weeks"	"2 Weken"	"menu.32782"
  "2 Weeks"	"2 Weken"	"combobox.1015"
"2 days"	"2 dagen"	"combobox.1105"
"2 hours"	"2 uren"	"combobox.1105"
"2 minutes"	"2 minuten"	"combobox.1174"
  "2 minutes"	"2 minuten"	"combobox.1092"
"2 months"	"2 maanden"	"combobox.1105"
"2 spaces"	"2 spaties"	"combobox.1029"
"2 weeks"	"2 weken"	"combobox.1105"
"2. Do you want to be able to share your tasklists on a network ?"	"2. Wil je de mogelijkheid om je taaklijsten te delen via een netwerk?"	"label"
"20 minutes"	"20 minuten"	"combobox.1174"
  "20 minutes"	"20 minuten"	"combobox.1105"
"20 pt"	"20 pt"	"combobox.1029"
  "20 pt"	"20 pt"	"combobox.1030"
"20 seconds"	"20 seconden"	"combobox.1164"
"24 hours / 1 day"	"24 uren / 1 dag"	"combobox.1105"
"3 (Low)"	"3 (Laag)"	"combobox.1032"
  "3 (Low)"	"3 (Laag)"	"menu.32885"
  "3 (Low)"	"3 (Laag)"	"menu.32843"
"3 (Low-Med)"	"3 (Laag-Med)"	"combobox.1183"
  "3 (Low-Med)"	"3 (Laag-Med)"	"combobox.1024"
  "3 (Low-Med)"	"3 (Laag-Med)"	"combobox.136"
  "3 (Low-Med)"	"3 (Laag-Med)"	"menu.32843"
  "3 (Low-Med)"	"3 (Laag-Med)"	"combobox.1191"
  "3 (Low-Med)"	"3 (Laag-Med)"	"menu.32885"
  "3 (Low-Med)"	"3 (Laag-Med)"	"combobox.113"
  "3 (Low-Med)"	"3 (Laag-Med)"	"combobox.1025"
"3 Weeks"	"3 Weken"	"menu.32783"
  "3 Weeks"	"3 Weken"	"combobox.1015"
"3 days"	"3 dagen"	"combobox.1105"
"3 hours"	"3 uren"	"combobox.1105"
"3 months"	"3 maanden"	"combobox.1105"
"3 weeks"	"3 weken"	"combobox.1105"
"3. Which columns do you initially want to see ?\n\nNote: You can modify this choice later using  'View > Select Columns'"	"3. Welke kolommen wil je initieel zien?\n\nOpmerking: Je kan deze keuze later wijzigen via 'Beeld > Selecteer kolommen'"	"label"
"30 minutes"	"30 minuten"	"combobox.1174"
  "30 minutes"	"30 minuten"	"combobox.1105"
"30 seconds"	"30 seconden"	"combobox.1164"
"4 (Medium)"	"4 (Medium)"	"combobox.1183"
  "4 (Medium)"	"4 (Medium)"	"combobox.1024"
  "4 (Medium)"	"4 (Medium)"	"combobox.1032"
  "4 (Medium)"	"4 (Medium)"	"menu.32886"
  "4 (Medium)"	"4 (Medium)"	"combobox.1191"
  "4 (Medium)"	"4 (Medium)"	"combobox.113"
  "4 (Medium)"	"4 (Medium)"	"combobox.136"
  "4 (Medium)"	"4 (Medium)"	"combobox.1025"
"4 Weeks"	"4 Weken"	"menu.32784"
  "4 Weeks"	"4 Weken"	"combobox.1015"
"4 days"	"4 dagen"	"combobox.1105"
"4 hours"	"4 uren"	"combobox.1105"
"4 months"	"4 maanden"	"combobox.1105"
"4 spaces"	"4 spaties"	"combobox.1029"
"4 weeks"	"4 weken"	"combobox.1105"
"4. Do you want to keep the user interface as simple as possible ?"	"4. Wil je de gebruikersinterface zo eenvoudig mogelijk houden?"	"label"
"45 minutes"	"45 minuten"	"combobox.1174"
  "45 minutes"	"45 minuten"	"combobox.1105"
"5 (Medium)"	"5 (Medium)"	"combobox.1183"
  "5 (Medium)"	"5 (Medium)"	"combobox.1032"
  "5 (Medium)"	"5 (Medium)"	"menu.32887"
  "5 (Medium)"	"5 (Medium)"	"combobox.1191"
  "5 (Medium)"	"5 (Medium)"	"combobox.113"
  "5 (Medium)"	"5 (Medium)"	"combobox.136"
  "5 (Medium)"	"5 (Medium)"	"combobox.1025"
  "5 (Medium)"	"5 (Medium)"	"combobox.1024"
"5 Weeks"	"5 Weken"	"menu.32785"
  "5 Weeks"	"5 Weken"	"combobox.1015"
"5 days"	"5 dagen"	"combobox.1105"
"5 hours"	"5 uren"	"combobox.1105"
"5 minutes"	"5 minuten"	"combobox.1174"
  "5 minutes"	"5 minuten"	"combobox.1105"
  "5 minutes"	"5 minuten"	"combobox.1092"
"5 months"	"5 maanden"	"combobox.1105"
"5 pt"	"5 pt"	"combobox.1029"
  "5 pt"	"5 pt"	"combobox.1030"
"5. Do you want to view a sample tasklist to help you get started ?"	"5. Wil je een voorbeeld van een taaklijst zien om je op dreef te helpen?"	"label"
"6 (Medium)"	"6 (Medium)"	"combobox.1183"
  "6 (Medium)"	"6 (Medium)"	"combobox.1024"
  "6 (Medium)"	"6 (Medium)"	"combobox.136"
  "6 (Medium)"	"6 (Medium)"	"combobox.1032"
  "6 (Medium)"	"6 (Medium)"	"menu.32888"
  "6 (Medium)"	"6 (Medium)"	"combobox.1191"
  "6 (Medium)"	"6 (Medium)"	"combobox.1025"
  "6 (Medium)"	"6 (Medium)"	"combobox.113"
"6 Weeks"	"6 Weken"	"menu.32786"
  "6 Weeks"	"6 Weken"	"combobox.1015"
"6 days"	"6 dagen"	"combobox.1105"
"6 hours"	"6 uren"	"combobox.1105"
"6 months"	"6 maanden"	"combobox.1105"
"6 pt"	"6 pt"	"combobox.1029"
  "6 pt"	"6 pt"	"combobox.1030"
"60 minutes / 1 hour"	"60 minuten / 1 uur"	"combobox.1105"
"60 minutes"	"60 minuten"	"combobox.1174"
"60 seconds"	"60 seconden"	"combobox.1164"
"7 (High)"	"7 (Hoog)"	"combobox.1032"
  "7 (High)"	"7 (Hoog)"	"menu.32889"
  "7 (High)"	"7 (Hoog)"	"menu.32847"
"7 (Med-High)"	"7 (Med-Hoog)"	"combobox.1183"
  "7 (Med-High)"	"7 (Med-Hoog)"	"combobox.1024"
  "7 (Med-High)"	"7 (Med-Hoog)"	"combobox.136"
  "7 (Med-High)"	"7 (Med-Hoog)"	"combobox.113"
  "7 (Med-High)"	"7 (Med-Hoog)"	"menu.32889"
  "7 (Med-High)"	"7 (Med-Hoog)"	"combobox.1191"
  "7 (Med-High)"	"7 (Med-Hoog)"	"combobox.1025"
  "7 (Med-High)"	"7 (Med-Hoog)"	"menu.32847"
"7 Weeks"	"7 Weken"	"menu.32787"
  "7 Weeks"	"7 Weken"	"combobox.1015"
"7 days / 1 week"	"7 dagen / 1 week"	"combobox.1105"
"7 pt"	"7 pt"	"combobox.1029"
  "7 pt"	"7 pt"	"combobox.1030"
"8 (High)"	"8 (Hoog)"	"combobox.1183"
  "8 (High)"	"8 (Hoog)"	"combobox.1191"
  "8 (High)"	"8 (Hoog)"	"combobox.1025"
  "8 (High)"	"8 (Hoog)"	"menu.32890"
  "8 (High)"	"8 (Hoog)"	"menu.32848"
  "8 (High)"	"8 (Hoog)"	"combobox.113"
  "8 (High)"	"8 (Hoog)"	"combobox.1032"
  "8 (High)"	"8 (Hoog)"	"combobox.1024"
  "8 (High)"	"8 (Hoog)"	"combobox.136"
"8 Weeks"	"8 Weken"	"menu.32788"
  "8 Weeks"	"8 Weken"	"combobox.1015"
"8 pt"	"8 pt"	"combobox.1029"
  "8 pt"	"8 pt"	"combobox.1030"
"8 spaces"	"8 spaties"	"combobox.1029"
"9 (High)"	"9 (Hoog)"	"combobox.1032"
  "9 (High)"	"9 (Hoog)"	"menu.32849"
  "9 (High)"	"9 (Hoog)"	"menu.32891"
"9 (Very High)"	"9 (Zeer hoog)"	"combobox.1183"
  "9 (Very High)"	"9 (Zeer hoog)"	"menu.32891"
  "9 (Very High)"	"9 (Zeer hoog)"	"combobox.113"
  "9 (Very High)"	"9 (Zeer hoog)"	"combobox.1024"
  "9 (Very High)"	"9 (Zeer hoog)"	"combobox.1191"
  "9 (Very High)"	"9 (Zeer hoog)"	"combobox.1025"
  "9 (Very High)"	"9 (Zeer hoog)"	"combobox.136"
  "9 (Very High)"	"9 (Zeer hoog)"	"menu.32849"
"9 Weeks"	"9 Weken"	"menu.32789"
  "9 Weeks"	"9 Weken"	"combobox.1015"
"9 months"	"9 maanden"	"combobox.1105"
"9 pt"	"9 pt"	"combobox.1029"
  "9 pt"	"9 pt"	"combobox.1030"
"< Back"	"< Terug"	"button.12323"
"<New Rule>"	"<Nieuwe Regel>"	"text"
"<Tasklist Attached>"	"<Taaklijst bijgevoegd>"	"text"
"<any date>"	"<elke datum>"	"text"
"<any>"	"<alle>"	"combobox.1191"
  "<any>"	"<alle>"	"text"
  "<any>"	"<alle>"	"combobox.1183"
"<anyone>"	"<iedereen>"	"text"
"<no date>"	"<geen datum>"	"text"
"<nobody>"	"<niemand>"	"text"
"<none>"	"<geen>"	"combobox.1183"
  "<none>"	"<geen>"	"combobox.113"
  "<none>"	"<geen>"	"combobox.136"
  "<none>"	"<geen>"	"menu.32838"
  "<none>"	"<geen>"	"combobox.1024"
  "<none>"	"<geen>"	"combobox.1025"
  "<none>"	"<geen>"	"menu.32881"
  "<none>"	"<geen>"	"text"
  "<none>"	"<geen>"	"combobox.1191"
"<specific date>"	"<bepaalde datum>"	"text"
"A connection to '%s' could not be established.\n\nWould you like to check your details and try again?"	"Verbinding met '%s' is niet gelukt.\n\nWil je de details controleren en opnieuw proberen?"	"text"
"A simple and effective way to keep on top of your daily tasks"	"Een eenvoudige en effectieve manier om baas te blijven over je dagelijkse taken"	"text"
  "A simple and effective way to keep on top of your daily tasks"	"Een eenvoudige en effectieve manier om baas te blijven over je dagelijkse taken"	"label.103"
"A task with an ID of '%d' could not be found in the active tasklist"	"Een taak met ID '%d' kan niet worden gevonden in de actieve taaklijst"	"text"
"AaBbYyZz"	"AaBbYyZz"	"label.1092"
"About ToDoList"	"Over ToDoList"	"menu.32827"
  "About ToDoList"	"Over ToDoList"	"menu.32823"
"About"	"Over"	"dialog"
"About..."	"Over..."	"menu.32827"
  "About..."	"Over..."	"menu.32823"
"Above Priority"	"Vanaf prioriteit"	"label.1182"
"Above Risk"	"Vanaf risico"	"label.1190"
"Above Task"	"Voor taak"	"menu.32800"
"Above selected task"	"Boven geselecteerde taak"	"combobox.1105"
"Accumulated"	"Geaccumuleerd"	"text"
  "Accumulated"	"Geaccumuleerd"	"combobox.1348"
"Active Dictionary"	"Actief woordenboek:"	"label.1002"
  "Active Dictionary"	"Actief woordenboek"	"text"
"Active Keyboard Shortcuts"	"Actieve sneltoetsen"	"dialog"
"Active Tasklist"	"Actieve taaklijst"	"menu.32964"
"Active Tasks"	"Actieve taken"	"text"
"Active tasklist only"	"Enkel actieve taaklijst"	"radiobutton.1058"
"Active tasklist"	"Actieve taaklijsten"	"text"
"Add Dependency"	"Toevoegen afhankelijkheid"	"tooltip"
"Add Rule"	"Toevoegen regel"	"tooltip"
"Add Task Dependency"	"Toevoegen taakafhankelijkheid"	"menu.34218"
"Add Tasklist to Source Control"	"Toevoegen taaklijst aan Bronbeheer"	"menu.34378"
"Add Time to Task Log File"	"Toevoegen tijd aan taaklogbestand"	"menu.33263"
  "Add Time to Task Log File"	"Toevoegen tijd toe taaklogbestand"	"menu.34263"
"Adjusted"	"Aangepast"	"text"
"After Loading a Tasklist"	"Na laden van taaklijst"	"label.1185"
"After completing a task, set its 'Status' to"	"Na afwerking van een taak, zet haar 'status' op"	"checkbox.1401"
"Aggregate cost for the selected tasks"	"Gezamenlijke kosten voor de geselecteerde taken"	"text"
"Aggregate time estimate for the selected tasks"	"Gezamenlijke geschatte tijd voor de geselecteerde taken"	"text"
"Aggregate time spent on the selected tasks"	"Gezamenlijke gebruikte tijd voor de geselecteerde taken"	"text"
"Alignment"	"Uitlijning"	"text"
  "Alignment"	"Uitlijning"	"label"
  "Alignment"	"Uitlijning"	"sysheader32"
"All Files (*.*)"	"Alle bestanden (*.*)"	"combobox.1006"
"All Files (*.*)|*.*||"	"Alle bestanden (*.*)|*.*||"	"text"
"All Tasks"	"Alle taken"	"menu.32986"
  "All Tasks"	"Alle taken"	"menu.32987"
  "All Tasks"	"Alle taken"	"text"
"All attributes"	"Alle eigenschappen"	"radiobutton.1249"
"All open tasklists"	"Alle open taaklijsten"	"combobox.1114"
"All tasklists"	"Alle taaklijsten"	"radiobutton.1055"
"All tasks"	"Alle taken"	"radiobutton.1055"
"All"	"Alle"	"combobox.1248"
"Alloc To"	"Toewijzen aan"	"sysheader32.1004"
"Allocated By"	"Toegewezen door"	"text"
  "Allocated By"	"Toegewezen door"	"checklistbox.1149"
  "Allocated By"	"Toegewezen door"	"menu.33133"
  "Allocated By"	"Toegewezen door"	"label"
  "Allocated By"	"Toegewezen door"	"checklistbox.1236"
  "Allocated By"	"Toegewezen door"	"label.106"
  "Allocated By"	"Toegewezen door"	"checklistbox.1069"
  "Allocated By"	"Toegewezen door"	"checklistbox.1252"
