TRANSTEXT 7.0.998.2
PRIMARY_LANGID 25
English Text	Translated Text	Item Type
  "6 (Medium)"	"6 (Средний)"	"menu.32888"
  "6 (Medium)"	"6 (Средний)"	"combobox.1191"
  "6 (Medium)"	"6 (Средний)"	"combobox.1025"
"6 Weeks"	"6 недель"	"combobox.1015"
"6 days"	"6 дней"	"combobox.1105"
"6 hours"	"6 часов"	"combobox.1105"
"6 months"	"6 месяцев"	"combobox.1105"
"6 pt"	"6"	"combobox.1029"
  "6 pt"	""	"combobox.1030"
"60 minutes / 1 hour"	"60 минут / 1 час"	"combobox.1105"
"60 minutes"	"60 минут"	"combobox.1174"
"60 seconds"	"60 секунд"	"combobox.1164"
"7 (High)"	"7 (Высокий)"	"combobox.1032"
  "7 (High)"	"7 (Высокий)"	"menu.32889"
"7 (Med-High)"	"7 (Выше среднего)"	"combobox.1183"
  "7 (Med-High)"	"7 (Выше среднего)"	"combobox.136"
  "7 (Med-High)"	"7 (Выше среднего)"	"combobox.1024"
  "7 (Med-High)"	"7 (Выше среднего)"	"combobox.1025"
  "7 (Med-High)"	"7 (Выше среднего)"	"combobox.113"
  "7 (Med-High)"	"7 (Выше среднего)"	"menu.32889"
  "7 (Med-High)"	"7 (Выше среднего)"	"combobox.1191"
"7 Weeks"	"7 недель"	"combobox.1015"
"7 days / 1 week"	"7 дней / 1 неделя"	"combobox.1105"
"7 pt"	"7"	"combobox.1029"
  "7 pt"	""	"combobox.1030"
"8 (High)"	"8 (Высокий)"	"combobox.1183"
  "8 (High)"	"8 (Высокий)"	"menu.32890"
  "8 (High)"	"8 (Высокий)"	"combobox.1025"
  "8 (High)"	"8 (Высокий)"	"combobox.1024"
  "8 (High)"	"8 (Высокий)"	"combobox.136"
  "8 (High)"	"8 (Высокий)"	"combobox.113"
  "8 (High)"	"8 (Высокий)"	"combobox.1032"
  "8 (High)"	"8 (Высокий)"	"combobox.1191"
"8 Weeks"	"8 недель"	"combobox.1015"
"8 pt"	"8"	"combobox.1029"
  "8 pt"	""	"combobox.1030"
"8 spaces"	"8 пробелов"	"combobox.1029"
"9 (High)"	"9 (Высокий)"	"combobox.1032"
  "9 (High)"	"9 (Высокий)"	"menu.32891"
"9 (Very High)"	"9 (Очень высокий)"	"combobox.1183"
  "9 (Very High)"	"9 (Очень высокий)"	"combobox.1024"
  "9 (Very High)"	"9 (Очень высокий)"	"combobox.136"
  "9 (Very High)"	"9 (Очень высокий)"	"combobox.113"
  "9 (Very High)"	"9 (Очень высокий)"	"combobox.1191"
  "9 (Very High)"	"9 (Очень высокий)"	"combobox.1025"
  "9 (Very High)"	"9 (Очень высокий)"	"menu.32891"
"9 Weeks"	"9 недель"	"combobox.1015"
"9 months"	"9 месяцев"	"combobox.1105"
"9 pt"	"9"	"combobox.1029"
  "9 pt"	""	"combobox.1030"
"< Back"	"< Назад"	"button.12323"
"<New Column>"	"<Новая Колонка>"	"text"
"<New Rule>"	"<Новое правило>"	"text"
"<Tasklist Attached>"	"Вложенный список задач"	"text"
"<any date>"	"Любая дата"	"text"
"<any>"	"<любой>"	"text"
  "<any>"	"<любой>"	"combobox.1191"
  "<any>"	"<любой>"	"combobox.1183"
"<anyone>"	"<кто-либо>"	"text"
"<filepath>\tOpens/selects the specified tasklist\n-m <filepath>\tImports the specified file\n-f <filepath2>[|<filepath3>|<filepath4>]\tAllows additional tasklists to be opened\n-v\tForces ToDoList to startup visible regardless of its last saved state\n-i <inipath>\tSpecifies an alternative settings file path\n-x\tTurns off password prompting except when first loading an encrypted tasklist\n-cmd <id>\tSends the specified command to ToDoList's main window\n-h, -help, -?\tThis messagebox\n"	"<filepath>\tОткрывает/выделяет указанный список задач\n-m <filepath>\tИмпортирует указанный файл\n-f <filepath2>[|<filepath3>|<filepath4>]\tРазрешает открывать дополнительные списки задач\n-v\tЗапускает ToDoList развернутым вне зависимости от его последнего сохраненного состояния\n-i <inipath>\tУказывает альтернативный путь файла настроек\n-x\tУбирает запрос пароля, за исключением загрузки зашифрованного списка задач\n-cmd <id>\tОтправляет указанную команду в основное окно ToDoList\n-h, -help, -?\tВызывает это сообщение\n"	"text"
"<no date>"	"Дата не задана"	"text"
"<nobody>"	"<никто>"	"text"
"<none>"	"<нет>"	"text"
  "<none>"	"<нет>"	"combobox.1183"
  "<none>"	"<нет>"	"combobox.113"
  "<none>"	"<нет>"	"combobox.136"
  "<none>"	"<нет>"	"combobox.1024"
  "<none>"	"<нет>"	"combobox.1025"
  "<none>"	"<нет>"	"menu.32881"
  "<none>"	"<нет>"	"combobox.1191"
"<specific date>"	"<указанная дата>"	"text"
"A connection to '%s' could not be established.\n\nWould you like to check your details and try again?"	"Соединение с '%s' не может быть установлено.\n\nПроверить настройки и попробовать еще раз?"	"text"
"A simple and effective way to keep on top of your daily tasks"	"Простое и эффективное решение ваших ежедневных задач"	""
  "A simple and effective way to keep on top of your daily tasks"	"Простое и эффективное решение ваших ежедневных задач"	"text"
"A task with an ID of '%d' could not be found in the active tasklist"	"Задача с ID '%d' не найдена в активном списке задач"	""
  "A task with an ID of '%d' could not be found in the active tasklist"	"Задача с ID '%d' не найдена в активном списке задач"	"text"
"AaBbYyZz"	"AaBbYyZz"	"label.1092"
"About ToDoList"	"О программе ToDoList"	"menu.32827"
"About"	"О программе"	"dialog"
"About..."	"О программе..."	"menu.32827"
"Above Priority"	"Приоритет"	"label.1182"
"Above Risk"	"Риск"	"label.1190"
"Above Task"	"Перед задачей"	"menu.32800"
"Above selected task"	"Перед выделенной задачей"	"combobox.1105"
"Accumulated"	"Суммарно"	"combobox.1348"
  "Accumulated"	"Суммарно"	"text"
"Active Dictionary"	"Активный словарь"	""
  "Active Dictionary"	"Активный словарь"	"text"
"Active Keyboard Shortcuts"	"Активные сочетания клавиш"	"dialog"
"Active Tasklist"	"Активный список задач"	"menu.32964"
"Active Tasks"	"Активные задачи"	""
  "Active Tasks"	"Активные задачи"	"text"
"Active tasklist only"	"Только к активному списку задач"	"radiobutton.1058"
"Active tasklist"	"Активный список задач"	"text"
"Add Dependency"	"Добавить зависимость"	"tooltip"
"Add Rule"	"Добавить правило"	"tooltip"
"Add Task Dependency"	"Добавить зависимость задачи"	"menu.34218"
"Add Tasklist to Source Control"	"Добавить список задач в Систему контроля версий"	"menu.34378"
"Add Time to Task Log File"	"Добавить время в лог-файл задач"	"menu.34263"
"Adjusted"	"Выровненный"	"text"
"After Loading a Tasklist"	"После загрузки списка"	"label.1185"
"After completing a task, set its 'Status' to"	"После завершения задачи установить ее 'Статус' как"	"checkbox.1401"
"Aggregate cost for the selected tasks"	"Оценка затрат выделенных задач"	"text"
"Aggregate time estimate for the selected tasks"	"Оценка планируемого времени для выделенных задач"	"text"
"Aggregate time spent on the selected tasks"	"Оценка затраченного времени выделенных задач"	"text"
"Alignment"	"Выравнивание"	"label"
  "Alignment"	"Выравнивание"	"text"
"All Files (*.*)"	"Все файлы (*.*)"	"combobox.1006"
"All Files (*.*)|*.*||"	"Все файлы (*.*)|*.*||"	""
  "All Files (*.*)|*.*||"	"Все файлы (*.*)|*.*||"	"text"
"All Tasks"	"Все задачи"	"text"
  "All Tasks"	"Все задачи"	"menu.32986"
  "All Tasks"	"Все задачи"	"menu.32987"
"All attributes"	"Все атрибуты"	"radiobutton.1249"
"All open tasklists"	"Все открытые списки задач"	"combobox.1114"
"All tasklists"	"Ко всем спискам задач"	"radiobutton.1055"
"All tasks"	"Все задачи"	"radiobutton.1055"
"All"	"Все"	"combobox.1248"
"Alloc To"	"Ответственный"	"sysheader32.1004"
"Allocated By"	"Поручил"	"label.106"
  "Allocated By"	"Поручил"	"menu.33133"
  "Allocated By"	"Поручил"	"checklistbox.1149"
  "Allocated By"	"Поручил"	"checklistbox.1294"
  "Allocated By"	"Поручил"	"label"
  "Allocated By"	"Поручил"	"text"
"Allocated By:\t"	"Поручил:\t"	"text"
"Allocated To"	"Ответственный"	"label.104"
  "Allocated To"	"Ответственный"	"label"
  "Allocated To"	"Ответственный"	"checklistbox.1149"
  "Allocated To"	"Ответственный"	"checklistbox.1294"
  "Allocated To"	"Ответственный"	"menu.33137"
  "Allocated To"	"Ответственный"	"text"
"Allocated To:\t"	"Ответственный:\t"	"text"
"Allocated by"	"Поручил"	"label.1186"
"Allocated to"	"Ответственный"	"label.1180"
"Allow editing of task references"	"Разрешить изменение ссылок на задачи"	"checkbox.1393"
"Allow multi selection in the filter droplists"	"Мультивыбор в выпадающем фильтре"	"checkbox.1223"
"Allow multiple instances of ToDoList"	"Несколько копий ToDoList"	"checkbox.1133"
"Allow time-tracking on parent tasks"	"Разрешить учет времени в родительских задачах"	"checkbox.1221"
"Also add time to task's time spent"	"Also add time to task's time spent"	""
"Alternate line colour"	"Альтернативный цвет строки"	"checkbox.1102"
"Always export task ID and Parent task ID"	"Always export task ID and Parent task ID"	""
"Always hide parent tasks in List View"	"Всегда скрывать родительские задачи при просмотре в виде 'Списка задач'"	"checkbox.1303"
"Always prompt me to choose"	"Всегда напоминать для выбора"	"checkbox.16015"
"Always show 'Backlog' column"	"Всегда показывать колонку 'Дела'"	"checkbox.16038"
"Always show ToDoList when it starts up"	"Всегда показывать ToDoList при запуске"	"checkbox.1075"
"Always show all available fields"	"Всегда показывать все доступные поля"	"radiobutton.1437"
"Always show all fields"	"Всегда показывать все поля"	"radiobutton.1437"
"Always sort completed tasks below other tasks"	"Завершенные задачи всегда после других"	"checkbox.1168"
"Analyse Logged Time"	"Анализировать записанное время"	"dialog"
"Analyse Logged Time..."	"Анализировать записанное время…"	"menu.34372"
"And/Or"	"И/Или"	"text"
"Anonymous Login"	"Анонимный вход"	""
  "Anonymous Login"	"Анонимный вход"	"text"
"Any category can match"	"Любые совпадающие категории"	"text"
"Any person can match"	"Любой совпадающий человек"	"text"
"Any tag can match"	"Совпадение с любым тегом"	"text"
"Any text field (eg. Allocated To, External ID, etc)"	"Любое текстовое поле (например, 'Ответственный', 'Внешний ID' и др.)"	"radiobutton.1057"
"Any text field"	"Любое текстовое поле"	"text"
"Append the following text when pasting the 'Date/Time'"	"Добавить следующий текст при вставке 'Дата/Время'"	"checkbox.1450"
"Append the user's 'Created By' name when pasting the 'Date/Time'"	"Добавить имя пользователя 'Создано' при вставке 'Дата/Время'"	"checkbox.1448"
"Apply as Filter"	"Исп-ть как 'Фильтр'"	"button.1057"
"Apply changes to"	"Применить изменения"	"groupbox"
"Apply"	"Применить"	"button.1057"
  "Apply"	""	"button.1452"
"Archive Completed Tasks"	"Архивировать завершенные задачи"	"menu.32842"
"Archive Selected Task(s)"	"Архивировать выделенные задачи"	"menu.34257"
"Archive Selected Tasks"	"Архивировать выделенные задачи"	"menu.34257"
"Archive completed tasks"	"Архивировать завершенные задачи"	"checkbox.1043"
"Archiving"	"Архивация"	"label.1186"
"Are you sure you want to delete all the tasks in this tasklist?"	"Удалить все задачи из этого списка?"	""
  "Are you sure you want to delete all the tasks in this tasklist?"	"Удалить все задачи из этого списка?"	"text"
"Are you sure you want to delete the application folder and its entire contents?"	"Удалить папку приложения вместе с содержимым?"	"text"
"Are you sure you want to delete the selected task(s)?"	"Уверены, что хотите удалить выделенную задачу(и)?"	""
  "Are you sure you want to delete the selected task(s)?"	"Уверены, что хотите удалить выделенную задачу(и)?"	"text"
"Are you sure you want to export all open tasklists to '%s'?"	"Уверены, что хотите экспортировать все открытые списки в '%s'?"	""
  "Are you sure you want to export all open tasklists to '%s'?"	"Уверены, что хотите экспортировать все открытые списки в '%s'?"	"text"
"Are you sure you want to export the active tasklist to '%s'?"	"Экспортировать активный список в '%s'?"	""
  "Are you sure you want to export the active tasklist to '%s'?"	"Экспортировать активный список в '%s'?"	"text"
"Are you sure you want to overwrite '%s' with the results of this export?"	"Перезаписать '%s' результатами этого экспорта?"	"text"
"Arguments"	"Аргументы"	"label.1381"
  "Arguments"	"Аргументы"	"text"
"Ascending"	"По возрастанию"	"checkbox.1025"
  "Ascending"	"По возрастанию"	"checkbox.1026"
  "Ascending"	"По возрастанию"	"checkbox.1027"
"Ask me if I want to reload it"	"Спросить о перезагрузке"	"combobox.1104"
  "Ask me if I want to reload it"	"Спросить о перезагрузке"	"combobox.1105"
"Ask me what to do"	"Спросить меня, что делать"	"combobox.1319"
"Assign"	"Добавить"	"button.1056"
"At Bottom of Task"	"Снизу задачи"	"menu.32802"
"At Bottom of Task's Parent"	"Снизу родительской задачи"	"menu.32952"
