TRANSTEXT 7.0.0.0
PRIMARY_LANGID 16
English Text	Translated Text	Item Type
"14 pt"	"14 pt"	"combobox.1030"
"15 minutes"	"15 minuti"	"combobox.1105"
"15 minutes"	"15 minuti"	"combobox.1174"
"16 pt"	"16 pt"	"combobox.1029"
"16 pt"	"16 pt"	"combobox.1030"
"18 pt"	"18 pt"	"combobox.1029"
"18 pt"	"18 pt"	"combobox.1030"
"2 (Low)"	"2 (basso)"	"combobox.113"
"2 (Low)"	"2 (basso)"	"combobox.1183"
"2 (Low)"	"2 (basso)"	"combobox.1191"
"2 (Low)"	"2 (basso)"	"menu.32884"
"2 (Low)"	"2 (basso)"	"combobox.1032"
"2 (Low)"	"2 (basso)"	"combobox.136"
"2 (Low)"	"2 (basso)"	"combobox.1024"
"2 (Low)"	"2 (basso)"	"combobox.1025"
"2 Weeks"	"2 settimane"	"combobox.1015"
"2 days"	"2 giorni"	"combobox.1105"
"2 hours"	"2 ore"	"combobox.1105"
"2 minutes"	"2 minuti"	"combobox.1174"
"2 months"	"2 mesi"	"combobox.1105"
"2 spaces"	"2 spazi"	"combobox.1029"
"2 weeks"	"2 settimane"	"combobox.1105"
"2. Do you want to be able to share your tasklists on a network ?"	"2. Si desidera condividere le proprie liste di compiti in rete?"	"label"
"20 minutes"	"20 minuti"	"combobox.1105"
"20 minutes"	"20 minuti"	"combobox.1174"
"20 pt"	"20 pt"	"combobox.1029"
"20 pt"	"20 pt"	"combobox.1030"
"20 seconds"	"20 secondi"	"combobox.1164"
"24 hours / 1 day"	"24 ore / 1 giorno"	"combobox.1105"
"3 (Low)"	"3 (basso)"	"combobox.1032"
"3 (Low)"	"3 (basso)"	"menu.32885"
"3 (Low-Med)"	"3 (medio-basso)"	"combobox.113"
"3 (Low-Med)"	"3 (medio-basso)"	"combobox.1191"
"3 (Low-Med)"	"3 (medio-basso)"	"menu.32885"
"3 (Low-Med)"	"3 (medio-basso)"	"combobox.1183"
"3 (Low-Med)"	"3 (medio-basso)"	"combobox.136"
"3 (Low-Med)"	"3 (medio-basso)"	"combobox.1024"
"3 (Low-Med)"	"3 (medio-basso)"	"combobox.1025"
"3 Weeks"	"3 settimane"	"combobox.1015"
"3 days"	"3 giorni"	"combobox.1105"
"3 hours"	"3 ore"	"combobox.1105"
"3 months"	"3 mesi"	"combobox.1105"
"3 weeks"	"3 settimane"	"combobox.1105"
"3. Which columns do you initially want to see ?\n\nNote: You can modify this choice later using  'View > Select Columns'"	"3. Quali colonne visualizzare inizialmente?\n\nNota: sarà possibile modificare successivamente questa scelta usando  'Visualizza > Seleziona colonne'"	"label"
"30 minutes"	"30 minuti"	"combobox.1105"
"30 minutes"	"30 minuti"	"combobox.1174"
"30 seconds"	"30 secondi"	"combobox.1164"
"4 (Medium)"	"4 (medio)"	"combobox.113"
"4 (Medium)"	"4 (medio)"	"combobox.1183"
"4 (Medium)"	"4 (medio)"	"menu.32886"
"4 (Medium)"	"4 (medio)"	"combobox.1191"
"4 (Medium)"	"4 (medio)"	"combobox.1032"
"4 (Medium)"	"4 (medio)"	"combobox.136"
"4 (Medium)"	"4 (medio)"	"combobox.1024"
"4 (Medium)"	"4 (medio)"	"combobox.1025"
"4 Weeks"	"4 settimane"	"combobox.1015"
"4 days"	"4 giorni"	"combobox.1105"
"4 hours"	"4 ore"	"combobox.1105"
"4 months"	"4 mesi"	"combobox.1105"
"4 spaces"	"4 spazi"	"combobox.1029"
"4 weeks"	"4 settimane"	"combobox.1105"
"4. Do you want to keep the user interface as simple as possible ?"	"4. Mantenere l'interfaccia utente il più semplice possibile?"	"label"
"45 minutes"	"45 minuti"	"combobox.1105"
"45 minutes"	"45 minuti"	"combobox.1174"
"5 (Medium)"	"5 (medio)"	"combobox.113"
"5 (Medium)"	"5 (medio)"	"combobox.1183"
"5 (Medium)"	"5 (medio)"	"menu.32887"
"5 (Medium)"	"5 (medio)"	"combobox.1191"
"5 (Medium)"	"5 (medio)"	"combobox.1032"
"5 (Medium)"	"5 (medio)"	"combobox.136"
"5 (Medium)"	"5 (medio)"	"combobox.1024"
"5 (Medium)"	"5 (medio)"	"combobox.1025"
"5 Weeks"	"5 settimane"	"combobox.1015"
"5 days"	"5 giorni"	"combobox.1105"
"5 hours"	"5 ore"	"combobox.1105"
"5 minutes"	"5 minuti"	"combobox.1105"
"5 minutes"	"5 minuti"	"combobox.1174"
"5 months"	"5 mesi"	"combobox.1105"
"5 pt"	"5 pt"	"combobox.1029"
"5 pt"	"5 pt"	"combobox.1030"
"5. Do you want to view a sample tasklist to help you get started ?"	"5 Visualizzare una lista di compiti di esempio per vedere come usare il programma?"	"label"
"6 (Medium)"	"6 (medio)"	"combobox.113"
"6 (Medium)"	"6 (medio)"	"combobox.1183"
"6 (Medium)"	"6 (medio)"	"combobox.136"
"6 (Medium)"	"6 (medio)"	"combobox.1191"
"6 (Medium)"	"6 (medio)"	"menu.32888"
"6 (Medium)"	"6 (medio)"	"combobox.1032"
"6 (Medium)"	"6 (medio)"	"combobox.1024"
"6 (Medium)"	"6 (medio)"	"combobox.1025"
"6 Weeks"	"6 settimane"	"combobox.1015"
"6 days"	"giorni"	"combobox.1105"
"6 hours"	"6 ore"	"combobox.1105"
"6 months"	"6 mesi"	"combobox.1105"
"6 pt"	"6 pt"	"combobox.1029"
"6 pt"	"6 pt"	"combobox.1030"
"60 minutes / 1 hour"	"60 minuti / 1 ora"	"combobox.1105"
"60 minutes"	"60 minuti"	"combobox.1174"
"60 seconds"	"60 secondi"	"combobox.1164"
"7 (High)"	"7 (alto)"	"combobox.1032"
"7 (High)"	"7 (alto)"	"menu.32889"
"7 (Med-High)"	"7 (medio-alto)"	"combobox.113"
"7 (Med-High)"	"7 (medio-alto)"	"combobox.1183"
"7 (Med-High)"	"7 (medio-alto)"	"menu.32889"
"7 (Med-High)"	"7 (medio-alto)"	"combobox.1191"
"7 (Med-High)"	"7 (medio-alto)"	"combobox.136"
"7 (Med-High)"	"7 (medio-alto)"	"combobox.1024"
"7 (Med-High)"	"7 (medio-alto)"	"combobox.1025"
"7 Weeks"	"7 settimane"	"combobox.1015"
"7 days / 1 week"	"7 giorni / 1 settimana"	"combobox.1105"
"7 pt"	"7 pt"	"combobox.1029"
"7 pt"	"7 pt"	"combobox.1030"
"8 (High)"	"8 (alto)"	"combobox.113"
"8 (High)"	"8 (alto)"	"combobox.1032"
"8 (High)"	"8 (alto)"	"combobox.1183"
"8 (High)"	"8 (alto)"	"combobox.136"
"8 (High)"	"8 (alto)"	"menu.32890"
"8 (High)"	"8 (alto)"	"combobox.1191"
"8 (High)"	"8 (alto)"	"combobox.1024"
"8 (High)"	"8 (alto)"	"combobox.1025"
"8 Weeks"	"8 settimane"	"combobox.1015"
"8 pt"	"8 pt"	"combobox.1029"
"8 pt"	"8 pt"	"combobox.1030"
"8 spaces"	"8 spazi"	"combobox.1029"
"9 (High)"	"9 (alto)"	"combobox.1032"
"9 (High)"	"9 (alto)"	"menu.32891"
"9 (Very High)"	"9 (molto alto)"	"combobox.113"
"9 (Very High)"	"9 (molto alto)"	"combobox.136"
"9 (Very High)"	"9 (molto alto)"	"menu.32891"
"9 (Very High)"	"9 (molto alto)"	"combobox.1191"
"9 (Very High)"	"9 (molto alto)"	"combobox.1183"
"9 (Very High)"	"9 (molto alto)"	"combobox.1024"
"9 (Very High)"	"9 (molto alto)"	"combobox.1025"
"9 Weeks"	"9 settimane"	"combobox.1015"
"9 months"	"9 mesi"	"combobox.1105"
"9 pt"	"9 pt"	"combobox.1029"
"9 pt"	"9 pt"	"combobox.1030"
"< Back"	"< Indietro"	"button.12323"
"<New Column>"	"<nuova colonna>"	"text"
"<New Rule>"	"<Nuova regola>"	"text"
"<Tasklist Attached>"	"<Lista di compiti allegata>"	"text"
"<any date>"	"<qualsiasi data>"	"text"
"<any>"	"<qualsiasi>"	"combobox.1183"
"<any>"	"<qualsiasi>"	"combobox.1191"
"<anyone>"	"<chiunque>"	"text"
"<filepath>\tOpens/selects the specified tasklist\n-m <filepath>\tImports the specified file\n-f <filepath2>[|<filepath3>|<filepath4>]\tAllows additional tasklists to be opened\n-v\tForces ToDoList to startup visible regardless of its last saved state\n-i <inipath>\tSpecifies an alternative settings file path\n-x\tTurns off password prompting except when first loading an encrypted tasklist\n-cmd <id>\tSends the specified command to ToDoList's main window\n-h, -help, -?\tThis messagebox\n"	"<filepath>\tApre/seleziona la lista di compiti selezionata\n-m <filepath>\tImporta il file specificato\n-f <filepath2>[|<filepath3>|<filepath4>]\tPermette di aprire ulteriori liste di compiti\n-v\tAvvia ToDoList visibile senza tener conto dell'ultimo stato salvato\n-i <inipath>\tSpecifica un percorso alternativo del file delle impostazioni\n-x\tDisattiva la richiesta di password tranne la priva volta in cui si carica una lista di compiti crittografata\n-cmd <id>\tInvia il comando specificato alla finestra principale di ToDoList\n-h, -help, -?\tQuesta finestra di aiuto\n"	"text"
"<no date>"	"<nessuna data>"	"text"
"<nobody>"	"<nessuno>"	"text"
"<none>"	"<niente>"	"combobox.113"
"<none>"	"<niente>"	"combobox.136"
"<none>"	"<niente>"	"combobox.1183"
"<none>"	"<niente>"	"combobox.1191"
"<none>"	"<niente>"	"menu.32881"
"<specific date>"	"<data specifica>"	"text"
"A connection to '%s' could not be established.\n\nWould you like to check your details and try again?"	"Non è stato possibile connettersi a '%s'.\n\nVerificare i dettagli e riprovare?"	"text"
"A simple and effective way to keep on top of your daily tasks"	"Un modo semplice e veloce per tenere sotto controllo i propri compiti quotidiani"	"label.103"
"A simple and effective way to keep on top of your daily tasks"	"Un modo semplice e veloce per tenere sotto controllo i propri compiti quotidiani"	"text"
"A task with an ID of '%d' could not be found in the active tasklist"	"Non è stato trovato il compito con identificativo '%d'  nella lista dei compiti attiva"	"text"
"AaBbYyZz"	"AaBbYyZz"	"label.1092"
"About ToDoList"	"&Informazioni su ToDoList"	"menu.32827"
"About"	"Informazioni su"	"dialog"
"About..."	"Informazioni su..."	"menu.32827"
"Above Priority"	"Sopra la priorità"	"label.1182"
"Above Risk"	"Sopra il rischio"	"label.1190"
"Above Task"	"Sopra il compito"	"menu.32800"
"Above selected task"	"Sopra il compito selezionato"	"combobox.1105"
"Accumulated"	"Accumulato"	"combobox.1348"
"Accumulated"	"Accumulato"	"text"
"Active Dictionary"	"Dizionario attivo"	"label.1002"
"Active Dictionary"	"Dizionario attivo"	"text"
"Active Keyboard Shortcuts"	"Tasti rapidi attivi"	"dialog"
"Active Tasklist"	"&Lista di compiti attiva"	"menu.32964"
"Active Tasks"	"Compiti attivi"	"text"
"Active tasklist only"	"Solo la lista di compiti attiva"	"radiobutton.1058"
"Active tasklist"	"Lista di compiti attiva"	"text"
"Add Dependency"	"Aggiungi dipendenza"	"tooltip"
"Add Rule"	"Aggiungi regola"	"tooltip"
"Add Task Dependency"	"Aggiungi dipendenza compiti"	"menu.34218"
"Add Tasklist to Source Control"	"&Aggiungi lista di compiti al controllo sorgente"	"menu.34378"
"Add Time to Task Log File"	"A&ggiungi tempo al file di registro dei compiti"	"menu.34263"
"Adjusted"	"Corretto"	"text"
"After Loading a Tasklist"	"Dopo il caricamento di una lista di compiti"	"label.1185"
"After completing a task, set its 'Status' to"	"Dopo il completamento di un compito, impostane lo 'Stato' a"	"checkbox.1401"
"Aggregate cost for the selected tasks"	"Aggrega il costo dei compiti selezionati"	"text"
"Aggregate time estimate for the selected tasks"	"Aggrega il tempo stimato dei compiti selezionati"	"text"
"Aggregate time spent on the selected tasks"	"Aggrega il tempo speso dei compiti selezionati"	"text"
"Alignment"	"Allineamento"	"label"
"All Files (*.*)"	"Tutti i file (*.*)"	"combobox.1006"
"All Files (*.*)|*.*||"	"Tutti i file (*.*)|*.*||"	"text"
"All Tasks"	"&Tutti i compiti"	"menu.32986"
"All Tasks"	"&Tutti i compiti"	"menu.32987"
"All attributes"	"Tutti gli attributi"	"radiobutton.1249"
"All open tasklists"	"Tutte le liste di compiti aperte"	"combobox.1114"
"All tasklists"	"Tutte le liste di compiti"	"radiobutton.1055"
"All tasks"	"Tutti i compiti"	"radiobutton.1055"
"All"	"Tutto"	"combobox.1248"
"Alloc To"	"Assegna a"	"sysheader32.1004"
"Allocated By"	"Assegnato da"	"menu.33133"
"Allocated By"	"Assegnato da"	"combobox.1375"
"Allocated By"	"Assegnato da"	"checklistbox.1252"
"Allocated By"	"Assegnato da"	"combobox.5000"
"Allocated By"	"Assegnato da"	"label.106"
"Allocated By"	"Assegnato da"	"checklistbox.1149"
"Allocated By:\t"	"Assegnato da:\t"	"text"
"Allocated To"	"Assegnato &a"	"menu.33137"
"Allocated To"	"Assegnato a"	"combobox.1375"
"Allocated To"	"Assegnato a"	"label.104"
"Allocated To"	"Assegnato a"	"checklistbox.1252"
"Allocated To"	"Assegnato a"	"combobox.5000"
"Allocated To"	"Assegnato a"	"checklistbox.1149"
"Allocated To:\t"	"Assegnato a:\t"	"text"
"Allocated by"	"Assegnato da"	"label.1186"
"Allocated to"	"Assegnato da"	"label.1180"
"Allow editing of task references"	"Permetti la modifica dei riferimenti dei compiti"	"checkbox.1393"
"Allow multi selection in the filter droplists"	"Permetti la selezione multipla nelle liste dei filtri"	"checkbox.1223"
"Allow multiple instances of ToDoList"	"Permetti più istanze di ToDoList"	"checkbox.1133"
"Allow time-tracking on parent tasks"	"Permetti la tracciatura temporale nei compiti padre"	"checkbox.1221"
"Also add time to task's time spent"	"Aggiungi anche il tempo speso per i compiti"	"checkbox.1025"
"Alternate line colour"	"Colori alternati delle linee"	"checkbox.1102"
"Always export task ID and Parent task ID"	"Esporta sempre l'ID dei compito e l'ID del compito padre"	"checkbox.1025"
"Always hide parent tasks in List View"	"Nascondi sempre i compiti padre nella Vista a elenco"	"checkbox.1303"
"Always on Top"	"Sempre in cima"	"tooltip"
"Always prompt me to choose"	"Chiedi sempre"	"checkbox.16015"
"Always show 'Backlog' column"	"Mostra sempre la colonna “Lavoro rimanente”"	"checkbox.16038"
"Always show ToDoList when it starts up"	"Mostra sempre ToDoList all'avvio"	"checkbox.1075"
"Always show all available fields"	"Mostra sempre tutti i campi disponibili"	"radiobutton.1437"
"Always show all fields"	"Mostra sempre tutti i campi"	"radiobutton.1437"
"Always sort completed tasks below other tasks"	"Ordina sempre i compiti completati sotto gli altri compiti"	"checkbox.1168"
"Analyse Logged Time"	"Analizza il tempo tracciato"	"dialog"
"Analyse Logged Time..."	"&Analizza il tempo tracciato..."	"menu.34372"
"And/Or"	"e/o"	"sysheader32"
"And/Or"	"e/o"	"text"
"Anonymous Login"	"Accesso anonimo"	"checkbox.1007"
"Anonymous Login"	"Accesso anonimo"	"text"
"Any category can match"	"Trova qualsiasi categoria"	"text"
"Any person can match"	"Trova qualsiasi persona"	"text"
"Any tag can match"	"Trova qualsiasi etichetta"	"text"
"Any text field (eg. Allocated To, External ID, etc)"	"Qualsiasi campo di testo (es. Assegnato a, ID esterno, ...)"	"radiobutton.1057"
"Any text field"	"Qualsiasi campo di testo"	"text"
"Append the following text when pasting the 'Date/Time'"	"Aggiungi il testo seguente quando si incolla la 'Data/ora'"	"checkbox.1450"
"Append the user's 'Created By' name when pasting the 'Date/Time'"	"Aggiungi il nome dell'utente 'Creato da' quando si incolla la 'Data/ora'"	"checkbox.1448"
"Application"	"Applicazione"	"label"
"Apply as Filter"	"Applica come filtro"	"button.1057"
"Apply changes to"	"Applica le modifiche a"	"groupbox"
"Apply"	"Applica"	"button.1057"
"Apply"	"Applica"	"button.1452"
"Archive Completed Tasks"	"Ar&chivia i compiti completati"	"menu.32842"
"Archive Selected Task(s)"	"Archivia i compiti selezionati"	"menu.34257"
"Archive Selected Tasks"	"Archivia i compiti &selezionati"	"menu.34257"
"Archive completed tasks"	"Archivia i compiti completati"	"checkbox.1043"
"Archiving"	"Archiviazione"	"label.1186"
"Are you sure you want to delete all the tasks in this tasklist?"	"Eliminare tutti i compiti di questa lista di compiti?"	"text"
"Are you sure you want to delete the application folder and its entire contents?"	"Eliminare la cartella dell'applicazione e tutto il suo contenuto?"	"text"
"Are you sure you want to delete the selected task(s)?"	"Eliminare i compiti selezionati?"	"text"
"Are you sure you want to export all open tasklists to '%s'?"	"Esportare tutte le liste di compiti in '%s'?"	"text"
"Are you sure you want to export the active tasklist to '%s'?"	"Esportare la lista di compiti attiva in '%s'?"	"text"
"Are you sure you want to overwrite '%s' with the results of this export?"	"Sovrascrivere '%s' con i risultati di questa esportazione?"	"text"
"Arguments"	"Argomenti"	"label.1381"
"Arguments"	"Argomenti"	"sysheader32"
"Ascending"	"Ascendente"	"checkbox.1025"
"Ascending"	"Ascendente"	"checkbox.1026"
"Ascending"	"Ascendente"	"checkbox.1027"
"Ask me if I want to reload it"	"Chiedi se si desidera ricaricarlo"	"combobox.1104"
"Ask me if I want to reload it"	"Chiedi se si desidera ricaricarlo"	"combobox.1105"
"Ask me what to do"	"Chiedi cosa fare"	"combobox.1319"
"Assign"	"Assegna"	"button.1056"
"At Bottom of Task"	"In fondo al compito"	"menu.32802"
"At Bottom of Task's Parent"	"In fondo al compito padre"	"menu.32952"
"At Bottom"	"In fondo"	"menu.32798"
"At Top of Task"	"In cima al compito"	"menu.32801"
"At Top of Task's Parent"	"In cima al compito padre"	"menu.32951"
"At Top"	"In cima"	"menu.32797"
"At bottom of selected task"	"In fondo al compito selezionato"	"combobox.1106"
"At bottom of tasklist"	"In fondo alla lista di compiti"	"combobox.1105"
"At this date and time"	"In questa data e ora"	"radiobutton.1055"
"At top of selected task"	"In testa al compito selezionato"	"combobox.1106"
"At top of tasklist"	"In cima alla lista di compiti"	"combobox.1105"
"Attempt check out when loading a tasklist"	"Prova a sbloccare una lista di compiti quando viene caricata"	"checkbox.1101"
"Attribute Details"	"Dettagli attributo"	"groupbox"
"Attribute Inheritance"	"Ereditarietà attributi"	"label.1194"
"Attribute Label"	"Etichetta attributo"	"text"
"Attribute Value(s)"	"Valori attributo"	"text"
"Attribute Value(s)"	"Valori attributo"	"sysheader32"
"Attribute Visibility"	"Visibilità attributo"	"dialog"
"Attribute to 'track'"	"Attributo da “tracciare”"	"label.16041"
"Attribute"	"Attributo"	"sysheader32"
"Attributes"	"Attributi"	"groupbox"
"Auto-calculate parent task dates to include all subtasks"	"Calcola automaticamente le scadenze del compito padre per comprendere tutti i sotto-compiti"	"checkbox.16014"
"Auto-save tasklists before running external tools"	"Salva automaticamente le liste di compiti quando si eseguono gli strumenti esterni"	"checkbox.1303"
"Auto-save tasklists every"	"Salva automaticamente le liste di compiti ogni"	"checkbox.1038"
"Auto-save tasklists when application loses focus"	"Salva automaticamente le liste di compiti quando l'applicazione diventa disattiva"	"checkbox.1040"
"Auto-save when switching tasklists"	"Salva automaticamente le liste di compiti quando si cambia lista attiva"	"checkbox.1039"
"Auto-scroll to task when selecting"	"Scorri automaticamente al compito quando viene selezionato"	"checkbox.16002"
"Automatically adjust a task's dates when its dependency's dates changes"	"Correggi automaticamente la data di un compito quando le date delle sue dipendenze cambiano"	"checkbox.1229"
"Automatically check for updates on startup"	"Verifica automaticamente aggiornamenti all'avvio"	"checkbox.1228"
"Automatically export after saving"	"Esporta automaticamente dopo il salvataggio"	"checkbox.1025"
"Automatically generate columns from task attribute values"	"Genera automaticamente le colonne per i valori degli attributi dei compiti"	"radiobutton.16030"
"Automatically refilter after editing"	"Ri-filtra automaticamente dopo le modifiche"	"checkbox.1049"
"Automatically resort after editing"	"Riordina automaticamente dopo le modifiche"	"checkbox.1051"
"Available Commandline Options"	"Opzioni della linea di comando disponibili"	"dialog"
"Background Colour"	"Colore di sfondo"	"tooltip"
