TRANSTEXT 7.0.998.2
PRIMARY_LANGID 13
English Text	Translated Text	Item Type
"Show close button on each tasklist tab"	""	"checkbox.1172"
"Show empty columns"	""	"combobox.16036"
"Show parent tasks"	""	"checkbox.16029"
"Show the Time-Tracker window whenever a task's time is tracked"	""	"checkbox.1479"
"Sort subtasks below their respective parent task"	""	"checkbox.16036"
"Start Date:\t"	""	"text"
"Start Tracking"	""	"text"
"Status:\t"	""	"text"
"Stop Tracking"	""	"text"
"Stylesheet not found"	""	"label.1483"
"Tags:\t\t\t"	""	"text"
"Task:\t\t"	""	"text"
"Tasks>Defaults>Inheritable Attributes"	""	"text"
"Tasks>Defaults>Task Attributes"	""	"text"
"Text Files (*.txt)"	""	"combobox.1136"
"The clipboard text contained no tasks which could be imported."	""	"text"
"The clipboard text does not have a recognised format."	""	"text"
"The file '%s' contained no tasks which could be imported."	""	"text"
"The file '%s' does not have a recognised format."	""	"text"
"Time Est:\t"	""	"text"
"Time Estimate : Spent"	""	"label"
"Time Spent:\t"	""	"text"
"Time Tracker"	""	"dialog"
"ToDoList (.tdl)"	""	"combobox.1115"
"ToDoList (c) AbstractSpoon"	""	"text"
"ToDoList has detected that the handler for the 'outlook:' protocol \nhas not been installed.\n\nUntil the handler is installed, 'outlook:' links will not work correctly.\n\nDo you want to install the handler now?"	""	"text"
"ToDoList was unable to install the '.tdl' extension handler.\n\nYou may need to run ToDoList with administrator privileges to install the handler.\n\nOnce installed you can then revert to your original security settings."	""	"text"
"ToDoList was unable to install the 'tdl://' protocol handler.\n\nYou may need to run ToDoList with administrator privileges to install the handler.\n\nOnce installed you can then revert to your original security settings."	""	"text"
"Treat tasks without a due date as being due 'Today' or on the 'Start' date whichever is later"	""	"checkbox.1317"
"Unable to process Startup Options|When more than one instance of ToDoList is running you must specify a filepath as well."	""	"text"
"Use Microsoft Word to convert content to HTML for printing"	""	"checkbox.16013"
"Use the following fixed columns only"	""	"radiobutton.16032"
"Version:\t\t"	""	"text"
"W\t(weeks)"	""	"text"
"When time-tracking, remind me every"	""	"checkbox.1467"
"When"	""	"label"
"Y\t(years)"	""	"text"
"Yesterday"	""	"text"
"\n-ab <alloc by>\tSets the 'Allocated By' for the currently selected task\n-s <status>\tSets the 'Status' for the currently selected task\n-p <priority>\tSets the 'Priority' for the currently selected task\n-r <risk>\tSets the 'Risk' for the currently selected task\n-tg <tags>\tSets the 'Tag(s)' for the currently selected task\n-dp <id>\tSets the 'Dependency(s)' for the currently selected task\n-te <hrs>\tSets the 'Time Estimate' for the currently selected task\n-ts <hrs>\tSets the 'Time Spent' for the currently selected task\n-fr <path>\tSets the 'File Link' for the currently selected task"	""	"text"
"\n-cs <cost>\tSets the 'Cost' for the currently selected task\n-md <date>\tSets the 'Creation Date' of the newly created task\n-sd <date>\tSets the 'Start Date' for the currently selected task\n-dd <date>\tSets the 'Due Date' for the currently selected task\n-cd <date>\tSets the 'Completion Date' for the currently selected task\n"	""	"text"
"\n-nt <title>\tCreates a new task in the active tasklist with the specified title\n-pid <id>\tSpecifies the parent task in which to create the new task\n-bid <id>\tSpecifies the sibling task after which to create the new task\n-tid <id>\tSelects the task in the active tasklist\n-cm <comments>\tAdds to the 'Comments' for the currently selected task\n-tv <version>\tSets the 'Version' for the currently selected task\n-xid <ext_id>\tSets the 'external ID' for the currently selected task\n-c <categories>\tSets the 'Category(s) for the currently selected task\n-at <alloc to>\tSets the 'Allocated To(s)' for the currently selected task"	""	"text"
"\n\n(ATTENTION: One or more of these tasks has subtasks which will also be deleted)"	""	"text"
"\n\n(ATTENTION: This task has subtasks which will also be deleted)"	""	"text"
"before due date"	""	"combobox.1471"
"before start date"	""	"combobox.1471"
"d"	""	"text"
"d\t(weekdays)"	""	"text"
"m\t(minutes)"	""	"text"
"occurrences"	""	"label.1446"
"weekday(s)"	""	"label"
TRANSLATED
"% Complete"	"% הושלמו"	"label.122"
  "% Complete"	"% הושלמו"	"text"
"%d / %d tasks"	"%d / %d משימות"	"text"
"%d task(s) selected"	"%d"	"text"
"%d"	"%d"	"text"
"%s (Custom, Relative)"	"%s' לא ניתן היה לבדוק זאת.\n\nבדוק שזה לא שונה או הועבר, ושיש לכם הרשאות מתאימות."	"text"
"'%s' could not be checked out.\n\nPlease check that it has not been moved or deleted and that you have the required access rights."	"%s' לא ניתן לבצע צ'ק אאוט. \n\nבדקו אם יש לכם הרשאות מתאימות ונסו שוב."	"text"
"'%s' could not be checked out\nbecause it is currently checked out to '%s'"	"%s'לא ניתן היה לבדוק\nכי זה נבדק עכשיו ל-  '%s'"	"text"
"'%s' could not be found."	"%s' לא נמצא."	"text"
"'%s' could not be opened (%d).\n\nPlease check that the file exists and that you have the appropriate access rights before trying again."	"%s' לא נפתח (%d).\n\nבדקו שהקובץ קיים ושיש לכם הרשאות מתאימות ונסו שוב."	"text"
"'%s' could not be opened because access to the file was denied. \n\nPlease check that you have the required permissions and try again."	"%s'הגישה לקובץ נדחתה. \n\nבדקו שיש לכם הרשאות מתאימות ונסו שוב."	"text"
"'%s' could not be opened because access to the file was denied.\n\nPlease check that you have the required permissions and try again."	"%s'לא ניתן לפתוח את הקובץ, היות שהגישה לקובץ נדחתה. בדוק שיש לך את ההרשאה המתאימה ונסה שנית"	"text"
"'%s' could not be opened because another user\n(or application) is currently accessing the file.\n\nPlease try again in a moment."	"%s' לא ניתן לפתוח את הקובץ כי משתמש אחר\n(או יישום) פתח אותו.\n\nנסו שוב בעוד מספר דקות."	"text"
"'%s' could not be opened because it contains \nmalformed XML that the MSXML component could not interpret."	"%s' לא ניתן לפתוח בגללs \nשגיאת XML."	"text"
"'%s' could not be opened because it is encrypted and you do not have the encryption component installed.\n\nPlease contact AbstractSpoon Software for more information."	"%s' לא ניתן לפתוח כי הקובץ מוצפן ואין לכם רכיב הצפנה.\n\nלמידע נוסף, צרו קשר עם AbstractSpoon Software."	"text"
"'%s' could not be opened because the method of encryption could not be determined."	"%s' לא ניתן לפתוח כי צורת ההצפנה לא מוכרת."	"text"
"'%s' could not be opened due to an unexpected error (%d)."	"%s' לא ניתן לפתוח בגלל שגיאה לא ידועה (%d)."	"text"
"'%s' could not be saved because access to the file was denied.\n\nPlease select another filename."	"%s' לא ניתן לשמור את הקובץ היות שהגישה לקובץ נדחתה. נסה לשמור את הקובץ בשם אחר"	"text"
"'%s' could not be saved because another user\n(or application) is currently accessing the file.\n\nPlease try again in a moment."	"%s' לא ניתן לשמור כי משתמש אחר\n(או יישום) עובד כעת על הקובץ.\n\nנסו שוב בעוד מספר דקות."	"text"
"'%s' could not be saved because the file is read-only.\n\nPlease select another filename."	"%s' לא ניתן לשמור את הקובץ היות שהוא מוגן לקריאה בלבד. נסה לשמור את הקובץ בשם אחר"	"text"
"'%s' could not be saved due to an unexpected error (%d)."	"%s' לא ניתן לשמור בגלל שגיאה לא ידועה (%d)."	"text"
"'%s' could not be saved due to insufficient disk space.\n\nPlease select another filename."	"%s' לא ניתן לשמור את הקובץ היות שהדיסק מלא. נסה לשמור במיקום אחר"	"text"
"'%s' does not appear to be a valid tasklist."	"%s' היא רשימת משימות לא תקינה."	"text"
"'%s' has no tasks due by the end of next month"	"%s' אין משימות מתוכננות עד לסוף החודש הבא"	"text"
"'%s' has no tasks due by the end of next week"	"%s' אין משימות מתוכננות עד לסוף שבוע הבא"	"text"
"'%s' has no tasks due by the end of this month"	"%s' אין משימות מתוכננות עד לסוף החודש הנוכחי"	"text"
"'%s' has no tasks due by the end of this week"	"%s' אין משימות מתוכננות עד לסוף השבוע הנוכחי"	"text"
"'%s' has no tasks due by today"	"%s' אין משימות מתוכננות להיום"	"text"
"'%s' has no tasks due by tomorrow"	"%s' אין משימות מתוכננות עד מחר"	"text"
"'%s' must be checked out before it can be saved."	"%s' חייב צ'ק אאוט לפני שניתן לשמור."	"text"
"'Due Today' task colour"	"צבע משימה שיעדה היום"	"checkbox.1104"
"'Due' task colour"	"צבע 'יעד' משימה"	"checkbox.1103"
"'New Subtask' button places subtask"	"כפתור תת-משימה יוצר תת-משימה"	"label"
"'New Task' button places task"	"כפתור משימה חדשה יוצר משימה חדשה"	"label"
"'Stack' edit fields and comments when they occupy the same position (left, right or below)"	"מחסנית משמשת לעריכת שדות והערות התופסים אותו מיקום (שמאל, ימין או מתחת)"	"checkbox.1453"
"'Started Today' task colour"	"צבע משימה התחילה היום"	"checkbox.1107"
"'Started' task colour"	"צבע משימה התחילה"	"checkbox.1106"
"'Today' colour"	"צבע היום"	"checkbox.16005"
"'Weekend' colour"	"צבע סוף שבוע"	"checkbox.16004"
"(Relative)"	"(יחסי)"	"text"
"(completed: %s)"	"(הושלמו: %s)"	"text"
"(untitled)"	"(ללא כותרת)"	"text"
"- unnamed -"	"- ללא שם -"	"text"
"...maps to Column Name in File"	"...מיפוי שם טור בקובץ"	"text"
  "...maps to Column Name in File"	"...מיפוי שם טור בקובץ"	"sysheader32"
"...maps to Task Attribute"	"...מיפוי למאפיין משימה"	"text"
  "...maps to Task Attribute"	"...מיפוי למאפיין משימה"	"sysheader32"
"0 (Lowest)"	"0 (הנמוך ביותר)"	"combobox.1183"
  "0 (Lowest)"	"0 (הנמוכה ביותר)"	"combobox.1024"
  "0 (Lowest)"	"0 (הנמוכה ביותר)"	"combobox.1025"
  "0 (Lowest)"	"0 (הנמוכה ביותר)"	"combobox.136"
  "0 (Lowest)"	"0 (הנמוכה ביותר)"	"combobox.113"
  "0 (Lowest)"	"0 (הנמוכה ביותר)"	"combobox.1032"
  "0 (Lowest)"	"0 (הנמוכה ביותר)"	"combobox.1191"
  "0 (Lowest)"	"0 (הנמוכה ביותר)"	"menu.32882"
"0 (zero) is not a valid task ID"	"לא ניתן לתת למשימה קוד 0 (אפס)"	"text"
"0 minutes"	"0 דקות"	"combobox.1105"
"1 (Low)"	"1 (נמוכה)"	"combobox.1032"
  "1 (Low)"	"1 (נמוכה)"	"menu.32883"
"1 (Very Low)"	"1 (נמוכה מאוד)"	"combobox.1183"
  "1 (Very Low)"	"2 (נמוכה מאוד)"	"menu.32883"
  "1 (Very Low)"	"4 (נמוכה מאוד)"	"combobox.1025"
  "1 (Very Low)"	"6 (נמוכה מאוד)"	"combobox.1024"
  "1 (Very Low)"	"5 (נמוכה מאוד)"	"combobox.136"
  "1 (Very Low)"	"7 (נמוכה מאוד)"	"combobox.113"
  "1 (Very Low)"	"3 (נמוכה מאוד)"	"combobox.1191"
"1 Week"	"שבוע אחד"	"menu.32781"
  "1 Week"	"שבוע אחד"	"combobox.1015"
"1 minute"	"דקה אחת"	"combobox.1174"
"1 month"	"חודש אחד"	"combobox.1105"
"1 space"	"רווח אחד"	"combobox.1029"
"1 task selected (%d)"	"נבחרה משימה אחת (%d)"	"text"
"1. Where do you want ToDoList to store your program settings ?"	"1. היכן לשמור את הגדרות התוכנה?"	"label"
"10 (Highest)"	"10 (הכי גבוהה)"	"combobox.1183"
  "10 (Highest)"	"10 (הכי גבוהה)"	"combobox.1025"
  "10 (Highest)"	"10 (הכי גבוהה)"	"combobox.113"
  "10 (Highest)"	"10 (הכי גבוהה)"	"combobox.1032"
  "10 (Highest)"	"10 (הכי גבוהה)"	"combobox.1191"
  "10 (Highest)"	"10 (הכי גבוהה)"	"combobox.136"
  "10 (Highest)"	"10 (הכי גבוהה)"	"combobox.1024"
  "10 (Highest)"	"10 (הכי גבוהה)"	"menu.32892"
"10 minutes"	"10 דקות"	"combobox.1174"
  "10 minutes"	"10 דקות"	"combobox.1105"
"10 pt"	"נק' 10"	"combobox.1029"
  "10 pt"	"נק' 10"	"combobox.1030"
"10 seconds"	"10 שניות"	"combobox.1164"
"11 pt"	"נק' 11"	"combobox.1029"
  "11 pt"	"נק' 11"	"combobox.1030"
"12 hours"	"12 שעות"	"combobox.1105"
"12 months / 1 year"	"12 חודשים / שנה"	"combobox.1105"
"12 pt"	"נק' 12"	"combobox.1029"
  "12 pt"	"נק' 12"	"combobox.1030"
"120 seconds"	"120 שניות"	"combobox.1164"
"14 pt"	"נק' 14"	"combobox.1029"
  "14 pt"	"נק' 14"	"combobox.1030"
"15 minutes"	"15 דקות"	"combobox.1174"
  "15 minutes"	"15 דקות"	"combobox.1105"
"16 pt"	"נק' 16"	"combobox.1029"
  "16 pt"	"נק' 16"	"combobox.1030"
"18 pt"	"נק' 16"	"combobox.1029"
  "18 pt"	"נק' 18"	"combobox.1030"
"2 (Low)"	"2 (נמוכה)"	"combobox.1183"
  "2 (Low)"	"2 (נמוכה)"	"combobox.113"
  "2 (Low)"	"2 (נמוכה)"	"combobox.136"
  "2 (Low)"	"2 (נמוכה)"	"combobox.1024"
  "2 (Low)"	"2 (נמוכה)"	"combobox.1191"
  "2 (Low)"	"2 (נמוכה)"	"menu.32884"
  "2 (Low)"	"2 (נמוכה)"	"combobox.1025"
  "2 (Low)"	"2 (נמוכה)"	"combobox.1032"
"2 Weeks"	"2 שבועות"	"menu.32782"
  "2 Weeks"	"2 שבועות"	"combobox.1015"
"2 days"	"2 ימים"	"combobox.1105"
"2 hours"	"2 שעות"	"combobox.1105"
"2 minutes"	"2 דקות"	"combobox.1174"
"2 months"	"2 חודשים"	"combobox.1105"
"2 spaces"	"שני רווחים"	"combobox.1029"
"2 weeks"	"2 שבועות"	"combobox.1105"
"2. Do you want to be able to share your tasklists on a network ?"	"2. האם תרצה לשתף את רשימת המשימות ברשת?"	"label"
"20 minutes"	"20 דקות"	"combobox.1174"
  "20 minutes"	"20 דקות"	"combobox.1105"
"20 pt"	"נק' 20"	"combobox.1029"
  "20 pt"	"נק' 20"	"combobox.1030"
"20 seconds"	"20 שניות"	"combobox.1164"
"24 hours / 1 day"	"24 שעות / יום אחד"	"combobox.1105"
"3 (Low)"	"3 (נמוכה)"	"combobox.1032"
  "3 (Low)"	"3 (נמוכה)"	"menu.32885"
"3 (Low-Med)"	"3 (נמוכה-בינונית)"	"combobox.1183"
  "3 (Low-Med)"	"3 (נמוכה-בינונית)"	"combobox.1025"
  "3 (Low-Med)"	"3 (נמוכה-בינונית)"	"combobox.113"
  "3 (Low-Med)"	"3 (נמוכה-בינונית)"	"combobox.1191"
  "3 (Low-Med)"	"3 (נמוכה-בינונית)"	"menu.32885"
  "3 (Low-Med)"	"3 (נמוכה-בינונית)"	"combobox.136"
  "3 (Low-Med)"	"3 (נמוכה-בינונית)"	"combobox.1024"
"3 Weeks"	"3 שבועות"	"menu.32783"
  "3 Weeks"	"3 שבועות"	"combobox.1015"
"3 days"	"3 ימים"	"combobox.1105"
"3 hours"	"3 שעות"	"combobox.1105"
"3 months"	"3 חודשים"	"combobox.1105"
"3 weeks"	"3 שבועות"	"combobox.1105"
"3. Which columns do you initially want to see ?\n\nNote: You can modify this choice later using  'View > Select Columns'"	"3. אילו עמודות תרצו לראות בהתחלה?\n\nלידיעתכם: תוכלו לשנות הגדרה זו בהמשך תחת 'צפיה > בחר עמודות'"	"label"
"30 minutes"	"30 דקות"	"combobox.1174"
  "30 minutes"	"30 דקות"	"combobox.1105"
"30 seconds"	"30 שניות"	"combobox.1164"
"4 (Medium)"	"4 (בינונית)"	"combobox.1183"
  "4 (Medium)"	"4 (בינונית)"	"combobox.136"
  "4 (Medium)"	"4 (בינונית)"	"combobox.1024"
  "4 (Medium)"	"4 (בינונית)"	"combobox.1025"
  "4 (Medium)"	"4 (בינונית)"	"combobox.1032"
  "4 (Medium)"	"4 (בינונית)"	"combobox.113"
  "4 (Medium)"	"4 (בינונית)"	"menu.32886"
  "4 (Medium)"	"4 (בינונית)"	"combobox.1191"
"4 Weeks"	"4 (בינונית)"	"menu.32784"
  "4 Weeks"	"4 שבועות"	"combobox.1015"
"4 days"	"4 ימים"	"combobox.1105"
"4 hours"	"4 שעות"	"combobox.1105"
"4 months"	"4 חודשים"	"combobox.1105"
"4 spaces"	"נק' 20"	"combobox.1029"
"4 weeks"	"4 שבועות"	"combobox.1105"
"4. Do you want to keep the user interface as simple as possible ?"	"4. האם תרצו ממשק משתמש פשוט?"	"label"
"45 minutes"	"45 דקות"	"combobox.1174"
  "45 minutes"	"45 דקות"	"combobox.1105"
"5 (Medium)"	"5 (בינונית)"	"combobox.1183"
  "5 (Medium)"	"5 (בינונית)"	"combobox.136"
  "5 (Medium)"	"5 (בינונית)"	"combobox.1025"
  "5 (Medium)"	"5 (בינונית)"	"combobox.1032"
  "5 (Medium)"	"5 (בינונית)"	"menu.32887"
  "5 (Medium)"	"5 (בינונית)"	"combobox.1191"
  "5 (Medium)"	"5 (בינונית)"	"combobox.113"
  "5 (Medium)"	"5 (בינונית)"	"combobox.1024"
"5 Weeks"	"5 שבועות"	"menu.32785"
  "5 Weeks"	"5 שבועות"	"combobox.1015"
"5 days"	"5 ימים"	"combobox.1105"
"5 hours"	"5 שעות"	"combobox.1105"
"5 minutes"	"5 דקות"	"combobox.1174"
  "5 minutes"	"5 דקות"	"combobox.1105"
"5 months"	"5 חודשים"	"combobox.1105"
"5 pt"	"נק' 5"	"combobox.1029"
  "5 pt"	"נק' 5"	"combobox.1030"
"5. Do you want to view a sample tasklist to help you get started ?"	"5. האם תרצו לראות רשימת משימות פשוטה כדי לסייע לכם להתחיל?"	"label"
"6 (Medium)"	"6 (בינונית)"	"combobox.1183"
  "6 (Medium)"	"6 (בינונית)"	"combobox.1024"
  "6 (Medium)"	"6 (בינונית)"	"combobox.1025"
  "6 (Medium)"	"6 (בינונית)"	"combobox.1032"
  "6 (Medium)"	"6 (בינונית)"	"menu.32888"
  "6 (Medium)"	"6 (בינונית)"	"combobox.1191"
  "6 (Medium)"	"6 (בינונית)"	"combobox.113"
  "6 (Medium)"	"6 (בינונית)"	"combobox.136"
"6 Weeks"	"6 שבועות"	"menu.32786"
  "6 Weeks"	"6 שבועות"	"combobox.1015"
"6 days"	"6 ימים"	"combobox.1105"
"6 hours"	"6 שעות"	"combobox.1105"
"6 months"	"6 חודשים"	"combobox.1105"
"6 pt"	"נק' 6"	"combobox.1029"
  "6 pt"	"נק' 6"	"combobox.1030"
"60 minutes / 1 hour"	"60 דקות / שעה"	"combobox.1105"
"60 minutes"	"60 דקות"	"combobox.1174"
"60 seconds"	"60 שניות"	"combobox.1164"
"7 (High)"	"7 (גבוהה)"	"combobox.1032"
  "7 (High)"	"7 (גבוהה)"	"menu.32889"
"7 (Med-High)"	"7 (בינונית-גבוהה)"	"combobox.1183"
  "7 (Med-High)"	"7 (בינונית-גבוהה)"	"combobox.1024"
  "7 (Med-High)"	"7 (בינונית-גבוהה)"	"menu.32889"
  "7 (Med-High)"	"7 (בינונית-גבוהה)"	"combobox.1191"
  "7 (Med-High)"	"7 (בינונית-גבוהה)"	"combobox.1025"
  "7 (Med-High)"	"7 (בינונית-גבוהה)"	"combobox.113"
  "7 (Med-High)"	"7 (בינונית-גבוהה)"	"combobox.136"
"7 Weeks"	"7 שבועות"	"menu.32787"
  "7 Weeks"	"7 שבועות"	"combobox.1015"
"7 days / 1 week"	"7 ימים / שבוע"	"combobox.1105"
"7 pt"	"נק' 7"	"combobox.1029"
  "7 pt"	"נק' 7"	"combobox.1030"
"8 (High)"	"8 (גבוהה)"	"combobox.1183"
  "8 (High)"	"8 (גבוהה)"	"combobox.136"
  "8 (High)"	"8 (גבוהה)"	"combobox.113"
  "8 (High)"	"8 (גבוהה)"	"combobox.1032"
  "8 (High)"	"8 (גבוהה)"	"menu.32890"
  "8 (High)"	"8 (גבוהה)"	"combobox.1191"
  "8 (High)"	"8 (גבוהה)"	"combobox.1025"
  "8 (High)"	"8 (גבוהה)"	"combobox.1024"
"8 Weeks"	"8 שבועות"	"menu.32788"
  "8 Weeks"	"8 שבועות"	"combobox.1015"
"8 pt"	"נק' 8"	"combobox.1029"
  "8 pt"	"נק' 8"	"combobox.1030"
"8 spaces"	"נק' 8"	"combobox.1029"
"9 (High)"	"9 (גבוהה)"	"combobox.1032"
  "9 (High)"	"9 (גבוהה)"	"menu.32891"
"9 (Very High)"	"9 (גבוהה מאוד)"	"combobox.1183"
  "9 (Very High)"	"9 (גבוה מאוד)"	"combobox.1025"
  "9 (Very High)"	"9 (גבוה מאוד)"	"menu.32891"
  "9 (Very High)"	"9 (גבוה מאוד)"	"combobox.136"
  "9 (Very High)"	"9 (גבוה מאוד)"	"combobox.113"
  "9 (Very High)"	"9 (גבוה מאוד)"	"combobox.1191"
  "9 (Very High)"	"9 (גבוהה מאוד)"	"combobox.1024"
"9 Weeks"	"9 שבועות"	"menu.32789"
  "9 Weeks"	"9 שבועות"	"combobox.1015"
"9 months"	"9 חודשים"	"combobox.1105"
"9 pt"	"נק' 9"	"combobox.1029"
  "9 pt"	"נק' 9"	"combobox.1030"
"< Back"	"< חזור>"	"button.12323"
"<New Rule>"	"<כלל חדש>"	"text"
"<Tasklist Attached>"	"<רשימת משימות מצורפת>"	"text"
"<any date>"	"<יום כלשהו>"	"text"
"<any>"	"<כל>"	"text"
  "<any>"	"<כל>"	"combobox.1191"
  "<any>"	"<כל>"	"combobox.1183"
"<anyone>"	"<כל אחד>"	"text"
"<no date>"	"<אף תאריך>"	"text"
"<nobody>"	"<אף אחד>"	"text"
"<none>"	"<כלום>"	"text"
  "<none>"	"<כלום>"	"combobox.1025"
  "<none>"	"<כלום>"	"combobox.1024"
  "<none>"	"<כלום>"	"combobox.136"
  "<none>"	"<כלום>"	"combobox.1191"
  "<none>"	"<כלום>"	"combobox.1183"
  "<none>"	"<כלום>"	"combobox.113"
  "<none>"	"<כלום>"	"menu.32881"
"<specific date>"	"<תאריך מסויים>"	"text"
"A simple and effective way to keep on top of your daily tasks"	"דרך פשוטה ויעילה להציג מעל המשימות היומיות שלך"	"text"
  "A simple and effective way to keep on top of your daily tasks"	"דרך פשוטה ויעילה להציג מעל המשימות היומיות שלך"	"label.103"
"A task with an ID of '%d' could not be found in the active tasklist"	"משימה עם מספר '%d' לא נמצאה ברשימת המשימות הפעילה"	"text"
"About ToDoList"	"על ToDOList"	"menu.32827"
"About"	"אודות"	"dialog"
"About..."	"אודות..."	"menu.32827"
"Above Priority"	"מעל עדיפות"	"label.1182"
"Above Risk"	"מעל סיכון"	"label.1190"
"Above Task"	"לפני משימה"	"menu.32800"
"Above selected task"	"מעל המשימה הנבחרת"	"combobox.1105"
"Accumulated"	"מצטבר"	"text"
  "Accumulated"	"מצטבר"	"combobox.1348"
"Active Dictionary"	"מילון פעיל"	"text"
  "Active Dictionary"	"מילון פעיל"	"label.1002"
"Active Keyboard Shortcuts"	"מקשי קיצור פעילים"	"dialog"
"Active Tasklist"	"רשימת משימות פעילה"	"menu.32964"
"Active Tasks"	"משימות פעילות"	"text"
"Active tasklist only"	"רק רשימת משימות פעילה"	"radiobutton.1058"
"Active tasklist"	"משימות פעילות"	"text"
"Add Dependency"	"הוסף תלות"	"tooltip"
"Add Rule"	"הוסף כלל"	"tooltip"
"Add Task Dependency"	"הוסף תלות משימה"	"menu.34218"
"Add Tasklist to Source Control"	"הוסף רשימת משימות לבקרת מקור"	"menu.34378"
"Add Time to Task Log File"	"הוסף זמן לקובץ יומן משימות"	"menu.34263"
"Adjusted"	"מותאם"	"text"
"After Loading a Tasklist"	"לאחר פתיחה של רשימת משימה"	"label.1185"
"After completing a task, set its 'Status' to"	"לאחר השלמת משימה, שנה את הסטטוס שלה ל"	"checkbox.1401"
"Aggregate cost for the selected tasks"	"חשב סהכ עלויות של המשימות הנבחרות"	"text"
"Aggregate time estimate for the selected tasks"	"חשב סהכ זמן של המשימות הנבחרות"	"text"
"Aggregate time spent on the selected tasks"	"חשב סהכ זמן שהושקע במשימות הנבחרות"	"text"
"Alignment"	"יישור"	"label"
  "Alignment"	"יישור"	"text"
"All Files (*.*)"	"כל הקבצים (*.*)"	"combobox.1136"
"All Files (*.*)|*.*||"	"כל הקבצים (*.*)|*.*||"	"text"
"All Tasks"	"כל המשימות"	"text"
  "All Tasks"	"כל המשימות"	"menu.32987"
  "All Tasks"	"כל המשימות"	"menu.32986"
"All attributes"	"כל המאפיינים"	"radiobutton.1249"
