TRANSTEXT 6.9.999.8
PRIMARY_LANGID 9
English Text	Translated Text	Item Type
"3. Which columns do you initially want to see ?\n\nNote: You can modify this choice later using  'View > Select Columns'"	""	"label"
"4 months"	""	"combobox.1105"
"4. Do you want to keep the user interface as simple as possible ?"	""	"label"
"5 months"	""	"combobox.1105"
"5. Do you want to view a sample tasklist to help you get started ?"	""	"label"
"6 months"	""	"combobox.1105"
"9 months"	""	"combobox.1105"
"< Back"	""	"button.12323"
"<Tasklist Attached>"	""	"text"
"<any date>"	""	"text"
"<filepath>\tOpens/selects the specified tasklist\n-m <filepath>\tImports the specified file\n-f <filepath2>[|<filepath3>|<filepath4>]\tAllows additional tasklists to be opened\n-v\tForces ToDoList to startup visible regardless of its last saved state\n-i <inipath>\tSpecifies an alternative settings file path\n-x\tTurns off password prompting except when first loading an encrypted tasklist\n-cmd <id>\tSends the specified command to ToDoList's main window\n-h, -help, -?\tThis messagebox\n"	""	"text"
"<no date>"	""	"text"
"<nobody>"	""	"text"
"<specific date>"	""	"text"
"A connection to '%s' could not be established.\n\nWould you like to check your details and try again?"	""	"text"
"A task with an ID of '%d' could not be found in the active tasklist"	""	"text"
"AaBbYyZz"	""	"label.1092"
"Accumulated"	""	"combobox.1348"
  "Accumulated"	""	"text"
"Active Tasks"	""	"text"
"Active tasklist only"	""	"radiobutton.1058"
"Add Dependency"	""	"tooltip"
"Add Task Dependency"	""	"menu.34218"
"Add Tasklist to Source Control"	""	"menu.34378"
"Adjusted"	""	"text"
"After completing a task, set its 'Status' to"	""	"checkbox.1401"
"Alignment"	""	"label"
  "Alignment"	""	"text"
"All Files (*.*)"	""	"combobox.1006"
"All Files (*.*)|*.*||"	""	"text"
"All tasklists"	""	"radiobutton.1055"
"Alloc To"	""	"sysheader32.1004"
"Allow editing of task references"	""	"checkbox.1393"
"Always hide parent tasks in List View"	""	"checkbox.1303"
"Always show all available fields"	""	"radiobutton.1437"
"Always show all fields"	""	"radiobutton.1437"
"Analyse Logged Time"	""	"dialog"
"Analyse Logged Time..."	""	"menu.34372"
"Any tag can match"	""	"text"
"Any text field (eg. Allocated To, External ID, etc)"	""	"radiobutton.1057"
"Append the following text when pasting the 'Date/Time'"	""	"checkbox.1450"
"Append the user's 'Created By' name when pasting the 'Date/Time'"	""	"checkbox.1448"
"Apply changes to"	""	"groupbox"
"Archive Selected Task(s)"	""	"menu.34257"
"Are you sure you want to delete all the tasks in this tasklist?"	""	"text"
"Are you sure you want to delete the application folder and its entire contents?"	""	"text"
"Are you sure you want to delete the selected task(s)?"	""	"text"
"Are you sure you want to export all open tasklists to '%s'?"	""	"text"
"Are you sure you want to export the active tasklist to '%s'?"	""	"text"
"Are you sure you want to overwrite '%s' with the results of this export?"	""	"text"
"Attribute Details"	""	"groupbox"
"Attribute Label"	""	"text"
"Attribute Visibility"	""	"dialog"
"Auto-calculate parent task dates to include all subtasks"	""	"checkbox.16014"
"Auto-scroll to task when selecting"	""	"checkbox.16002"
"Automatically resort after editing"	""	"checkbox.1051"
"Available Commandline Options"	""	"dialog"
"Background Colour"	""	"tooltip"
"Backing-up installation folder..."	""	"text"
"Backlog"	""	"sysheader32"
"Backup to folder"	""	"label.1246"
"Backwards"	""	"combobox.1105"
"Bar Visibility"	""	"menu"
"Bcc"	""	"text"
"Before you can download updates you need to install the Web Update Wizard component (and then try again).\n\nWould you like to download the Web Update Wizard now?"	""	"text"
"Before you can spell check for the first time you need \nto specify the location of the Spell Checker."	""	"text"
"Billing Info"	""	"text"
"Breakdown"	""	"groupbox"
"Burndown"	""	"combobox.1015"
  "Burndown"	""	"text"
"By Day"	""	"radiobutton.1410"
"By Month"	""	"radiobutton.1412"
"By Task"	""	"radiobutton.1409"
"By Week"	""	"radiobutton.1411"
"Calculate missing 'Due' dates as"	""	"groupbox"
"Calculate missing 'Start' dates as"	""	"groupbox"
"Calculate missing 'due' dates as being the later of the task's start date and 'today'."	""	"checkbox.16013"
"Calculate missing 'start' dates as being the earlier of the task's due date and 'today'."	""	"checkbox.16012"
"Calendar Preferences"	""	"dialog"
"Calendar"	""	"systabcontrol32.412"
  "Calendar"	""	"checklistbox.1413"
  "Calendar"	""	"systabcontrol32.411"
  "Calendar"	""	"text"
"Cc"	""	"text"
"Centre"	""	"combobox.1347"
  "Centre"	""	"text"
"Change..."	""	"button.2003"
"Checkbox"	""	"text"
"Checked in (read-only)"	""	"text"
"Checked out"	""	"text"
"Checkin Tasklist"	""	"text"
"Checkout Tasklist for Editing"	""	"text"
"Clean Up"	""	"button.1398"
"Cleaning language file..."	""	"text"
"Clear Focused Task Attribute"	""	"menu.34338"
"Clear Task Attribute"	""	"menu.34339"
"Clipboard text"	""	"label"
"Close"	""	"button.1"
"Colour task titles by"	""	"radiobutton.1166"
"Colours"	""	"label.16008"
"Column Title"	""	"text"
"Column Visibility"	""	"sysheader32"
  "Column Visibility"	""	"text"
"Column count"	""	"label"
"Column title"	""	"label"
"Column width"	""	"label"
"Comment"	""	"label"
  "Comment"	""	"text"
"Companies"	""	"text"
"Completed Time"	""	"text"
"Completion Checkbox"	""	"text"
"Completion Date"	""	"checkbox.1027"
"Confidential"	""	"text"
"Confirm Addition"	""	"text"
"Confirm Delete"	""	"text"
"Confirm Overwrite"	""	"text"
"Confirm Password"	""	"text"
  "Confirm Password"	""	"label.1003"
"Confirm Reload"	""	"text"
"Contribution"	""	"sysheader32"
"Contributor"	""	"sysheader32"
"Contributors"	""	"label"
"Control each field individually"	""	"radiobutton.1409"
"Conversation Topic"	""	"text"
"Convert selected object between types\nConvert Object"	""	"text"
"Copy (More)"	""	"menu"
"Copy Formatting"	""	"menu.32809"
"Copy Task Here"	""	"menu.34217"
"Copy as HTML"	""	"menu.32813"
"Copying updated files to installation folder..."	""	"text"
"Cost: %s"	""	"text"
"Create Link to File"	""	"dialog"
"Create Reference to Task Here"	""	"menu.34349"
"Create Task Dependency"	""	"dialog"
  "Create Task Dependency"	""	"text"
"Create Task File Link"	""	"menu.34219"
"Create Tasks from Outlook"	""	"dialog"
"Creation Time"	""	"text"
"Current folder"	""	"label"
"Currently assigned to:\n\n'%s'"	""	"text"
"Custom Attribute"	""	"combobox.5000"
  "Custom Attribute"	""	"text"
"Custom Task Attributes"	""	"dialog"
"Custom Task Attributes..."	""	"menu.34297"
"D"	""	"text"
"Data Type"	""	"text"
"Data type"	""	"label"
"Date/Time Formatting"	""	"label.1297"
"Dates"	""	"label.16007"
"Day"	""	"radiobutton.1369"
"Day(s)"	""	"combobox.1106"
"Days"	""	"text"
"Days, mid"	""	"combobox.1015"
"Days, narrow"	""	"combobox.1015"
"Days, wide"	""	"combobox.1015"
"Decrease Font Size"	""	"tooltip"
"Decrease"	""	"menu.32803"
"Default Attribute Visibility for New Tasklists"	""	"label.1441"
"Default Task View Visibility"	""	"label.1199"
"Default data"	""	"label"
"Defaults"	""	"button.1059"
"Delete Attribute"	""	"tooltip"
"Delete Dependency"	""	"tooltip"
"Delete Task Dependency"	""	"dialog"
  "Delete Task Dependency"	""	"text"
"Dependents"	""	"text"
"Description"	""	"sysheader32"
"Dialog"	""	"dialog"
"Dictionaries (*.dic)"	""	"combobox.1136"
"Dictionaries (*.dic)|*.dic||"	""	"text"
"Direction"	""	"label"
"Dismiss and Go to Task"	""	"button.1305"
"Dismiss"	""	"button.2"
"Display 'Alloc To' after task's gantt bar"	""	"checkbox.1016"
"Display 'Alloc To' column"	""	"checkbox.16018"
"Display a task's 'Due Date' as"	""	"groupbox"
"Display a task's 'Start Date' as"	""	"groupbox"
"Display confirmation dialog for each period logged"	""	"checkbox.1416"
"Display delete confirmation dialog\n"	""	"checkbox.1039"
"Display reminders using 'Stickies' (by Zhorn Software)"	""	"checkbox.1389"
"Display save confirmation dialog on exit, otherwise the tasklist will be auto-saved"	""	"checkbox.1044"
"Display task 'Completion' dates"	""	"checkbox.2010"
"Display task 'Due' dates"	""	"checkbox.2004"
"Display task 'Start' dates"	""	"checkbox.2003"
"Display tasks as continuous between their 'Start' and 'Due' dates"	""	"checkbox.2002"
"Display the image file directly\n(currently supports bmp, ico, gif, jpg, png)"	""	"radiobutton.16005"
"Display"	""	"label"
"Do you want to create a new recurring task or reuse the existing recurring task ?"	""	"label"
"Done!"	""	"text"
"Download Progress (%d%%)"	""	"text"
"Downloading '%s' from '%s'"	""	"text"
"Downloading latest update... %d%%"	""	"text"
"Due Tasks"	""	"menu.34287"
  "Due Tasks"	""	"menu.34288"
"Due by"	""	"label.1200"
"Due date - Current date"	""	"radiobutton.1055"
"Dynamic Droplists"	""	"label.1195"
"Dynamic data, multi-selection"	""	"text"
"Dynamic data, single-selection"	""	"text"
"Dynamically adjust the height of tasks to ensure full visibility"	""	"checkbox.1040"
"Edit Attribute Title"	""	"tooltip"
"Edit Dependency"	""	"tooltip"
"Edit Field Visibility"	""	"sysheader32"
  "Edit Field Visibility"	""	"text"
"Edit Label"	""	"button.1383"
"Edit Task Dependency"	""	"dialog"
  "Edit Task Dependency"	""	"text"
"Edit Task Recurrence..."	""	"menu.34332"
"Email Selected Task(s)..."	""	"menu.34291"
"Embed a copy of the file which can be viewed by double-clicking the icon"	""	"radiobutton.16002"
"Embed a link to the file which allows the original file to be edited and automatically updated"	""	"radiobutton.16003"
"Enable sorting by clicking on column headers"	""	"checkbox.1404"
"Enable support for Right-to-Left (RTL) user input"	""	"checkbox.1454"
"End Date"	""	"text"
"End Time"	""	"text"
"End after"	""	"checkbox.1444"
"End of Next Month"	""	"text"
"End of Next Week"	""	"text"
"End of Next Year"	""	"text"
"End of This Month"	""	"text"
"End of This Week"	""	"text"
"End of This Year"	""	"text"
"Enter Password"	""	"label.1001"
"Enter the password for encrypting this tasklist and then confirm it."	""	"text"
  "Enter the password for encrypting this tasklist and then confirm it."	""	"label"
"Entry ID"	""	"text"
"Error"	""	"menu.34534"
"Every weekday"	""	"radiobutton.1011"
"Expiry Time"	""	"text"
"Export Outline"	""	"dialog"
"Export Tasklist As"	""	"text"
"Export the project name as the first line"	""	"checkbox.1001"
"Export to folder"	""	"checkbox.1061"
"Export"	""	"label"
  "Export"	""	"button.1"
"Exporting tasklist(s)..."	""	"text"
"Ext.ID"	""	"text"
"Features"	""	"label"
  "Features"	""	"text"
"File Actions>Switching Tasklists"	""	"text"
"File Checking"	""	"label.1452"
"File Link Preferences"	""	"dialog"
  "File Link Preferences"	""	"text"
"File Timestamp Change"	""	"text"
"File name"	""	"label.1090"
"Filter Bar Visibility"	""	"sysheader32"
  "Filter Bar Visibility"	""	"text"
"Filter Bar"	""	"menu.33037"
"Filter"	""	"text"
"Filter..."	""	"menu.33042"
"Filtered-out tasks"	""	"combobox.1298"
  "Filtered-out tasks"	""	"text"
"Find In Comments"	""	"text"
"Find Tasks Filter"	""	"text"
"Finish"	""	"button.12325"
"Fixed data, multi-selection"	""	"text"
"Fixed data, single-selection"	""	"text"
"Flag Request"	""	"text"
"Flagged"	""	"text"
"Folder is full path"	""	"radiobutton.1341"
"Folder is relative to application"	""	"radiobutton.1340"
"Folder is relative to tasklist"	""	"radiobutton.1339"
"Folder"	""	"text"
"Font"	""	"label"
"Forwards"	""	"combobox.1105"
"FreeMind (.mm)"	""	"combobox.1115"
  "FreeMind (.mm)"	""	"combobox.1316"
"From"	""	"radiobutton.1421"
"Gantt Chart Preferences"	""	"dialog"
"Gantt Chart"	""	"systabcontrol32.412"
  "Gantt Chart"	""	"text"
  "Gantt Chart"	""	"systabcontrol32.411"
  "Gantt Chart"	""	"checklistbox.1413"
"Gantt Preferences"	""	"tooltip"
"GanttProject (.gan)"	""	"combobox.1115"
  "GanttProject (.gan)"	""	"combobox.1316"
"Go to Task Dependency"	""	"menu.34333"
"Go to Today"	""	"button.1020"
"Gradient"	""	"radiobutton.1055"
"H"	""	"text"
"HTML format"	""	"radiobutton.1055"
"HTML"	""	"button.1055"
  "HTML"	""	"groupbox"
  "HTML"	""	"menu.34194"
"Hi %s, ToDoList is being updated"	""	"text"
"Hi %s, version %s is now available for download."	""	"text"
"Hide confidential attributes"	""	"checkbox.1061"
"Hide overdue tasks"	""	"text"
"Hide the splitter bar between the task titles and attribute columns"	""	"checkbox.1456"
"Hide un-mapped attributes"	""	"checkbox.1025"
"Hide zero '% Complete' (0%)"	""	"checkbox.1403"
"Horizontal Line"	""	"menu.32791"
"ID"	""	"text"
"If you reload the tasklist you will lose your current \nchanges.\n\nAre you sure you want to continue?"	""	"text"
"Import Tasklist"	""	"text"
"Import from Outlook"	""	"dialog"
"Import"	""	"button.1"
"Importance"	""	"text"
"Importing tasklist..."	""	"text"
"Including 'Calculated Due' dates"	""	"checkbox.1039"
"Including 'Calculated Start' dates"	""	"checkbox.1038"
"Including comments"	""	"checkbox.1061"
"Including parent task"	""	"checkbox.1026"
"Including subtasks"	""	"checkbox.1025"
"Increase Font Size"	""	"tooltip"
"Increase"	""	"menu.32806"
"Indent subtasks at each level with"	""	"label.1000"
"Info"	""	"menu.34532"
"Ini file"	""	"radiobutton.1059"
"Initialising %s..."	""	"text"
"Insert Symbol"	""	"text"
"Insert Table"	""	"tooltip"
"Insert"	""	"menu"
"Invalid Task ID"	""	"text"
"Its assigned date"	""	"radiobutton.1350"
  "Its assigned date"	""	"radiobutton.1351"
"Justify"	""	"tooltip"
"Kanban Board"	""	"text"
  "Kanban Board"	""	"systabcontrol32.411"
  "Kanban Board"	""	"checklistbox.1413"
"Language Change|Support for RTL user input will be changed next time you restart ToDoList.\n\nWould you like to restart ToDoList now?"	""	"text"
"Language Change|The user interface language will be changed next time you restart ToDoList.\n\nWould you like to restart ToDoList now?"	""	"text"
"Large Icons"	""	"menu.59409"
"Last Modification Time"	""	"text"
"Left of Tasklist"	""	"combobox.1184"
  "Left of Tasklist"	""	"combobox.1183"
"Left"	""	"combobox.1347"
  "Left"	""	"text"
"Link Options"	""	"groupbox"
"Link to the file using 'file://...'"	""	"radiobutton.16001"
"List Type"	""	"text"
"List type"	""	"label"
"Loading tasklist(s)..."	""	"text"
"Log Task Time"	""	"dialog"
"Logged Time Analysis|Please check that neither the log file nor the report file are open in another application."	""	"text"
"Logged Time Analysis|The analysis completed successfully. Would you like to view the results?"	""	"text"
"Logged Time Analysis|There were no tasks found matching the specified time period.\n\nWould you like to try another time period?"	""	"text"
"M"	""	"text"
"MS Sans Serif"	""	"combobox.1136"
"Make this list read-only"	""	"checkbox.1399"
  "Make this list read-only"	""	"checkbox.1400"
  "Make this list read-only"	""	"checkbox.1402"
  "Make this list read-only"	""	"checkbox.1401"
"Make this my automatic choice"	""	"checkbox.16007"
"Manage edit/filter field visibility"	""	"groupbox.1439"
"Maximum"	""	"combobox.1348"
  "Maximum"	""	"text"
"Menu Option"	""	"sysheader32"
"Merge"	""	"text"
"Microsoft Outlook"	""	"combobox.1115"
"Mileage"	""	"text"
"Minimize ToDoList after the following period of inactivity"	""	"checkbox.1388"
"Minimum"	""	"combobox.1348"
  "Minimum"	""	"text"
"Month(s)"	""	"combobox.1106"
"Months, mid \t\t(eg. Jan 2013)"	""	"combobox.1015"
"Months, narrow \t\t(eg. 01/13)"	""	"combobox.1015"
"Months, wide \t\t(eg. January 2013)"	""	"combobox.1015"
"Move Attribute Down"	""	"tooltip"
"Move Attribute Up"	""	"tooltip"
"Move Task Here"	""	"menu.32848"
"My Life Organized (.ml)"	""	"combobox.1115"
  "My Life Organized (.ml)"	""	"combobox.1316"
"Name"	""	"sysheader32"
"Nearest Day"	""	"combobox.1034"
  "Nearest Day"	""	"text"
"Nearest Half-Day"	""	"combobox.1034"
  "Nearest Half-Day"	""	"text"
"Nearest Half-Year"	""	"combobox.1034"
  "Nearest Half-Year"	""	"text"
"Nearest Hour"	""	"combobox.1034"
  "Nearest Hour"	""	"text"
"Nearest Month"	""	"combobox.1034"
  "Nearest Month"	""	"text"
"Nearest Quarter"	""	"combobox.1034"
  "Nearest Quarter"	""	"text"
"Nearest Week"	""	"combobox.1034"
  "Nearest Week"	""	"text"
"Nearest Year"	""	"combobox.1034"
  "Nearest Year"	""	"text"
"New Attribute"	""	"tooltip"
  "New Attribute"	""	"text"
"Next 7 Days"	""	"text"
"Next >"	""	"button.12324"
"Next Task View"	""	"menu.34240"
"No Snapping"	""	"combobox.1034"
  "No Snapping"	""	"text"
"No custom attributes were imported."	""	"text"
"No tasks were imported."	""	"text"
"No, I won't be sharing any of my tasklists"	""	"radiobutton.1056"
"No, let me see all available options"	""	"radiobutton.1055"
"No, thanks"	""	"radiobutton.1058"
"Not Yet Loaded"	""	"text"
"Not a list"	""	"text"
"Note: Using an ini file is great for portability and sharing preferences"	""	"label"
  "Note: Using an ini file is great for portability and sharing preferences"	""	"text"
"Note: You can modify this choice later using 'Tools > Preferences'"	""	"label"
"Now"	""	"text"
"Number (fractional)"	""	"text"
  "Number (fractional)"	""	"combobox.1342"
"Number (whole)"	""	"text"
  "Number (whole)"	""	"combobox.1342"
"OK"	""	"button.1"
  "OK"	""	"text"
  "OK"	""	"button.2"
"Offset Task Dates"	""	"dialog"
"Offset date(s) from today"	""	"checkbox.1061"
"Offset subtask date(s) by the same amount"	""	"checkbox.1062"
"Offset"	""	"label"
"One of the custom attributes being imported has the same unique ID as an existing attribute.\nWould you still like to import this item?\n\nClick 'Yes' to import it with a new ID, or 'No' to skip it."	""	"text"
"One or more of the selected tasks has uncompleted subtasks.\n\nWould you also like to set those subtasks to be completed?"	""	"text"
"One or more plugins that provide enhanced comments functionality are out of date.\n\nClick OK to continue, in which case you may not be able to edit a task's comments, \nor click Cancel to close ToDoList, to allow you to update the plugins before restarting."	""	"text"
"One or more selected tasks are dependent on other tasks that must be completed first."	""	"text"
"One or more tasks could not be imported successfully."	""	"text"
"Only show menu commands for visible columns/edit fields"	""	"checkbox.1080"
"Open From"	""	"menu"
"Open Tasklist|The file '%s' has a more recent file format than your \ncurrent version of ToDoList and you will therefore not be able to make any \nchanges to it."	""	"text"
"Open Tasklist|The file '%s' is currently read-only \nand you will not be able to make any changes to it."	""	"text"
"Open from 3rd Party Storage 1"	""	"menu.34300"
"Open from 3rd Party Storage 10"	""	"menu.34309"
"Open from 3rd Party Storage 11"	""	"menu.34310"
"Open from 3rd Party Storage 12"	""	"menu.34311"
"Open from 3rd Party Storage 13"	""	"menu.34312"
"Open from 3rd Party Storage 14"	""	"menu.34313"
"Open from 3rd Party Storage 15"	""	"menu.34314"
"Open from 3rd Party Storage 16"	""	"menu.34315"
"Open from 3rd Party Storage 2"	""	"menu.34301"
"Open from 3rd Party Storage 3"	""	"menu.34302"
"Open from 3rd Party Storage 4"	""	"menu.34303"
"Open from 3rd Party Storage 5"	""	"menu.34304"
"Open from 3rd Party Storage 6"	""	"menu.34305"
"Open from 3rd Party Storage 7"	""	"menu.34306"
"Open from 3rd Party Storage 8"	""	"menu.34307"
"Open from 3rd Party Storage 9"	""	"menu.34308"
"Option"	""	"sysheader32"
"Other format"	""	"radiobutton.1058"
"Outline (.txt)"	""	"combobox.1115"
  "Outline (.txt)"	""	"combobox.1316"
"Outlook field..."	""	"text"
"Outlook must be installed before 'outlook:' links will work."	""	"text"
"Output"	""	"groupbox"
"PID"	""	"text"
"Paragraph"	""	"radiobutton.1057"
"Parent Tasks"	""	"text"
"Password Required - ToDoList"	""	"dialog"
"Password Required"	""	"text"
"Paste (More)"	""	"menu"
"Paste (Normal)"	""	"menu.57637"
"Paste Formatting"	""	"menu.32810"
"Paste Tasks as Links"	""	"menu.33061"
"Paste Tasks from Clipboard"	""	"dialog"
"Paste as Reference"	""	"menu.34351"
"Paste at bottom of tasklist"	""	"text"
"Path (list view only)"	""	"checklistbox.1294"
  "Path (list view only)"	""	"text"
"Path to Stickies executable"	""	"label.1391"
"Period defining 'Recently Modified' tasks"	""	"label"
"Period"	""	"text"
"Permission"	""	"text"
"Pick a dependency to delete..."	""	"text"
"Pick a dependency to edit..."	""	"text"
"Pick the new task on which the just picked task will be dependent..."	""	"text"
"Pick the task on which the just picked task will be dependent..."	""	"text"
"Pick the task you want to be dependent on another task..."	""	"text"
"Plain Text (.txt)"	""	"combobox.1115"
  "Plain Text (.txt)"	""	"combobox.1316"
"Plain Text (.txt)|Text Files (*.txt)|*.txt||"	""	"text"
"Please wait"	""	"text"
"Plugins Out of Date"	""	"text"
"Populate"	""	"button.1376"
"Port"	""	"label.1011"
"Position comments"	""	"label"
"Position edit fields"	""	"label"
"Preparing due task notifications..."	""	"text"
"Preparing print preview..."	""	"text"
"Print Tasklist"	""	"dialog"
"Printing tasklist(s)..."	""	"text"
"Progress"	""	"label"
"Proxy"	""	"label.1009"
"Quarters, mid \t\t(eg. Jan-Mar 2013)"	""	"combobox.1015"
"Quarters, narrow \t(eg. Q1 2013)"	""	"combobox.1015"
"Quarters, wide \t\t(eg. January-March 2013)"	""	"combobox.1015"
"Read-only Status Change"	""	"text"
"Read-only"	""	"text"
"Read-only: Checked in"	""	"text"
"Read-only: Newer format"	""	"text"
"Read-only: Under source control"	""	"text"
"Received By"	""	"text"
"Received Time"	""	"text"
"Recently modified"	""	"text"
"Record Bug Report..."	""	"menu.34535"
"Recreate new task"	""	"radiobutton.1365"
"Recurring Task"	""	"dialog"
"Reference task colour"	""	"checkbox.1108"
"Refresh"	""	"button.1387"
  "Refresh"	""	"button.1411"
"Regular"	""	"combobox.1137"
"Remind me again in"	""	"label"
"Reminder Time"	""	"text"
"Remote file name"	""	"label.1008"
"Remove items from Outlook after importing"	""	"checkbox.2002"
"Removing backup files..."	""	"text"
"Replace In Comments"	""	"text"
"Reply Recipient Names"	""	"text"
"Reposition edit fields during resizing"	""	"checkbox.1087"
"Reserved Keyboard Shortcut"	""	"text"
"Resize attribute columns to fit"	""	"menu.34536"
"Restore previously open tasklists on startup"	""	"checkbox.1394"
"Restoring tasklist(s)..."	""	"text"
"Reuse existing task"	""	"radiobutton.1055"
"Rich Text"	""	"combobox.1107"
  "Rich Text"	""	"combobox.150"
"Right"	""	"combobox.1347"
  "Right"	""	"text"
"Row count"	""	"label"
"Save As (%s)"	""	"text"
"Save To"	""	"menu"
"Save Transformation As"	""	"text"
"Save passwords between sessions, for tasklists stored in other repositories (Open From..., Save To...)"	""	"checkbox.1341"
"Save to 3rd Party Storage 1"	""	"menu.34316"
"Save to 3rd Party Storage 10"	""	"menu.34325"
"Save to 3rd Party Storage 11"	""	"menu.34326"
"Save to 3rd Party Storage 12"	""	"menu.34327"
"Save to 3rd Party Storage 13"	""	"menu.34328"
"Save to 3rd Party Storage 14"	""	"menu.34329"
"Save to 3rd Party Storage 15"	""	"menu.34330"
"Save to 3rd Party Storage 16"	""	"menu.34331"
"Save to 3rd Party Storage 2"	""	"menu.34317"
"Save to 3rd Party Storage 3"	""	"menu.34318"
"Save to 3rd Party Storage 4"	""	"menu.34319"
"Save to 3rd Party Storage 5"	""	"menu.34320"
"Save to 3rd Party Storage 6"	""	"menu.34321"
"Save to 3rd Party Storage 7"	""	"menu.34322"
"Save to 3rd Party Storage 8"	""	"menu.34323"
"Save to 3rd Party Storage 9"	""	"menu.34324"
"Save"	""	"button.1"
"Saving tasklist(s)..."	""	"text"
"Scroll To Today"	""	"tooltip"
"Select Dictionary"	""	"text"
"Select File to Download (%s)"	""	"text"
"Select File to which Task Refers"	""	"text"
"Select Preference File"	""	"text"
"Select Reference Target Task"	""	"menu.34353"
"Select Stylesheet"	""	"text"
"Select Task References"	""	"menu.34352"
"Select Tasklist"	""	"text"
"Select a tag"	""	"text"
"Select items to import"	""	"label"
"Select your preferred display language"	""	"label"
"Selected Task Alloc By"	""	"menu.34260"
  "Selected Task Alloc By"	""	"menu.32925"
"Selected Task Alloc To"	""	"menu.34261"
  "Selected Task Alloc To"	""	"menu.32926"
"Selected Task Comments"	""	"menu.32924"
"Selected Task Date Range"	""	"label"
"Selected Task External ID"	""	"menu.32912"
"Selected Task File Link"	""	"menu.34267"
  "Selected Task File Link"	""	"menu.32927"
"Selected Task ID"	""	"menu.32917"
"Selected Task Title"	""	"menu.32913"
"Selected Tasks"	""	"text"
"Sender Email"	""	"text"
