TRANSTEXT 7.0.10.0
PRIMARY_LANGID 9
English Text	Translated Text	Item Type
"\n-ab <alloc by>\tSets the 'Allocated By' for the currently selected task\n-s <status>\tSets the 'Status' for the currently selected task\n-p <priority>\tSets the 'Priority' for the currently selected task\n-r <risk>\tSets the 'Risk' for the currently selected task\n-tg <tags>\tSets the 'Tag(s)' for the currently selected task\n-dp <id>\tSets the 'Dependency(s)' for the currently selected task\n-te <hrs>\tSets the 'Time Estimate' for the currently selected task\n-ts <hrs>\tSets the 'Time Spent' for the currently selected task\n-fr <path>\tSets the 'File Link' for the currently selected task"	""	"text"
"\n-cs <cost>\tSets the 'Cost' for the currently selected task\n-md <date>\tSets the 'Creation Date' of the newly created task\n-sd <date>\tSets the 'Start Date' for the currently selected task\n-dd <date>\tSets the 'Due Date' for the currently selected task\n-cd <date>\tSets the 'Completion Date' for the currently selected task\n"	""	"text"
"\n-nt <title>\tCreates a new task in the active tasklist with the specified title\n-pid <id>\tSpecifies the parent task in which to create the new task\n-bid <id>\tSpecifies the sibling task after which to create the new task\n-tid <id>\tSelects the task in the active tasklist\n-cm <comments>\tAdds to the 'Comments' for the currently selected task\n-tv <version>\tSets the 'Version' for the currently selected task\n-xid <ext_id>\tSets the 'external ID' for the currently selected task\n-c <categories>\tSets the 'Category(s) for the currently selected task\n-at <alloc to>\tSets the 'Allocated To(s)' for the currently selected task"	""	"text"
"...maps to Column Name in File"	""	"sysheader32"
  "...maps to Column Name in File"	""	"text"
"...maps to Task Attribute"	""	"sysheader32"
  "...maps to Task Attribute"	""	"text"
"0 (Lowest)"	""	"combobox.113"
  "0 (Lowest)"	""	"combobox.136"
  "0 (Lowest)"	""	"menu.32882"
  "0 (Lowest)"	""	"combobox.1191"
  "0 (Lowest)"	""	"combobox.1183"
  "0 (Lowest)"	""	"combobox.1032"
  "0 (Lowest)"	""	"combobox.1024"
  "0 (Lowest)"	""	"combobox.1025"
"0 (zero) is not a valid task ID"	""	"text"
"0 minutes"	""	"combobox.1105"
"1 (Low)"	""	"combobox.1032"
  "1 (Low)"	""	"menu.32883"
"1 (Very Low)"	""	"combobox.113"
  "1 (Very Low)"	""	"combobox.1183"
  "1 (Very Low)"	""	"combobox.1191"
  "1 (Very Low)"	""	"menu.32883"
  "1 (Very Low)"	""	"combobox.136"
  "1 (Very Low)"	""	"combobox.1024"
  "1 (Very Low)"	""	"combobox.1025"
"1 Week"	""	"combobox.1015"
"1 minute"	""	"combobox.1174"
"1 month"	""	"combobox.1105"
"1 space"	""	"combobox.1029"
"1 task selected (%d)"	""	"text"
"1. Where do you want ToDoList to store your program settings ?"	""	"label"
"10 (Highest)"	""	"combobox.113"
  "10 (Highest)"	""	"combobox.136"
  "10 (Highest)"	""	"combobox.1032"
  "10 (Highest)"	""	"combobox.1183"
  "10 (Highest)"	""	"combobox.1191"
  "10 (Highest)"	""	"menu.32892"
  "10 (Highest)"	""	"combobox.1024"
  "10 (Highest)"	""	"combobox.1025"
"10 minutes"	""	"combobox.1105"
  "10 minutes"	""	"combobox.1174"
"10 pt"	""	"combobox.1029"
  "10 pt"	""	"combobox.1030"
"10 seconds"	""	"combobox.1164"
"11 pt"	""	"combobox.1029"
  "11 pt"	""	"combobox.1030"
"12 hours"	""	"combobox.1105"
"12 months / 1 year"	""	"combobox.1105"
"12 pt"	""	"combobox.1029"
  "12 pt"	""	"combobox.1030"
"120 seconds"	""	"combobox.1164"
"14 pt"	""	"combobox.1029"
  "14 pt"	""	"combobox.1030"
"15 minutes"	""	"combobox.1105"
  "15 minutes"	""	"combobox.1174"
"16 pt"	""	"combobox.1029"
  "16 pt"	""	"combobox.1030"
"18 pt"	""	"combobox.1029"
  "18 pt"	""	"combobox.1030"
"2 (Low)"	""	"combobox.113"
  "2 (Low)"	""	"combobox.1183"
  "2 (Low)"	""	"combobox.1191"
  "2 (Low)"	""	"menu.32884"
  "2 (Low)"	""	"combobox.1032"
  "2 (Low)"	""	"combobox.136"
  "2 (Low)"	""	"combobox.1024"
  "2 (Low)"	""	"combobox.1025"
"2 Weeks"	""	"combobox.1015"
"2 days"	""	"combobox.1105"
"2 hours"	""	"combobox.1105"
"2 minutes"	""	"combobox.1174"
"2 months"	""	"combobox.1105"
"2 spaces"	""	"combobox.1029"
"2 weeks"	""	"combobox.1105"
"2. Do you want to be able to share your tasklists on a network ?"	""	"label"
"20 minutes"	""	"combobox.1105"
  "20 minutes"	""	"combobox.1174"
"20 pt"	""	"combobox.1029"
  "20 pt"	""	"combobox.1030"
"20 seconds"	""	"combobox.1164"
"24 hours / 1 day"	""	"combobox.1105"
"3 (Low)"	""	"combobox.1032"
  "3 (Low)"	""	"menu.32885"
"3 (Low-Med)"	""	"combobox.113"
  "3 (Low-Med)"	""	"combobox.1191"
  "3 (Low-Med)"	""	"menu.32885"
  "3 (Low-Med)"	""	"combobox.1183"
  "3 (Low-Med)"	""	"combobox.136"
  "3 (Low-Med)"	""	"combobox.1024"
  "3 (Low-Med)"	""	"combobox.1025"
"3 Weeks"	""	"combobox.1015"
"3 days"	""	"combobox.1105"
"3 hours"	""	"combobox.1105"
"3 months"	""	"combobox.1105"
"3 weeks"	""	"combobox.1105"
"3. Which columns do you initially want to see ?\n\nNote: You can modify this choice later using  'View > Select Columns'"	""	"label"
"30 minutes"	""	"combobox.1105"
  "30 minutes"	""	"combobox.1174"
"30 seconds"	""	"combobox.1164"
"4 (Medium)"	""	"combobox.113"
  "4 (Medium)"	""	"combobox.1183"
  "4 (Medium)"	""	"menu.32886"
  "4 (Medium)"	""	"combobox.1191"
  "4 (Medium)"	""	"combobox.1032"
  "4 (Medium)"	""	"combobox.136"
  "4 (Medium)"	""	"combobox.1024"
  "4 (Medium)"	""	"combobox.1025"
"4 Weeks"	""	"combobox.1015"
"4 days"	""	"combobox.1105"
"4 hours"	""	"combobox.1105"
"4 months"	""	"combobox.1105"
"4 spaces"	""	"combobox.1029"
"4 weeks"	""	"combobox.1105"
"4. Do you want to keep the user interface as simple as possible ?"	""	"label"
"45 minutes"	""	"combobox.1105"
  "45 minutes"	""	"combobox.1174"
"5 (Medium)"	""	"combobox.113"
  "5 (Medium)"	""	"combobox.1183"
  "5 (Medium)"	""	"menu.32887"
  "5 (Medium)"	""	"combobox.1191"
  "5 (Medium)"	""	"combobox.1032"
  "5 (Medium)"	""	"combobox.136"
  "5 (Medium)"	""	"combobox.1024"
  "5 (Medium)"	""	"combobox.1025"
"5 Weeks"	""	"combobox.1015"
"5 days"	""	"combobox.1105"
"5 hours"	""	"combobox.1105"
"5 minutes"	""	"combobox.1105"
  "5 minutes"	""	"combobox.1174"
"5 months"	""	"combobox.1105"
"5 pt"	""	"combobox.1029"
  "5 pt"	""	"combobox.1030"
"5. Do you want to view a sample tasklist to help you get started ?"	""	"label"
"6 (Medium)"	""	"combobox.113"
  "6 (Medium)"	""	"combobox.1183"
  "6 (Medium)"	""	"combobox.136"
  "6 (Medium)"	""	"combobox.1191"
  "6 (Medium)"	""	"menu.32888"
  "6 (Medium)"	""	"combobox.1032"
  "6 (Medium)"	""	"combobox.1024"
  "6 (Medium)"	""	"combobox.1025"
"6 Weeks"	""	"combobox.1015"
"6 days"	""	"combobox.1105"
"6 hours"	""	"combobox.1105"
"6 months"	""	"combobox.1105"
"6 pt"	""	"combobox.1029"
  "6 pt"	""	"combobox.1030"
"60 minutes / 1 hour"	""	"combobox.1105"
"60 minutes"	""	"combobox.1174"
"60 seconds"	""	"combobox.1164"
"7 (High)"	""	"combobox.1032"
  "7 (High)"	""	"menu.32889"
"7 (Med-High)"	""	"combobox.113"
  "7 (Med-High)"	""	"combobox.1183"
  "7 (Med-High)"	""	"menu.32889"
  "7 (Med-High)"	""	"combobox.1191"
  "7 (Med-High)"	""	"combobox.136"
  "7 (Med-High)"	""	"combobox.1024"
  "7 (Med-High)"	""	"combobox.1025"
"7 Weeks"	""	"combobox.1015"
"7 days / 1 week"	""	"combobox.1105"
"7 pt"	""	"combobox.1029"
  "7 pt"	""	"combobox.1030"
"8 (High)"	""	"combobox.113"
  "8 (High)"	""	"combobox.1032"
  "8 (High)"	""	"combobox.1183"
  "8 (High)"	""	"combobox.136"
  "8 (High)"	""	"menu.32890"
  "8 (High)"	""	"combobox.1191"
  "8 (High)"	""	"combobox.1024"
  "8 (High)"	""	"combobox.1025"
"8 Weeks"	""	"combobox.1015"
"8 pt"	""	"combobox.1029"
  "8 pt"	""	"combobox.1030"
"8 spaces"	""	"combobox.1029"
"9 (High)"	""	"combobox.1032"
  "9 (High)"	""	"menu.32891"
"9 (Very High)"	""	"combobox.113"
  "9 (Very High)"	""	"combobox.136"
  "9 (Very High)"	""	"menu.32891"
  "9 (Very High)"	""	"combobox.1191"
  "9 (Very High)"	""	"combobox.1183"
  "9 (Very High)"	""	"combobox.1024"
  "9 (Very High)"	""	"combobox.1025"
"9 Weeks"	""	"combobox.1015"
"9 months"	""	"combobox.1105"
"9 pt"	""	"combobox.1029"
  "9 pt"	""	"combobox.1030"
"< Back"	""	"button.12323"
"<New Rule>"	""	"text"
"<Tasklist Attached>"	""	"text"
"<any date>"	""	"text"
"<any>"	""	"combobox.1183"
  "<any>"	""	"combobox.1191"
  "<any>"	""	"text"
"<anyone>"	""	"text"
"<filepath>\tOpens/selects the specified tasklist\n-m <filepath>\tImports the specified file\n-f <filepath2>[|<filepath3>|<filepath4>]\tAllows additional tasklists to be opened\n-v\tForces ToDoList to startup visible regardless of its last saved state\n-i <inipath>\tSpecifies an alternative settings file path\n-x\tTurns off password prompting except when first loading an encrypted tasklist\n-cmd <id>\tSends the specified command to ToDoList's main window\n-h, -help, -?\tThis messagebox\n"	""	"text"
"<no date>"	""	"text"
"<nobody>"	""	"text"
"<none>"	""	"combobox.113"
  "<none>"	""	"combobox.136"
  "<none>"	""	"combobox.1183"
  "<none>"	""	"combobox.1191"
  "<none>"	""	"menu.32881"
  "<none>"	""	"text"
"<specific date>"	""	"text"
"A connection to '%s' could not be established.\n\nWould you like to check your details and try again?"	""	"text"
"A simple and effective way to keep on top of your daily tasks"	""	"label.103"
  "A simple and effective way to keep on top of your daily tasks"	""	"text"
"A task with an ID of '%d' could not be found in the active tasklist"	""	"text"
"AaBbYyZz"	""	"label.1092"
"About ToDoList"	""	"menu.32827"
"About"	""	"dialog"
"About..."	""	"menu.32827"
"Above Priority"	""	"label.1182"
"Above Risk"	""	"label.1190"
"Above selected task"	""	"combobox.1105"
"Accumulated"	""	"combobox.1348"
  "Accumulated"	""	"text"
"Active Dictionary"	""	"label.1002"
  "Active Dictionary"	""	"text"
"Active Keyboard Shortcuts"	""	"dialog"
"Active Tasklist"	""	"menu.32964"
"Active Tasks"	""	"text"
"Active tasklist only"	""	"radiobutton.1058"
"Active tasklist"	""	"text"
"Add Dependency"	""	"tooltip"
"Add Rule"	""	"tooltip"
"Add Task Dependency"	""	"menu.34218"
"Add Tasklist to Source Control"	""	"menu.34378"
"Add Time to Task Log File"	""	"menu.34263"
"Adjusted"	""	"text"
"After Loading a Tasklist"	""	"label.1185"
"After Task"	""	"menu.32799"
"After completing a task, set its 'Status' to"	""	"checkbox.1401"
"Aggregate cost for the selected tasks"	""	"text"
"Aggregate time estimate for the selected tasks"	""	"text"
"Aggregate time spent on the selected tasks"	""	"text"
"Alignment"	""	"label"
  "Alignment"	""	"text"
"All Files (*.*)"	""	"combobox.1006"
"All Files (*.*)|*.*||"	""	"text"
"All Tasks"	""	"text"
  "All Tasks"	""	"menu.32986"
  "All Tasks"	""	"menu.32987"
"All attributes"	""	"radiobutton.1249"
"All open tasklists"	""	"combobox.1114"
"All tasklists"	""	"radiobutton.1055"
"All tasks"	""	"radiobutton.1055"
"All"	""	"combobox.1248"
"Alloc To"	""	"sysheader32.1004"
"Allocated By"	""	"menu.33133"
  "Allocated By"	""	"text"
  "Allocated By"	""	"combobox.1375"
  "Allocated By"	""	"checklistbox.1252"
  "Allocated By"	""	"combobox.5000"
  "Allocated By"	""	"label.106"
  "Allocated By"	""	"label"
  "Allocated By"	""	"checklistbox.1149"
"Allocated By:\t"	""	"text"
"Allocated To"	""	"menu.33137"
  "Allocated To"	""	"text"
  "Allocated To"	""	"combobox.1375"
  "Allocated To"	""	"label.104"
  "Allocated To"	""	"checklistbox.1252"
  "Allocated To"	""	"combobox.5000"
  "Allocated To"	""	"label"
  "Allocated To"	""	"checklistbox.1149"
"Allocated To:\t"	""	"text"
"Allocated by"	""	"label.1186"
"Allocated to"	""	"label.1180"
"Allow editing of task references"	""	"checkbox.1393"
"Allow multi selection in the filter droplists"	""	"checkbox.1223"
"Allow multiple instances of ToDoList"	""	"checkbox.1133"
"Allow time-tracking on parent tasks"	""	"checkbox.1221"
"Also add time to task's time spent"	""	"checkbox.1025"
"Alternate line colour"	""	"checkbox.1102"
"Always export task ID and Parent task ID"	""	"checkbox.1025"
"Always hide parent tasks in List View"	""	"checkbox.1303"
"Always show ToDoList when it starts up"	""	"checkbox.1075"
"Always show all available fields"	""	"radiobutton.1437"
"Always show all fields"	""	"radiobutton.1437"
"Always sort completed tasks below other tasks"	""	"checkbox.1168"
"Analyse Logged Time"	""	"dialog"
"Analyse Logged Time..."	""	"menu.34372"
"And/Or"	""	"sysheader32"
  "And/Or"	""	"text"
"Anonymous Login"	""	"checkbox.1007"
  "Anonymous Login"	""	"text"
"Any category can match"	""	"text"
"Any person can match"	""	"text"
"Any tag can match"	""	"text"
"Any text field (eg. Allocated To, External ID, etc)"	""	"radiobutton.1057"
"Any text field"	""	"text"
"Append the following text when pasting the 'Date/Time'"	""	"checkbox.1450"
"Append the user's 'Created By' name when pasting the 'Date/Time'"	""	"checkbox.1448"
"Apply as Filter"	""	"button.1057"
"Apply changes to"	""	"groupbox"
"Apply"	""	"button.1057"
  "Apply"	""	"button.1452"
"Archive Completed Tasks"	""	"menu.32842"
"Archive Selected Task(s)"	""	"menu.34257"
"Archive Selected Tasks"	""	"menu.34257"
"Archive completed tasks"	""	"checkbox.1043"
"Archiving"	""	"label.1186"
"Are you sure you want to delete all the tasks in this tasklist?"	""	"text"
"Are you sure you want to delete the application folder and its entire contents?"	""	"text"
"Are you sure you want to delete the selected task(s)?"	""	"text"
"Are you sure you want to export all open tasklists to '%s'?"	""	"text"
"Are you sure you want to export the active tasklist to '%s'?"	""	"text"
"Are you sure you want to overwrite '%s' with the results of this export?"	""	"text"
"Arguments"	""	"label.1381"
  "Arguments"	""	"text"
  "Arguments"	""	"sysheader32"
"Ascending"	""	"checkbox.1025"
  "Ascending"	""	"checkbox.1026"
  "Ascending"	""	"checkbox.1027"
"Ask me if I want to reload it"	""	"combobox.1104"
  "Ask me if I want to reload it"	""	"combobox.1105"
"Ask me what to do"	""	"combobox.1319"
"Assign"	""	"button.1056"
"At Bottom of Task"	""	"menu.32802"
"At Bottom of Task's Parent"	""	"menu.32952"
"At Bottom"	""	"menu.32798"
"At Top of Task"	""	"menu.32801"
"At Top of Task's Parent"	""	"menu.32951"
"At Top"	""	"menu.32797"
"At bottom of selected task"	""	"combobox.1106"
"At bottom of tasklist"	""	"combobox.1105"
"At this date and time"	""	"radiobutton.1055"
"At top of selected task"	""	"combobox.1106"
"At top of tasklist"	""	"combobox.1105"
"Attempt check out when loading a tasklist"	""	"checkbox.1101"
"Attribute Details"	""	"groupbox"
"Attribute Inheritance"	""	"label.1194"
"Attribute Label"	""	"text"
"Attribute Visibility"	""	"dialog"
"Attribute"	""	"sysheader32"
  "Attribute"	""	"text"
"Attributes"	""	"groupbox"
"Auto-calculate parent task dates to include all subtasks"	""	"checkbox.16014"
"Auto-save tasklists before running external tools"	""	"checkbox.1303"
"Auto-save tasklists every"	""	"checkbox.1038"
"Auto-save tasklists when application loses focus"	""	"checkbox.1040"
"Auto-save when switching tasklists"	""	"checkbox.1039"
"Auto-scroll to task when selecting"	""	"checkbox.16002"
"Automatically adjust a task's dates when its dependency's dates changes"	""	"checkbox.1229"
"Automatically check for updates on startup"	""	"checkbox.1228"
"Automatically export after saving"	""	"checkbox.1025"
"Automatically refilter after editing"	""	"checkbox.1049"
"Automatically resort after editing"	""	"checkbox.1051"
"Available Commandline Options"	""	"dialog"
"Background Colour"	""	"tooltip"
"Backing-up installation folder..."	""	"text"
"Backup to folder"	""	"label.1246"
"Backup"	""	"label.1314"
"Backwards"	""	"combobox.1105"
"Bar Visibility"	""	"menu"
"Bcc"	""	"text"
"Before Task"	""	"menu.32800"
"Before this task"	""	"label"
"Before you can download updates you need to install the Web Update Wizard component (and then try again).\n\nWould you like to download the Web Update Wizard now?"	""	"text"
"Before you can spell check for the first time you need \nto specify the location of the Spell Checker."	""	"text"
"Below Tasklist"	""	"combobox.1183"
  "Below Tasklist"	""	"combobox.1184"
"Below selected task"	""	"combobox.1105"
"Billing Info"	""	"text"
"Body"	""	"label"
  "Body"	""	"text"
"Bold"	""	"menu.32773"
  "Bold"	""	"tooltip"
"Breakdown"	""	"groupbox"
"Browse"	""	"button.1003"
  "Browse"	""	"text"
"Bug Report/Feature Request..."	""	"menu.33104"
"Bullet List"	""	"tooltip"
"Burndown"	""	"combobox.1015"
  "Burndown"	""	"text"
"By Day"	""	"radiobutton.1410"
"By Month"	""	"radiobutton.1412"
"By Task"	""	"radiobutton.1409"
"By Week"	""	"radiobutton.1411"
"By the End of Next Month"	""	"menu.32946"
"By the End of Next Week"	""	"menu.32944"
"By the End of This Month"	""	"menu.32945"
"By the End of This Week"	""	"menu.32943"
"By the end of that month"	""	"combobox.1105"
  "By the end of that month"	""	"combobox.1107"
"By the end of that week"	""	"combobox.1105"
  "By the end of that week"	""	"combobox.1107"
"By the end of the following month"	""	"combobox.1105"
  "By the end of the following month"	""	"combobox.1107"
"By the end of the following week"	""	"combobox.1105"
  "By the end of the following week"	""	"combobox.1107"
"By"	""	"label"
  "By"	""	"text"
"Calculate a task's 'Remaining Time' as"	""	"groupbox"
"Calculate missing 'Due' dates as"	""	"groupbox"
"Calculate missing 'Start' dates as"	""	"groupbox"
"Calculate missing 'due' dates as being the later of the task's start date and 'today'."	""	"checkbox.16013"
"Calculate missing 'start' dates as being the earlier of the task's due date and 'today'."	""	"checkbox.16012"
"Calculate next occurrence"	""	"label.1234"
"Calendar Preferences"	""	"dialog"
"Calendar"	""	"systabcontrol32.411"
  "Calendar"	""	"menu.34356"
  "Calendar"	""	"text"
  "Calendar"	""	"checklistbox.1413"
"Can be a file, folder, website, email, or task link"	""	"text"
"Cancel"	""	"button"
  "Cancel"	""	"menu.2"
  "Cancel"	""	"button.2"
  "Cancel"	""	"text"
  "Cancel"	""	"menu.8"
"Cat."	""	"text"
"Categories"	""	"label.1340"
  "Categories"	""	"text"
"Category"	""	"checklistbox.1252"
  "Category"	""	"label"
  "Category"	""	"combobox.1375"
  "Category"	""	"label.110"
  "Category"	""	"label.1184"
  "Category"	""	"combobox.5000"
  "Category"	""	"menu.33135"
  "Category"	""	"text"
  "Category"	""	"checklistbox.1149"
"Category:\t"	""	"text"
"Cc"	""	"text"
"Centre Align"	""	"tooltip"
"Centre"	""	"combobox.1347"
  "Centre"	""	"menu.32787"
  "Centre"	""	"text"
"Change Password..."	""	"menu.34285"
"Change..."	""	"button.2003"
"Character Set"	""	"label"
"Check In"	""	"menu.33099"
"Check Out to Edit"	""	"menu.33098"
"Check Spelling"	""	"menu.32801"
  "Check Spelling"	""	"menu.33067"
"Check for Updates..."	""	"menu.33095"
"Check in tasklists if no changes have been made for more than"	""	"checkbox.1138"
"Check in tasklists when I close them"	""	"checkbox.1137"
"Check the status of remote tasklists only every"	""	"label"
"Checkbox"	""	"text"
"Checked in (read-only)"	""	"text"
"Checked out"	""	"text"
"Checkin Tasklist"	""	"text"
"Checking Text"	""	"label.1005"
  "Checking Text"	""	"text"
"Checkout Tasklist for Editing"	""	"text"
"Clean Up"	""	"button.1398"
"Cleaning language file..."	""	"text"
"Clear All"	""	"button.1056"
"Clear Filter"	""	"button.3"
  "Clear Filter"	""	"menu.33038"
"Clear Focused Task Attribute"	""	"menu.34338"
"Clear MRU"	""	"button.1056"
"Clear Reminder"	""	"menu.34252"
"Clear Task Attribute"	""	"menu.34339"
"Clear Task Colour"	""	"menu.34182"
"Clear Task Icon"	""	"menu.34253"
"Clipboard text"	""	"label"
"Close All Other Tasklists"	""	"menu.34211"
"Close All"	""	"menu.32853"
"Close Tasklist"	""	"menu.32851"
"Collapse Task"	""	"tooltip"
"Collapse"	""	"menu"
"Colour 'Priority' column"	""	"checkbox.1042"
"Colour task titles by Priority"	""	"radiobutton.1025"
"Colour task titles by assigned colours"	""	"radiobutton.1168"
"Colour task titles by"	""	"radiobutton.1166"
"Colour"	""	"label"
  "Colour"	""	"label.146"
  "Colour"	""	"text"
  "Colour"	""	"checklistbox.1149"
"Colours"	""	"label.16008"
"Column Name from File..."	""	"sysheader32"
  "Column Name from File..."	""	"text"
"Column Title"	""	"text"
"Column Visibility"	""	"sysheader32"
  "Column Visibility"	""	"text"
"Column count"	""	"label"
"Column title"	""	"label"
"Column width"	""	"label"
"Command Line Options"	""	"menu.34180"
"Comment"	""	"label"
  "Comment"	""	"text"
"Comments font"	""	"checkbox.1066"
"Comments"	""	"checklistbox.1252"
  "Comments"	""	"combobox.5000"
  "Comments"	""	"label.149"
  "Comments"	""	"text"
"Comments:\t"	""	"text"
"Companies"	""	"text"
"Compl. Time"	""	"label.127"
  "Compl. Time"	""	"text"
"Completed Date"	""	"checklistbox.1252"
  "Completed Date"	""	"combobox.5000"
  "Completed Date"	""	"menu.33122"
  "Completed Date"	""	"text"
"Completed Status"	""	"menu.33132"
"Completed Tasks"	""	"text"
"Completed Time"	""	"text"
"Completed task colour"	""	"checkbox.1101"
"Completed tasks"	""	"text"
  "Completed tasks"	""	"checkbox.1118"
"Completed"	""	"label.125"
  "Completed"	""	"text"
"Completed:\t"	""	"text"
"Completion Checkbox"	""	"text"
"Completion Date"	""	"checkbox.1027"
"Confidential"	""	"text"
"Confirm Addition"	""	"text"
"Confirm Delete"	""	"text"
"Confirm Export Folder"	""	"text"
"Confirm Overwrite"	""	"text"
"Confirm Password"	""	"label.1003"
  "Confirm Password"	""	"text"
"Confirm Reload"	""	"text"
"Confirm Save"	""	"text"
"Continue time-tracking a task even when"	""	"label"
"Continue to update subtasks as parent changes"	""	"checkbox.1313"
"Contribution"	""	"sysheader32"
"Contributor"	""	"sysheader32"
"Contributors"	""	"label"
"Control each field individually"	""	"radiobutton.1409"
"Conversation Topic"	""	"text"
"Convert selected object between types\nConvert Object"	""	"text"
"Copy (More)"	""	"menu"
"Copy All"	""	"button.1056"
  "Copy All"	""	"button.1057"
"Copy As"	""	"menu"
"Copy Formatting"	""	"menu.32809"
"Copy Task Here"	""	"menu.34217"
"Copy as HTML"	""	"menu.32813"
"Copy"	""	"menu.33059"
  "Copy"	""	"menu.57634"
"Copying updated files to installation folder..."	""	"text"
"Cost"	""	"checklistbox.1252"
  "Cost"	""	"menu.33120"
  "Cost"	""	"label.139"
  "Cost"	""	"combobox.5000"
  "Cost"	""	"text"
  "Cost"	""	"label"
"Create Link to File"	""	"dialog"
"Cost:\t\t"	""	"text"
"Create Reference to Task Here"	""	"menu.34349"
"Create Task Dependency"	""	"dialog"
  "Create Task Dependency"	""	"text"
"Create Task File Link"	""	"menu.34219"
"Create Task"	""	"menu.32857"
"Create Tasks from Outlook"	""	"dialog"
"Create a new task"	""	"combobox.1319"
  "Create a new task"	""	"radiobutton.1058"
"Created By"	""	"checklistbox.1252"
  "Created By"	""	"combobox.5000"
  "Created By"	""	"menu.33139"
  "Created By"	""	"label"
  "Created By"	""	"text"
"Created"	""	"text"
"Creation Date"	""	"checklistbox.1252"
  "Creation Date"	""	"menu.33138"
  "Creation Date"	""	"combobox.5000"
  "Creation Date"	""	"text"
"Creation Time"	""	"text"
"Csv delimiter"	""	"label"
"Current Folder"	""	"label.1007"
"Current folder"	""	"label"
"Current shortcut key"	""	"label.1088"
"Currently assigned to:\n\n'%s'"	""	"text"
"Currently focused field"	""	"text"
"Custom Attribute"	""	"combobox.5000"
  "Custom Attribute"	""	"text"
