TRANSTEXT 7.0.0.0
PRIMARY_LANGID 9
English Text	Translated Text	Item Type
"0 (zero) is not a valid task ID"	"0 (cero) no es un valor válido para una tarea"	"text"
"0 minutes"	"0 minutos"	"combobox.1105"
"1 (Low)"	"1 (Baja)"	"combobox.1032"
  "1 (Low)"	"1 (Baja)"	"menu.32883"
"1 (Very Low)"	"1 (Muy bajo)"	"combobox.1183"
  "1 (Very Low)"	"1 (Muy baja)"	"combobox.1024"
  "1 (Very Low)"	"1 (Muy bajo)"	"combobox.136"
  "1 (Very Low)"	"1 (Muy baja)"	"combobox.113"
  "1 (Very Low)"	"1 (Muy bajo)"	"combobox.1191"
  "1 (Very Low)"	"1 (Muy bajo)"	"combobox.1025"
  "1 (Very Low)"	""	"menu.32883"
"1 Week"	"1 Semana"	"menu.32781"
  "1 Week"	""	"combobox.1015"
"1 minute"	"1 minuto"	"combobox.1174"
  "1 minute"	"1 minuto"	"combobox.1092"
"1 month"	"1 mes"	"combobox.1105"
"1 space"	"1 espacio"	"combobox.1029"
"1 task selected (%d)"	"1 tarea seleccionada (%d)"	"text"
"1. Where do you want ToDoList to store your program settings ?"	"1. ¿Dónde quieres que ToDoList almacene la configuración de programa ?"	"label"
"10 (Highest)"	"10 (Máxima)"	"menu.32892"
  "10 (Highest)"	"10 (Máxima)"	"combobox.113"
  "10 (Highest)"	"10 (Máximo)"	"combobox.1032"
  "10 (Highest)"	"10 (Máximo)"	"combobox.1183"
  "10 (Highest)"	"10 (Máximo)"	"combobox.1191"
  "10 (Highest)"	"10 (Máxima)"	"combobox.1024"
  "10 (Highest)"	"10 (Máximo)"	"combobox.1025"
  "10 (Highest)"	"10 (Máximo)"	"combobox.136"
"10 minutes"	"10 minutos"	"combobox.1105"
  "10 minutes"	"10 minutos"	"combobox.1174"
  "10 minutes"	"10 minutos"	"combobox.1092"
"10 pt"	"10 pt"	"combobox.1029"
  "10 pt"	"10 pt"	"combobox.1030"
"10 seconds"	"10 segundos"	"combobox.1164"
"11 pt"	"11 pt"	"combobox.1029"
  "11 pt"	"11 pt"	"combobox.1030"
"12 hours"	"12 horas"	"combobox.1105"
"12 months / 1 year"	"12 meses / 1 año"	"combobox.1105"
"12 pt"	"12 pt"	"combobox.1029"
  "12 pt"	"12 pt"	"combobox.1030"
"120 seconds"	"120 segundos"	"combobox.1164"
"14 pt"	"14 pt"	"combobox.1029"
  "14 pt"	"14 pt"	"combobox.1030"
"15 minutes"	"15 minutos"	"combobox.1105"
  "15 minutes"	"15 minutos"	"combobox.1092"
  "15 minutes"	"15 minutos"	"combobox.1174"
"16 pt"	"16 pt"	"combobox.1029"
  "16 pt"	"16 pt"	"combobox.1030"
"18 pt"	"18 pt"	"combobox.1029"
  "18 pt"	"18 pt"	"combobox.1030"
"2 (Low)"	"2 (Bajo)"	"combobox.1183"
  "2 (Low)"	"2 (Baja)"	"combobox.1024"
  "2 (Low)"	"2 (Bajo)"	"combobox.1025"
  "2 (Low)"	"2 (Baja)"	"combobox.113"
  "2 (Low)"	"2 (Bajo)"	"combobox.1032"
  "2 (Low)"	"2 (Bajo)"	"combobox.1191"
  "2 (Low)"	"2 (Baja)"	"menu.32884"
  "2 (Low)"	"2 (Bajo)"	"combobox.136"
"2 Weeks"	"2 Semanas"	"menu.32782"
  "2 Weeks"	""	"combobox.1015"
"2 days"	"2 días"	"combobox.1105"
"2 hours"	"2 horas"	"combobox.1105"
"2 minutes"	"2 minutos"	"combobox.1174"
  "2 minutes"	"2 minutos"	"combobox.1092"
"2 months"	"2 meses"	"combobox.1105"
"2 spaces"	"2 espacios"	"combobox.1029"
"2 weeks"	"2 semanas"	"combobox.1105"
"2. Do you want to be able to share your tasklists on a network ?"	"2. ¿Quieres compartir tus listas de tareas en una red ?"	"label"
"20 minutes"	"20 minutos"	"combobox.1105"
  "20 minutes"	"20 minutos"	"combobox.1174"
"20 pt"	"20 pt"	"combobox.1029"
  "20 pt"	"20 pt"	"combobox.1030"
"20 seconds"	"20 segundos"	"combobox.1164"
"24 hours / 1 day"	"24 horas / 1 día"	"combobox.1105"
"3 (Low)"	"3 (Baja)"	"combobox.1032"
  "3 (Low)"	"3 (Baja)"	"menu.32885"
"3 (Low-Med)"	"3 (Bajo-Medio)"	"combobox.1183"
  "3 (Low-Med)"	"3 (Bajo-Medio)"	"combobox.1025"
  "3 (Low-Med)"	"3 (Bajo-Medio)"	"combobox.136"
  "3 (Low-Med)"	"3 (Baja-Media)"	"combobox.113"
  "3 (Low-Med)"	"3 (Bajo-Medio)"	"combobox.1191"
  "3 (Low-Med)"	"3 (Baja-Media)"	"combobox.1024"
  "3 (Low-Med)"	""	"menu.32885"
"3 Weeks"	"3 Semanas"	"menu.32783"
  "3 Weeks"	""	"combobox.1015"
"3 days"	"3 días"	"combobox.1105"
"3 hours"	"3 horas"	"combobox.1105"
"3 months"	"3 meses"	"combobox.1105"
"3 weeks"	"3 semanas"	"combobox.1105"
"3. Which columns do you initially want to see ?\n\nNote: You can modify this choice later using  'View > Select Columns'"	"3. ¿Qué columnas quieres ver inicialmente ?\n\nNota: Puedes modificar esta opción más tarde usando  'Vista > Seleccionar columnas'"	"label"
"30 minutes"	"30 minutos"	"combobox.1105"
  "30 minutes"	"30 minutos"	"combobox.1174"
"30 seconds"	"30 segundos"	"combobox.1164"
"4 (Medium)"	"4 (Medio)"	"combobox.1183"
  "4 (Medium)"	"4 (Medio)"	"combobox.1025"
  "4 (Medium)"	"4 (Medio)"	"combobox.1032"
  "4 (Medium)"	"4 (Media)"	"menu.32886"
  "4 (Medium)"	"4 (Medio)"	"combobox.1191"
  "4 (Medium)"	"4 (Media)"	"combobox.1024"
  "4 (Medium)"	"4 (Medio)"	"combobox.136"
  "4 (Medium)"	"4 (Media)"	"combobox.113"
"4 Weeks"	"4 Semanas"	"menu.32784"
  "4 Weeks"	""	"combobox.1015"
"4 days"	"4 días"	"combobox.1105"
"4 hours"	"4 horas"	"combobox.1105"
"4 months"	"4 meses"	"combobox.1105"
"4 spaces"	"4 espacios"	"combobox.1029"
"4 weeks"	"4 semanas"	"combobox.1105"
"4. Do you want to keep the user interface as simple as possible ?"	"4. ¿Quieres que la interfaz sea lo más simple posible ?"	"label"
"45 minutes"	"45 minutos"	"combobox.1105"
  "45 minutes"	"45 minutos"	"combobox.1174"
"5 (Medium)"	"5 (Medio)"	"combobox.1183"
  "5 (Medium)"	"5 (Media)"	"menu.32887"
  "5 (Medium)"	"5 (Media)"	"combobox.1024"
  "5 (Medium)"	"5 (Medio)"	"combobox.1191"
  "5 (Medium)"	"5 (Media)"	"combobox.113"
  "5 (Medium)"	"5 (Medio)"	"combobox.1025"
  "5 (Medium)"	"5 (Medio)"	"combobox.1032"
  "5 (Medium)"	"5 (Medio)"	"combobox.136"
"5 Weeks"	"5 Semanas"	"menu.32785"
  "5 Weeks"	""	"combobox.1015"
"5 days"	"5 días"	"combobox.1105"
"5 hours"	"5 horas"	"combobox.1105"
"5 minutes"	"5 minutos"	"combobox.1105"
  "5 minutes"	"5 minutos"	"combobox.1092"
  "5 minutes"	"5 minutos"	"combobox.1174"
"5 months"	"5 meses"	"combobox.1105"
"5 pt"	"5 pt"	"combobox.1029"
  "5 pt"	"5 pt"	"combobox.1030"
"5. Do you want to view a sample tasklist to help you get started ?"	"5. ¿Quieres ver una lista de tareas simple para que te ayude al principio ?"	"label"
"6 (Medium)"	"6 (Medio)"	"combobox.1183"
  "6 (Medium)"	"6 (Media)"	"combobox.113"
  "6 (Medium)"	"6 (Medio)"	"combobox.1032"
  "6 (Medium)"	"6 (Media)"	"menu.32888"
  "6 (Medium)"	"6 (Media)"	"combobox.1024"
  "6 (Medium)"	"6 (Medio)"	"combobox.136"
  "6 (Medium)"	"6 (Medio)"	"combobox.1191"
  "6 (Medium)"	"6 (Medio)"	"combobox.1025"
"6 Weeks"	"6 Semanas"	"menu.32786"
  "6 Weeks"	""	"combobox.1015"
"6 days"	"6 días"	"combobox.1105"
"6 hours"	"6 horas"	"combobox.1105"
"6 months"	"6 meses"	"combobox.1105"
"6 pt"	"6 pt"	"combobox.1029"
  "6 pt"	"6 pt"	"combobox.1030"
"60 minutes / 1 hour"	"60 minuts / 1 hora"	"combobox.1105"
"60 minutes"	"60 minutos"	"combobox.1174"
"60 seconds"	"60 segundos"	"combobox.1164"
"7 (High)"	"7 (Alta)"	"combobox.1032"
  "7 (High)"	"7 (Alta)"	"menu.32889"
"7 (Med-High)"	"7 (Medio-Alto)"	"combobox.1183"
  "7 (Med-High)"	"7 (Media-Alta)"	"combobox.1024"
  "7 (Med-High)"	"7 (Medio-Alto)"	"combobox.136"
  "7 (Med-High)"	"7 (Media-Alta)"	"combobox.113"
  "7 (Med-High)"	"7 (Medio-Alto)"	"combobox.1191"
  "7 (Med-High)"	"7 (Medio-Alto)"	"combobox.1025"
  "7 (Med-High)"	""	"menu.32889"
"7 Weeks"	"7 Semanas"	"menu.32787"
  "7 Weeks"	""	"combobox.1015"
"7 days / 1 week"	"7 días / 1 semana"	"combobox.1105"
"7 pt"	"7 pt"	"combobox.1029"
  "7 pt"	"7 pt"	"combobox.1030"
"8 (High)"	"8 (Alto)"	"combobox.1183"
  "8 (High)"	"8 (Alta)"	"menu.32890"
  "8 (High)"	"8 (Alto)"	"combobox.1025"
  "8 (High)"	"8 (Alta)"	"combobox.1024"
  "8 (High)"	"8 (Alto)"	"combobox.136"
  "8 (High)"	"8 (Alta)"	"combobox.113"
  "8 (High)"	"8 (Alto)"	"combobox.1032"
  "8 (High)"	"8 (Alto)"	"combobox.1191"
"8 Weeks"	"8 Semanas"	"menu.32788"
  "8 Weeks"	""	"combobox.1015"
"8 pt"	"8 pt"	"combobox.1029"
  "8 pt"	"8 pt"	"combobox.1030"
"8 spaces"	"8 espacios"	"combobox.1029"
"9 (High)"	"9 (Alta)"	"combobox.1032"
  "9 (High)"	"9 (Alta)"	"menu.32891"
"9 (Very High)"	"9 (Muy alto)"	"combobox.1183"
  "9 (Very High)"	"9 (Muy alto)"	"combobox.1025"
  "9 (Very High)"	"9 (Muy alta)"	"combobox.1024"
  "9 (Very High)"	"9 (Muy alto)"	"combobox.136"
  "9 (Very High)"	"9 (Muy alta)"	"combobox.113"
  "9 (Very High)"	""	"menu.32891"
  "9 (Very High)"	"9 (Muy alto)"	"combobox.1191"
"9 Weeks"	"9 Semanas"	"menu.32789"
  "9 Weeks"	""	"combobox.1015"
"9 months"	"9 meses"	"combobox.1105"
"9 pt"	"9 pt"	"combobox.1029"
  "9 pt"	"9 pt"	"combobox.1030"
"< Back"	"< Atrás"	"button.12323"
"<New Rule>"	"<Nueva regla>"	"text"
"<Tasklist Attached>"	"<Lista de Tareas Adjuntadas>"	"text"
"<any date>"	"<cualquier fecha>"	"text"
"<any>"	"<cualquiera>"	"text"
  "<any>"	"<cualquiera>"	"combobox.1191"
  "<any>"	"<cualquiera>"	"combobox.1183"
"<anyone>"	"<nadie>"	"text"
"<filepath>\tOpens/selects the specified tasklist\n-m <filepath>\tImports the specified file\n-f <filepath2>[|<filepath3>|<filepath4>]\tAllows additional tasklists to be opened\n-v\tForces ToDoList to startup visible regardless of its last saved state\n-i <inipath>\tSpecifies an alternative settings file path\n-x\tTurns off password prompting except when first loading an encrypted tasklist\n-cmd <id>\tSends the specified command to ToDoList's main window\n-h, -help, -?\tThis messagebox\n"	"<filepath>\tAbiertos/seleccionar area de tareas especifica\n-m <filepath>\tImportar un fichero especifico\n-f <filepath2>[|<filepath3>|<filepath4>]\tPermitir adjuntar lista de tareas que serán abiertas\n-v\Forzar a que ToDoList arranque independientemente de su último estado guardado\n-i <inipath>\tEspecifica una ruta de archivo de configuración alternativa\n-x\tDesactivar la contraseña que se utilizó en la primera carga de un lista de tareas cifrada\n-cmd <id>\tEnvía un comando especificado a la ventana principal de ToDoList\n-h, -help, -?\tEste mensaje\n"	"text"
"<no date>"	"<sin fecha>"	"text"
"<nobody>"	"<nadie>"	"text"
"<none>"	"<ninguna>"	"text"
  "<none>"	"<ninguno>"	"combobox.1183"
  "<none>"	"<ninguna>"	"combobox.113"
  "<none>"	"<ninguno>"	"combobox.1191"
  "<none>"	"<ninguno>"	"combobox.136"
  "<none>"	"<ninguna>"	"combobox.1024"
  "<none>"	"<ninguno>"	"combobox.1025"
  "<none>"	"<ninguno>"	"menu.32881"
"<specific date>"	"<fecha especificada>"	"text"
"A connection to '%s' could not be established.\n\nWould you like to check your details and try again?"	"La conexión a '% s' no se pudo establecer. \ N \ n¿Compruebe el detalle e inténtelo de nuevo?"	"text"
"A simple and effective way to keep on top of your daily tasks"	"Una manera sencilla y efectiva de mantener en primer término tus tareas diarias"	"text"
  "A simple and effective way to keep on top of your daily tasks"	"Una manera sencilla y efectiva de mantener en primer término tus tareas diarias"	"label.103"
"A task with an ID of '%d' could not be found in the active tasklist"	"La tarea con el ID '% d' no se pudo encontrar en la lista de tareas activas"	"text"
"AaBbYyZz"	"AaBbYyZz"	"label.1092"
"About ToDoList"	"Acerca de ToDoList"	"menu.32827"
"About"	"Acerca de"	"dialog"
"About..."	"Acerda de..."	"menu.32827"
"Above Priority"	"Por encima de la prioridad"	"label.1182"
"Above Risk"	"Por encima del riesgo"	"label.1190"
"Above selected task"	"Por encima de la tarea seleccionada"	"combobox.1105"
"Accumulated"	"Acumulado"	"combobox.1348"
  "Accumulated"	"Acumulado"	"text"
"Active Dictionary"	"Diccionario activo:"	"label.1002"
  "Active Dictionary"	""	"text"
"Active Keyboard Shortcuts"	"Activar teclas rápidas"	"dialog"
"Active Tasklist"	"Lista de tareas activa"	"menu.32964"
"Active Tasks"	"Tarea activa"	"text"
"Active tasklist only"	"Solo tarea activa"	"radiobutton.1058"
"Active tasklist"	"Activar lista de tareas"	"text"
"Add Dependency"	"Añadir dependencia"	"tooltip"
"Add Rule"	"Añade regla"	"tooltip"
"Add Task Dependency"	"Añadir tarea dependiente"	"menu.34218"
"Add Tasklist to Source Control"	"Añadir Lista de tareas al control de fuentes"	"menu.34378"
"Add Time to Task Log File"	"Añadir tiempo a fichero de seguimiento de tareas"	"menu.33263"
  "Add Time to Task Log File"	""	"menu.34263"
"Adjusted"	"Ajustado"	"text"
"After Loading a Tasklist"	"Después de la carga de la lista de tareas"	"label.1185"
"After Task"	"Después de la tarea"	"menu.32799"
"After completing a task, set its 'Status' to"	"Después de completar una tarea, establezca su 'Estado' a"	"checkbox.1401"
"Aggregate cost for the selected tasks"	"Agrega coste a las tareas selecciondas"	"text"
"Aggregate time estimate for the selected tasks"	"Agregar tiempo estimado en las tareas seleccionadas"	"text"
"Aggregate time spent on the selected tasks"	"Agregar tiempo consumido en las tareas seleccionadas"	"text"
"Alignment"	"Justificado"	"label"
  "Alignment"	"Justificado"	"text"
"All Files (*.*)"	"Todos los ficheros (*.*)"	"combobox.1006"
"All Files (*.*)|*.*||"	"Todos los archivos (*.*)|*.*||"	"text"
"All Tasks"	"Todas las tareas"	"menu.32986"
  "All Tasks"	""	"text"
  "All Tasks"	"Todas las tareas"	"menu.32987"
"All attributes"	"Todos los atributos"	"radiobutton.1249"
"All open tasklists"	"Todas las listas de tareas abiertas"	"combobox.1114"
"All tasklists"	"Todas las tareas"	"radiobutton.1055"
"All tasks"	"Todas las tareas"	"radiobutton.1055"
"All"	"Todas"	"combobox.1248"
"Alloc To"	"Asignado a"	"sysheader32.1004"
"Allocated By"	"Asignado por"	"checklistbox.1149"
  "Allocated By"	"Asignado por"	"text"
  "Allocated By"	"Asignada por"	"menu.33133"
  "Allocated By"	"Asignado por"	"label.106"
  "Allocated By"	"Asignado por"	"checklistbox.1069"
  "Allocated By"	"Asignado por"	"checklistbox.1252"
  "Allocated By"	"Asignado por"	"combobox.5000"
  "Allocated By"	"Asignado por"	"checklistbox.1294"
  "Allocated By"	""	"label"
"Allocated By:\t"	"Asignado Por:\t"	"text"
"Allocated To"	"Asignado a"	"text"
  "Allocated To"	"Asignado a"	"combobox.1107"
  "Allocated To"	"Asignado a"	"combobox.1106"
  "Allocated To"	"Asignado a"	"combobox.1105"
  "Allocated To"	"Asignado a"	"checklistbox.1149"
  "Allocated To"	"Asignado a"	"checklistbox.1236"
  "Allocated To"	"Asignado a"	"checklistbox.1069"
  "Allocated To"	"Asignado a"	"label.104"
  "Allocated To"	"Asignado a"	"checklistbox.1252"
  "Allocated To"	"Asignado a"	"combobox.5000"
  "Allocated To"	"Asignado a"	"checklistbox.1294"
  "Allocated To"	"Asignada a"	"menu.33137"
  "Allocated To"	""	"label"
"Allocated To:\t"	"Asignado a:\t"	"text"
"Allocated by"	"Asignado por"	"label.1186"
"Allocated to"	"Asignado a"	"label.1180"
"Allow editing of task references"	"Permitir la edición de referencias de tareas"	"checkbox.1393"
"Allow multi selection in the filter droplists"	"Permitir multi selección en las listas desplegables de filtros"	"checkbox.1223"
"Allow multiple instances of ToDoList"	"Permitir múltiples instancias de ToDoList"	"checkbox.1133"
"Allow time-tracking on parent tasks"	"Permitir tiempo de seguimiento en las tareas padre"	"checkbox.1221"
"Also add time to task's time spent"	"También agregue tiempo a una tarea en tiempo consumido"	"checkbox.1025"
"Alternate line colour"	"Alternar color de línea"	"checkbox.1102"
"Always export task ID and Parent task ID"	"Siempre exportar ID de tarea e ID de tarea padre"	"checkbox.1025"
"Always hide parent tasks in List View"	"Ocultar siempre las tareas de los padres en Vista de lista"	"checkbox.1303"
"Always show ToDoList when it starts up"	"Mostrar siempre ToDoList cuando se inicia"	"checkbox.1075"
"Always show all available fields"	"Mostrar siempre todos los campos disponibles"	"radiobutton.1437"
"Always show all fields"	"Mostrar siempre todos los campos"	"radiobutton.1437"
"Always sort completed tasks below other tasks"	"Siempre ordenar las tareas finalizadas debajo del resto de tareas"	"checkbox.1168"
"Analyse Logged Time"	"Analizar registro de tiempos"	"dialog"
"Analyse Logged Time..."	"Analizar registro de tiempo ..."	"menu.34372"
"And/Or"	"And/Or"	"text"
  "And/Or"	"And/Or"	"sysheader32"
"Anonymous Login"	"Login anónimo"	"checkbox.1007"
  "Anonymous Login"	""	"text"
"Any category can match"	"Cualquier categoría puede coincidir"	"text"
"Any person can match"	"Cualquier persona puede coincidir"	"text"
"Any tag can match"	"Cualquier etiqueta puede coincidir"	"text"
"Any text field (eg. Allocated To, External ID, etc)"	"Cualquier campo de texto (ej. Asignado a, ID Externa, etc)"	"radiobutton.1057"
"Any text field"	"Cualquier campo de texto"	"text"
  "Any text field"	"Cualquier campo de texto"	"combobox.5000"
"Append the following text when pasting the 'Date/Time'"	"Añadir el siguiente texto después de copiar the 'Fecha/Hora'"	"checkbox.1450"
"Append the user's 'Created By' name when pasting the 'Date/Time'"	"Añadir el siguiente usuario 'Creado por' después de copiar 'Fecha/Hora'"	"checkbox.1448"
"Apply as Filter"	"Aplica como filtro"	"button.1057"
"Apply changes to"	"Aplicar cambios a"	"groupbox"
"Apply"	"Aplica"	"button.1057"
  "Apply"	""	"button.1452"
"Archive Completed Tasks"	"Archivar tareas finalizadas"	"menu.32842"
"Archive Selected Task(s)"	"Tarea(s) de archivos seleccionados"	"menu.34257"
"Archive Selected Tasks"	"Archivar tareas seleccionadas"	"menu.33257"
  "Archive Selected Tasks"	""	"menu.34257"
"Archive completed tasks"	"Archivar tareas completadas"	"checkbox.1043"
"Archiving"	"Archivando"	"label.1186"
"Are you sure you want to delete all the tasks in this tasklist?"	"¿Seguro que quieres eliminar todas las tareas de esta lista de tareas?"	"text"
"Are you sure you want to delete the application folder and its entire contents?"	"¿Seguro que quieres eliminar la carpeta de aplicaciones y todo su contenido?"	"text"
"Are you sure you want to delete the selected task(s)?"	"¿Seguro que quieres eliminar la tarea (s) seleccionada?"	"text"
"Are you sure you want to export all open tasklists to '%s'?"	"¿Seguro que desea exportar todas las listas de tareas abiertas a '%s'?"	"text"
"Are you sure you want to export the active tasklist to '%s'?"	"¿Seguro que desea exportar la lista de tareas activas a '%s'?"	"text"
"Are you sure you want to overwrite '%s' with the results of this export?"	"¿Seguro que deseas sobrescribir '%s' con los resultados de esta exportación?"	"text"
"Arguments"	"Argumentos"	"text"
  "Arguments"	""	"label.1381"
  "Arguments"	""	"sysheader32"
"Ascending"	"Ascendente"	"checkbox.1025"
  "Ascending"	""	"checkbox.1026"
  "Ascending"	""	"checkbox.1027"
"Ask me if I want to reload it"	"Pregúntame si quiero recargarla"	"combobox.1104"
  "Ask me if I want to reload it"	"Pregúntame si quiero recargarla"	"combobox.1105"
"Ask me what to do"	"Pídeme lo que debe hacer"	"combobox.1319"
"Assign"	"Asigna"	"button.1056"
"At Bottom of Task"	"Al Final de las Tarea"	"menu.32802"
"At Bottom of Task's Parent"	"Al Final de la Tarea Padre"	"menu.32952"
"At Bottom"	"Al Final"	"menu.32798"
"At Top of Task"	"Al Principio de la Tarea"	"menu.32801"
"At Top of Task's Parent"	"Al Principio de la tarea Padre"	"menu.32951"
"At Top"	"Al Principio"	"menu.32797"
"At bottom of selected task"	"Al final de la tarea seleccionada"	"combobox.1106"
"At bottom of tasklist"	"Al final de la lista de tareas"	"combobox.1105"
"At this date and time"	"En esta fecha y hora"	"radiobutton.1055"
"At top of selected task"	"Al inicio de la tarea seleccionada"	"combobox.1106"
"At top of tasklist"	"Al inicio de la lista de tareas"	"combobox.1105"
"Attempt check out when loading a tasklist"	"Intentar desbloquear cuando se carga una lista de tareas"	"checkbox.1101"
"Attribute Details"	"Detalles de los Atributos"	"groupbox"
"Attribute Inheritance"	"Herencia de atributo"	"label.1194"
"Attribute Label"	"Detalle de la etiqueta"	"text"
