TRANSTEXT 6.9.999.8
PRIMARY_LANGID 9
English Text	Translated Text	Item Type
"(completed: %s)"	"(已完成: %s)"	"text"
"(untitled)"	"未命名"	"text"
"- unnamed -"	"- 未命名 -"	"text"
"...maps to Column Name in File"	"列名映射到文件"	""
  "...maps to Column Name in File"	"列名映射到文件"	"text"
"...maps to Task Attribute"	"映射到任务属性"	""
  "...maps to Task Attribute"	"映射到任务属性"	"text"
"0 (Lowest)"	"0 (最低)"	"combobox.1183"
  "0 (Lowest)"	""	"combobox.1024"
  "0 (Lowest)"	""	"combobox.136"
  "0 (Lowest)"	""	"combobox.1032"
  "0 (Lowest)"	""	"combobox.1191"
  "0 (Lowest)"	""	"combobox.1025"
  "0 (Lowest)"	"&0 (最低)"	"menu.32882"
  "0 (Lowest)"	""	"combobox.113"
"0 (zero) is not a valid task ID"	"0 (零)不是一个有效的任务ID"	""
  "0 (zero) is not a valid task ID"	"0 (零)不是一个有效的任务ID"	"text"
"0 minutes"	"0 分钟"	"combobox.1105"
"1 (Low)"	"1 (低)"	"combobox.1032"
  "1 (Low)"	"&1 (低)"	"menu.32883"
"1 (Very Low)"	"1 (非常低)"	"combobox.1183"
  "1 (Very Low)"	""	"menu.32883"
  "1 (Very Low)"	""	"combobox.1025"
  "1 (Very Low)"	"1 (非常低)"	"combobox.113"
  "1 (Very Low)"	"1 (非常低)"	"combobox.1191"
  "1 (Very Low)"	""	"combobox.1024"
  "1 (Very Low)"	"1 (非常低)"	"combobox.136"
"1 Week"	"1 周"	"combobox.1015"
"1 minute"	"1 分钟"	"combobox.1174"
  "1 minute"	""	"combobox.1092"
"1 month"	"1 个月"	"combobox.1105"
"1 space"	"1 个空格"	"combobox.1029"
"1 task selected (%d)"	"1个任务选择了(%d)"	"text"
"1. Where do you want ToDoList to store your program settings ?"	"1.您打算把程序设置存储到哪里？"	"label"
"10 (Highest)"	"10(最高)"	"menu.32892"
  "10 (Highest)"	""	"combobox.1025"
  "10 (Highest)"	""	"combobox.136"
  "10 (Highest)"	""	"combobox.113"
  "10 (Highest)"	""	"combobox.1032"
  "10 (Highest)"	""	"combobox.1191"
  "10 (Highest)"	"10(最高)"	"combobox.1183"
  "10 (Highest)"	""	"combobox.1024"
"10 minutes"	"10分钟"	"combobox.1174"
  "10 minutes"	""	"combobox.1092"
  "10 minutes"	""	"combobox.1105"
"10 pt"	"10点"	"combobox.1029"
  "10 pt"	""	"combobox.1030"
"10 seconds"	"10 秒"	"combobox.1164"
"11 pt"	"11点"	"combobox.1029"
  "11 pt"	""	"combobox.1030"
"12 hours"	"12小时"	"combobox.1105"
"12 months / 1 year"	"12 个月 / 1 年"	"combobox.1105"
"12 pt"	"12点"	"combobox.1029"
  "12 pt"	""	"combobox.1030"
"120 seconds"	"120秒"	"combobox.1164"
"14 pt"	"14点"	"combobox.1029"
  "14 pt"	""	"combobox.1030"
"15 minutes"	"15分钟"	"combobox.1174"
  "15 minutes"	""	"combobox.1105"
  "15 minutes"	""	"combobox.1092"
"16 pt"	"16点"	"combobox.1029"
  "16 pt"	""	"combobox.1030"
"18 pt"	"18点"	"combobox.1029"
  "18 pt"	""	"combobox.1030"
"2 (Low)"	"2 (低)"	"combobox.1183"
  "2 (Low)"	""	"combobox.113"
  "2 (Low)"	""	"combobox.1032"
  "2 (Low)"	""	"combobox.1191"
  "2 (Low)"	""	"combobox.1025"
  "2 (Low)"	""	"combobox.1024"
  "2 (Low)"	"&2 (低)"	"menu.32884"
  "2 (Low)"	""	"combobox.136"
"2 Weeks"	"2 周"	"combobox.1015"
"2 days"	"2 天"	"combobox.1105"
"2 hours"	"2 小时"	"combobox.1105"
"2 minutes"	"2 分钟"	"combobox.1174"
  "2 minutes"	""	"combobox.1092"
"2 months"	"2 个月"	"combobox.1105"
"2 spaces"	"2 个空格"	"combobox.1029"
"2 weeks"	"2 秒"	"combobox.1105"
"2. Do you want to be able to share your tasklists on a network ?"	"2.您是否希望能在网络上分享您的任务列表？"	"label"
"20 minutes"	"20分钟"	"combobox.1174"
  "20 minutes"	""	"combobox.1105"
"20 pt"	"20点"	"combobox.1029"
  "20 pt"	""	"combobox.1030"
"20 seconds"	"20秒"	"combobox.1164"
"24 hours / 1 day"	"24 小时/1天"	"combobox.1105"
"3 (Low)"	"3 (低)"	"combobox.1032"
  "3 (Low)"	"&3 (低)"	"menu.32885"
"3 (Low-Med)"	"3 (中低)"	"combobox.1183"
  "3 (Low-Med)"	""	"combobox.1024"
  "3 (Low-Med)"	""	"combobox.1025"
  "3 (Low-Med)"	"3 (中低)"	"combobox.113"
  "3 (Low-Med)"	"3 (中低)"	"combobox.1191"
  "3 (Low-Med)"	""	"menu.32885"
  "3 (Low-Med)"	"3 (中低)"	"combobox.136"
"3 Weeks"	"3 周"	"combobox.1015"
"3 days"	"3 天"	"combobox.1105"
"3 hours"	"3 小时"	"combobox.1105"
"3 months"	"3 个月"	"combobox.1105"
"3 weeks"	"3 周"	"combobox.1105"
"3. Which columns do you initially want to see ?\n\nNote: You can modify this choice later using  'View > Select Columns'"	"您希望初始任务时有哪些列？\n\n说明：该选项可以在以后使用'视图 >选择列'更改。"	"label"
"30 minutes"	"30分钟"	"combobox.1174"
  "30 minutes"	""	"combobox.1105"
"30 seconds"	"30秒"	"combobox.1164"
"4 (Medium)"	"4 (中)"	"combobox.1183"
  "4 (Medium)"	""	"combobox.136"
  "4 (Medium)"	""	"combobox.113"
  "4 (Medium)"	""	"combobox.1032"
  "4 (Medium)"	""	"combobox.1191"
  "4 (Medium)"	"&4 (中)"	"menu.32886"
  "4 (Medium)"	""	"combobox.1024"
  "4 (Medium)"	""	"combobox.1025"
"4 Weeks"	"4 周"	"combobox.1015"
"4 days"	"4 天"	"combobox.1105"
"4 hours"	"4 小时"	"combobox.1105"
"4 months"	"4 个月"	"combobox.1105"
"4 spaces"	"4 个空格"	"combobox.1029"
"4 weeks"	"4 周"	"combobox.1105"
"4. Do you want to keep the user interface as simple as possible ?"	"4.您想要保持用户界面尽可能简洁吗？"	"label"
"45 minutes"	"45分钟"	"combobox.1174"
  "45 minutes"	""	"combobox.1105"
"5 (Medium)"	"5 (中)"	"combobox.1183"
  "5 (Medium)"	""	"combobox.136"
  "5 (Medium)"	""	"combobox.113"
  "5 (Medium)"	"&5 (中)"	"menu.32887"
  "5 (Medium)"	""	"combobox.1032"
  "5 (Medium)"	""	"combobox.1191"
  "5 (Medium)"	""	"combobox.1025"
  "5 (Medium)"	""	"combobox.1024"
"5 Weeks"	"5 周"	"combobox.1015"
"5 days"	"5 天"	"combobox.1105"
"5 hours"	"5 小时"	"combobox.1105"
"5 minutes"	"5 分钟"	"combobox.1174"
  "5 minutes"	""	"combobox.1105"
  "5 minutes"	""	"combobox.1092"
"5 months"	"5 个月"	"combobox.1105"
"5 pt"	"5 点"	"combobox.1029"
  "5 pt"	""	"combobox.1030"
"5. Do you want to view a sample tasklist to help you get started ?"	"5.您想要查看一个帮助您入门的简单的任务列表吗？"	"label"
"6 (Medium)"	"6 (中)"	"combobox.1183"
  "6 (Medium)"	""	"combobox.1025"
  "6 (Medium)"	""	"combobox.1024"
  "6 (Medium)"	""	"combobox.136"
  "6 (Medium)"	""	"combobox.113"
  "6 (Medium)"	"&6 (中)"	"menu.32888"
  "6 (Medium)"	""	"combobox.1032"
  "6 (Medium)"	""	"combobox.1191"
"6 Weeks"	"6 周"	"combobox.1015"
"6 days"	"6 天"	"combobox.1105"
"6 hours"	"6 小时"	"combobox.1105"
"6 months"	"6 个月"	"combobox.1105"
"6 pt"	"6 点"	"combobox.1029"
  "6 pt"	""	"combobox.1030"
"60 minutes / 1 hour"	"60分钟/1小时"	"combobox.1105"
"60 minutes"	"60分钟"	"combobox.1174"
"60 seconds"	"60秒"	"combobox.1164"
"7 (High)"	"7 (高)"	"combobox.1032"
  "7 (High)"	"&7 (高)"	"menu.32889"
"7 (Med-High)"	"7 (中高)"	"combobox.1183"
  "7 (Med-High)"	""	"menu.32889"
  "7 (Med-High)"	"7 (中高)"	"combobox.136"
  "7 (Med-High)"	"7 (中高)"	"combobox.1191"
  "7 (Med-High)"	"7 (中高)"	"combobox.113"
  "7 (Med-High)"	""	"combobox.1024"
  "7 (Med-High)"	""	"combobox.1025"
"7 Weeks"	"7 周"	"combobox.1015"
"7 days / 1 week"	"7 天/1周"	"combobox.1105"
"7 pt"	"7 点"	"combobox.1029"
  "7 pt"	""	"combobox.1030"
"8 (High)"	"8 (高)"	"combobox.1183"
  "8 (High)"	""	"combobox.113"
  "8 (High)"	""	"combobox.1191"
  "8 (High)"	""	"combobox.1024"
  "8 (High)"	""	"combobox.1025"
  "8 (High)"	"&8 (高)"	"menu.32890"
  "8 (High)"	""	"combobox.136"
  "8 (High)"	""	"combobox.1032"
"8 Weeks"	"8 周"	"combobox.1015"
"8 pt"	"8 点"	"combobox.1029"
  "8 pt"	""	"combobox.1030"
"8 spaces"	"8 个空格"	"combobox.1029"
"9 (High)"	"9 (高)"	"combobox.1032"
  "9 (High)"	"&9 (高)"	"menu.32891"
"9 (Very High)"	"9 (非常高)"	"combobox.1183"
  "9 (Very High)"	""	"combobox.1024"
  "9 (Very High)"	"9 (非常高)"	"combobox.136"
  "9 (Very High)"	"9 (非常高)"	"combobox.113"
  "9 (Very High)"	"9 (非常高)"	"combobox.1191"
  "9 (Very High)"	""	"menu.32891"
  "9 (Very High)"	""	"combobox.1025"
"9 Weeks"	"9 周"	"combobox.1015"
"9 months"	"9 个月"	"combobox.1105"
"9 pt"	"9 点"	"combobox.1029"
  "9 pt"	""	"combobox.1030"
"< Back"	"上一步"	"button.12323"
"<New Rule>"	"<新规则>"	"text"
"<Tasklist Attached>"	"<附加任务列表>"	"text"
"<any date>"	"<任意日期>"	"text"
"<any>"	"<任意>"	"combobox.1191"
  "<any>"	""	"text"
  "<any>"	""	"combobox.1183"
"<anyone>"	"<任意一个>"	"text"
"<filepath>\tOpens/selects the specified tasklist\n-m <filepath>\tImports the specified file\n-f <filepath2>[|<filepath3>|<filepath4>]\tAllows additional tasklists to be opened\n-v\tForces ToDoList to startup visible regardless of its last saved state\n-i <inipath>\tSpecifies an alternative settings file path\n-x\tTurns off password prompting except when first loading an encrypted tasklist\n-cmd <id>\tSends the specified command to ToDoList's main window\n-h, -help, -?\tThis messagebox\n"	"<文件路径>\t打开/选择指定的任务列表\n-m <文件路径>\t导入指定的文件\n-f <文件路径2>[|<文件路径3>|<文件路径4>]\t允许打开附加的任务列表\n-v\t强制 ToDoList 启动可见, 不管它最后保存的状态\n-i <ini文件路径>\t指定另一个设置文件路径\n-x\t关闭密码提示, 除非首先加载加密的任务列表\n- cmd <id>\t发送指定的命令到 ToDoList 的主窗口\n-h, -help, -?\t这个消息框\n"	"text"
"<no date>"	"无日期"	"text"
"<nobody>"	"<没有人>"	"text"
"<none>"	"<无>"	"combobox.1183"
  "<none>"	"<无>"	"combobox.1024"
  "<none>"	"<无>"	"text"
  "<none>"	"<无>"	"combobox.136"
  "<none>"	"<无>"	"combobox.113"
  "<none>"	"<无>"	"menu.32881"
  "<none>"	"<无>"	"combobox.1025"
  "<none>"	"<无>"	"combobox.1191"
"<specific date>"	"<指定日期>"	"text"
"A connection to '%s' could not be established.\n\nWould you like to check your details and try again?"	"到 '%s' 的连接无法建立.\n\n你想检查细节并再次尝试?"	"text"
"A simple and effective way to keep on top of your daily tasks"	"简单、高效地管理日常任务"	"text"
"A task with an ID of '%d' could not be found in the active tasklist"	"活动任务列表中找不到ID为'%d'的任务"	""
  "A task with an ID of '%d' could not be found in the active tasklist"	"活动任务列表中找不到ID为'%d'的任务"	"text"
"AaBbYyZz"	"AaBbYyZz"	"label.1092"
"About ToDoList"	"关于ToDoList"	"menu.32827"
"About"	"关于"	"dialog"
"About..."	"关于..."	"menu.32827"
"Above Priority"	"优先级(&P)"	"label.1182"
"Above Risk"	"风险(&R)"	"label.1190"
"Above selected task"	"选择的任务"	"combobox.1105"
"Accumulated"	"累计"	"combobox.1348"
  "Accumulated"	""	"text"
"Active Dictionary"	"活动字典(&T)"	""
  "Active Dictionary"	"活动字典(&T)"	"text"
"Active Keyboard Shortcuts"	"有效快捷键"	"dialog"
"Active Tasklist"	"活动任务列表(&A)"	"menu.32964"
"Active Tasks"	"活动的任务"	""
  "Active Tasks"	"活动的任务"	"text"
"Active tasklist only"	"仅活动任务列表"	"radiobutton.1058"
"Active tasklist"	"活动的任务列表"	"text"
"Add Dependency"	"添加依赖"	"tooltip"
"Add Rule"	"添加规则"	"tooltip"
"Add Task Dependency"	"添加任务依赖(&A)"	"menu.34218"
"Add Tasklist to Source Control"	"将任务列表添加到源码控制"	"menu.34378"
"Add Time to Task Log File"	"添加时间到任务日志文件(&A)"	"menu.33263"
  "Add Time to Task Log File"	""	"menu.34263"
"Adjusted"	"调整"	"text"
"After Loading a Tasklist"	"在载入任务列表之后"	"label.1185"
"After Task"	"在任务之后(&A)"	"menu.32799"
"After completing a task, set its 'Status' to"	"完成任务后设置其状态为"	"checkbox.1401"
"Aggregate cost for the selected tasks"	"选定任务的总成本"	"text"
"Aggregate time estimate for the selected tasks"	"选定任务的总估算时间"	"text"
"Aggregate time spent on the selected tasks"	"选定任务的总消耗时间"	"text"
"Alignment"	"对齐"	"label"
  "Alignment"	""	"text"
"All Files (*.*)"	"所有文件 (*.*)"	"combobox.1006"
"All Files (*.*)|*.*||"	"所有文件(*.*)|*.*||"	""
  "All Files (*.*)|*.*||"	"所有文件(*.*)|*.*||"	"text"
"All Tasks"	"所有任务"	"text"
  "All Tasks"	"所有任务(&A)"	"menu.32986"
  "All Tasks"	""	"menu.32987"
"All attributes"	"所有属性(&A)"	"radiobutton.1249"
"All open tasklists"	"所有打开的任务列表"	"combobox.1114"
"All tasklists"	"所有任务列表"	"radiobutton.1055"
"All tasks"	"所有任务(&A)"	"radiobutton.1055"
"All"	"所有"	"combobox.1248"
"Alloc To"	"分配到"	"sysheader32.1004"
"Allocated By"	"分配自"	"text"
  "Allocated By"	""	"checklistbox.1149"
  "Allocated By"	""	"label.106"
  "Allocated By"	""	"checklistbox.1069"
  "Allocated By"	""	"checklistbox.1294"
  "Allocated By"	""	"menu.33133"
  "Allocated By"	""	"label"
"Allocated By:\t"	"分配自:\t"	"text"
"Allocated To"	"分配给"	"text"
  "Allocated To"	""	"checklistbox.1069"
  "Allocated To"	""	"label.104"
  "Allocated To"	""	"checklistbox.1294"
  "Allocated To"	""	"menu.33137"
  "Allocated To"	""	"checklistbox.1149"
  "Allocated To"	""	"label"
"Allocated To:\t"	"分配给:\t"	"text"
"Allocated by"	"分配自"	"label.1186"
"Allocated to"	"分配给"	"label.1180"
"Allow editing of task references"	"允许编辑任务的引用"	"checkbox.1393"
"Allow multi selection in the filter droplists"	"允许过滤下拉框多选(&A)"	"checkbox.1223"
"Allow multiple instances of ToDoList"	"允许多个 ToDoList 实例"	"checkbox.1133"
"Allow time-tracking on parent tasks"	"允许在父任务上跟踪时间"	"checkbox.1221"
"Also add time to task's time spent"	"允许在任务上增加消耗时间"	"checkbox.1025"
"Alternate line colour"	"交替行颜色"	"checkbox.1102"
"Always export task ID and Parent task ID"	"总是导出项目ID和父项目ID"	"checkbox.1025"
"Always hide parent tasks in List View"	"在列表视图中总是隐藏父任务"	"checkbox.1303"
"Always show ToDoList when it starts up"	"启动时始终显示 ToDoList(&A)"	"checkbox.1075"
"Always show all available fields"	"总是显示所有有效字段"	"radiobutton.1437"
"Always show all fields"	"总是显示所有字段"	"radiobutton.1437"
"Always sort completed tasks below other tasks"	"总是将已完成任务排在下面(&W)"	"checkbox.1168"
"Analyse Logged Time"	"分析已记录的时间"	"dialog"
"Analyse Logged Time..."	"分析已记录的时间..."	"menu.34372"
"And/Or"	"和/或"	"text"
"Anonymous Login"	"匿名登录"	"checkbox.1007"
  "Anonymous Login"	""	"text"
"Any category can match"	"可匹配任意类别"	"text"
"Any person can match"	"可匹配任何人"	"text"
"Any tag can match"	"配置所有标签"	"text"
"Any text field (eg. Allocated To, External ID, etc)"	"任意文本字段(例如:分配到,外部ID,等等)"	"radiobutton.1057"
"Any text field"	"任意文本字段"	"text"
"Append the following text when pasting the 'Date/Time'"	"在粘贴'日期/时间'时添加以下文本"	"checkbox.1450"
"Append the user's 'Created By' name when pasting the 'Date/Time'"	"在粘贴'日期/时间'时添加用户'创建自'中的名称"	"checkbox.1448"
"Apply as Filter"	"应用过滤器"	"button.1057"
"Apply changes to"	"应用更改到"	"groupbox"
"Apply"	"应用(&A)"	"button.1057"
  "Apply"	""	"button.1452"
"Archive Completed Tasks"	"归档完成的任务"	"menu.32842"
"Archive Selected Task(s)"	"将选定任务归档"	"menu.33257"
  "Archive Selected Task(s)"	""	"menu.34257"
"Archive Selected Tasks"	"归档选定的任务(&V)"	"menu.33257"
  "Archive Selected Tasks"	""	"menu.34257"
"Archive completed tasks"	"归档完成的任务(&A)"	"checkbox.1043"
"Archiving"	"正在归档"	"label.1186"
"Are you sure you want to delete all the tasks in this tasklist?"	"您确实要删除任务列表中所有的任务吗？"	""
  "Are you sure you want to delete all the tasks in this tasklist?"	"您确实要删除任务列表中所有的任务吗？"	"text"
"Are you sure you want to delete the application folder and its entire contents?"	"你确定想要删除应用程序文件夹及其所有内容?"	"text"
"Are you sure you want to delete the selected task(s)?"	"您确实要删除选定任务吗？"	""
  "Are you sure you want to delete the selected task(s)?"	"您确实要删除选定任务吗？"	"text"
"Are you sure you want to export all open tasklists to '%s'?"	"您确实要把所有打开的任务导出到'%s'吗？"	""
  "Are you sure you want to export all open tasklists to '%s'?"	"您确实要把所有打开的任务导出到'%s'吗？"	"text"
"Are you sure you want to export the active tasklist to '%s'?"	"您确实要把活动任务导出到'%s'吗？"	""
  "Are you sure you want to export the active tasklist to '%s'?"	"您确实要把活动任务导出到'%s'吗？"	"text"
"Are you sure you want to overwrite '%s' with the results of this export?"	"你确定想要用导出的结果覆盖'%s'?"	"text"
"Arguments"	"参数"	"text"
  "Arguments"	""	"label.1381"
"Ascending"	"递增(&A)"	"checkbox.1025"
  "Ascending"	""	"checkbox.1026"
  "Ascending"	""	"checkbox.1027"
"Ask me if I want to reload it"	"重载前请提醒我"	"combobox.1104"
  "Ask me if I want to reload it"	""	"combobox.1105"
"Ask me what to do"	"询问我做什么"	"combobox.1319"
"Assign"	"分配(&A)"	"button.1056"
"At Bottom of Task"	"在任务底部(&B)"	"menu.32802"
"At Bottom of Task's Parent"	"在父任务底部(&B)"	"menu.32952"
"At Bottom"	"在底部(&M)"	"menu.32798"
"At Top of Task"	"在任务顶部(&T)"	"menu.32801"
"At Top of Task's Parent"	"在父任务顶部(&T)"	"menu.32951"
"At Top"	"在顶部(&O)"	"menu.32797"
"At bottom of selected task"	"在选定任务的底部"	"combobox.1106"
"At bottom of tasklist"	"在任务列表的底部"	"combobox.1105"
"At this date and time"	"在此日期和时间发送"	"radiobutton.1055"
"At top of selected task"	"在选定任务的顶部"	"combobox.1106"
"At top of tasklist"	"在任务列表的顶部"	"combobox.1105"
"Attempt check out when loading a tasklist"	"当加载任务列表时尝试检出(&A)"	"checkbox.1101"
"Attribute Details"	"详细属性"	"groupbox"
"Attribute Inheritance"	"属性继承"	"label.1194"
"Attribute Label"	"属性标签"	"text"
"Attribute Visibility"	"属性可见性"	"dialog"
"Attribute"	"属性"	"text"
"Attributes"	"属性"	"groupbox"
"Auto-calculate parent task dates to include all subtasks"	"自动计算父任务日期以包含所有子任务的日期"	"checkbox.16014"
"Auto-save tasklists before running external tools"	"运行外部工具前自动保存任务列表"	"checkbox.1303"
"Auto-save tasklists every"	"自动保存任务列表每"	""
  "Auto-save tasklists every"	"自动保存任务列表每(&U)"	"checkbox.1038"
"Auto-save tasklists when application loses focus"	"程序失去焦点时自动保存任务列表(&T)"	"checkbox.1040"
"Auto-save when switching tasklists"	"切换任务列表时自动保存任务列表(&T)"	"checkbox.1039"
"Auto-scroll to task when selecting"	"当选定任务时自动滚动到相应的日期"	"checkbox.16002"
"Automatically adjust a task's dates when its dependency's dates changes"	"当依赖项日期改变时自动调整任务日期"	"checkbox.1229"
"Automatically check for updates on startup"	"启动时自动检查更新"	"checkbox.1228"
"Automatically export after saving"	"保存后自动导出(&M)"	"checkbox.1025"
"Automatically refilter after editing"	"编辑之后自动重新过滤(&U)"	"checkbox.1049"
"Automatically resort after editing"	"编辑后自动排序"	"checkbox.1051"
"Available Commandline Options"	"有效的命令行选项"	"dialog"
"Background Colour"	"背景颜色"	"tooltip"
"Backing-up installation folder..."	"正在备份安装文件夹..."	"text"
"Backlog"	"待办清单"	"sysheader32"
"Backup to folder"	"备份到文件夹"	"label.1246"
"Backup"	"备份"	"label.1314"
"Backwards"	"向后"	"combobox.1105"
"Bar Visibility"	"栏可见性"	"menu"
"Bcc"	"密件抄送"	"text"
"Before Task"	"在任务之前(&E)"	"menu.32800"
"Before this task"	"在此动作前"	"label"
"Before you can download updates you need to install the Web Update Wizard component (and then try again).\n\nWould you like to download the Web Update Wizard now?"	"下载更新之前需要安装一个Web更新向导组件(然后重试)\n\n您想要马上下载Web更新向导吗？"	"text"
"Before you can spell check for the first time you need \nto specify the location of the Spell Checker."	"在首次拼写检查之前需要您指定拼写检查程序的位置"	"text"
"Below Tasklist"	"在任务列表之后"	"combobox.1183"
  "Below Tasklist"	""	"combobox.1184"
"Below selected task"	"在选择的任务之后"	"combobox.1105"
"Billing Info"	"账单信息"	"text"
"Body"	"内容(&B)"	"text"
  "Body"	""	"label"
"Bold"	"加粗"	"tooltip"
"Breakdown"	"分解"	"groupbox"
"Browse"	"浏览(&W)"	""
  "Browse"	"浏览"	"text"
"Bug Report/Feature Request..."	"Bug报告/特性请求(&U)..."	"menu.33104"
"Bullet List"	"无序列表"	"tooltip"
"Burndown"	"燃尽图"	"combobox.1015"
  "Burndown"	""	"text"
"By Day"	"按日"	"radiobutton.1410"
"By Month"	"按月"	"radiobutton.1412"
"By Task"	"按任务"	"radiobutton.1409"
"By Week"	"按周"	"radiobutton.1411"
"By the End of Next Month"	"到下月末(&N)"	"menu.32946"
"By the End of Next Week"	"到下周末(&E)"	"menu.32944"
"By the End of This Month"	"到本月末(&M)"	"menu.32945"
"By the End of This Week"	"截止本周(&B)"	"menu.32943"
"By the end of that month"	"到指定的月末"	"combobox.1105"
  "By the end of that month"	""	"combobox.1107"
"By the end of that week"	"到指定的周末"	"combobox.1105"
  "By the end of that week"	""	"combobox.1107"
"By the end of the following month"	"到下月末"	"combobox.1105"
  "By the end of the following month"	""	"combobox.1107"
"By the end of the following week"	"到下周末"	"combobox.1105"
  "By the end of the following week"	""	"combobox.1107"
"By"	"到"	"text"
  "By"	""	"label"
"Calculate a task's 'Remaining Time' as"	"计算任务的'剩余时间'作为："	"label"
  "Calculate a task's 'Remaining Time' as"	""	"groupbox"
"Calculate missing 'Due' dates as"	"计算缺少的'到期'日期按"	"groupbox"
"Calculate missing 'Start' dates as"	"计算缺少的'开始'日期按"	"groupbox"
"Calculate missing 'due' dates as being the later of the task's start date and 'today'."	"以任务的开始日期和'今天'之间较晚的一个作为缺少的'到期'日期"	"checkbox.16013"
"Calculate missing 'start' dates as being the earlier of the task's due date and 'today'."	"以任务的到期日和'今天'之间较晚的一个作为缺少的'开始'日期"	"checkbox.16012"
